name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Rizvan Utsiev,Akhmat Grozny,https://www.transfermarkt.us/rizvan-utsiev/profil/spieler/51274,https://img.a.transfermarkt.technology/portrait/small/51274-1605978591.png?lm=1,Utsiev,-,Russia,unknown,Akhmat Grozny,"Argun, Chechnya Republic",Уциев Ризван Рашитович,Defender - Right-Back,"1,73 m",07.02.1988,319,8,22,3,62,4,3,25,23,26.319
Andrey Semenov,Medialiga (RU),https://www.transfermarkt.us/andrey-semenov/profil/spieler/105478,https://img.a.transfermarkt.technology/portrait/small/105478-1605978495.png?lm=1,Semenov,5,Russia,unknown,Akhmat Grozny,Moskau,Семёнов Андрей Сергеевич,Defender - Centre-Back,"1,90 m",24.03.1989,289,8,4,3,60,5,1,4,12,25.423
Oleg Ivanov,Rubin Kazan,https://www.transfermarkt.us/oleg-ivanov/profil/spieler/16756,https://img.a.transfermarkt.technology/portrait/small/16756-1722142461.png?lm=1,Ivanov,20,Russia,unknown,Akhmat Grozny,Moskau,Иванов Олег Александрович,Midfield - Attacking Midfield,"1,92 m",04.08.1986,243,17,30,0,64,0,2,34,39,18.933
Timur Dzhabrailov,Retired,https://www.transfermarkt.us/timur-dzhabrailov/profil/spieler/24125,https://img.a.transfermarkt.technology/portrait/small/24125-1704827167.png?lm=1,Dzhabrailov,Unknown,Russia,unknown,Akhmat Grozny,"Staraya Sunzha, Chechnya Republic",Джабраилов Тимур Мамедович,Defender - Centre-Back,"1,82 m",05.08.1973,225,25,5,0,43,0,0,62,11,15.818
Bernard Berisha,Akhmat Grozny,https://www.transfermarkt.us/bernard-berisha/profil/spieler/240226,https://img.a.transfermarkt.technology/portrait/small/240226-1605979135.png?lm=1,Unknown,Unknown,Kosovo,unknown,Akhmat Grozny,Unknown,Unknown,Unknown,Unknown,24.10.1991,191,28,23,0,49,0,0,59,93,11.591
Anton Shvets,Akhmat Grozny,https://www.transfermarkt.us/anton-shvets/profil/spieler/221992,https://img.a.transfermarkt.technology/portrait/small/221992-1605978886.png?lm=1,Shvets,25,Russia,unknown,Akhmat Grozny,"Genichesk, Kherson Oblast",Швец Антон Олегович,Midfield - Defensive Midfield,"1,90 m",26.04.1993,187,12,5,0,59,2,2,40,33,13.131
Maurício,AA Internacional de Limeira,https://www.transfermarkt.us/mauricio/profil/spieler/53286,https://img.a.transfermarkt.technology/portrait/small/53286-1664191566.png?lm=1,Maurício,-,Brazil,br,Akhmat Grozny,São José dos Campos,Unknown,Midfield - Defensive Midfield,"1,84 m",21.10.1988,172,28,16,0,22,2,0,18,48,13.481
Igor Lebedenko,Retired,https://www.transfermarkt.us/igor-lebedenko/profil/spieler/15102,https://img.a.transfermarkt.technology/portrait/small/15102-1720981530.png?lm=1,Lebedenko,17,Russia,unknown,Akhmat Grozny,Moskau,Лебеденко Игорь Владимирович,Attack - Centre-Forward,"1,82 m",27.05.1983,147,21,14,0,17,1,0,28,62,10.696
Evgeniy Gorodov,Retired,https://www.transfermarkt.us/evgeniy-gorodov/profil/spieler/38681,https://img.a.transfermarkt.technology/portrait/small/38681-1599927502.png?lm=1,Gorodov,Unknown,Russia,unknown,Akhmat Grozny,Barnaul,Городов Евгений Александрович,Goalkeeper,"1,89 m",13.12.1985,146,0,1,0,10,0,0,0,1,13.258
Evgeniy Kharin,Akhmat Grozny,https://www.transfermarkt.us/evgeniy-kharin/profil/spieler/193464,https://img.a.transfermarkt.technology/portrait/small/193464-1605978996.png?lm=1,Kharin,21,Russia,unknown,Akhmat Grozny,Tallinn,Харин Евгений Валерьевич,Midfield - Left Midfield,"1,85 m",11.06.1995,141,11,14,1,21,2,0,35,59,9.133
Miroslav Bogosavac,Akhmat Grozny,https://www.transfermarkt.us/miroslav-bogosavac/profil/spieler/273945,https://img.a.transfermarkt.technology/portrait/small/273945-1605978554.png?lm=1,Bogosavac,3,Serbia,rs,Akhmat Grozny,Sremska Mitrovica,Мирослав Богосавац,Defender - Left-Back,"1,76 m",14.10.1996,138,0,14,0,10,1,0,14,11,11.350
Zaur Sadaev,Medialiga (RU),https://www.transfermarkt.us/zaur-sadaev/profil/spieler/51268,https://img.a.transfermarkt.technology/portrait/small/51268-1555242808.png?lm=1,Sadaev,-,Russia,unknown,Akhmat Grozny,"Shali, Chechnya Republic",Садаев Заур Умарович,Attack - Centre-Forward,"1,82 m",06.11.1989,138,21,4,0,25,1,0,85,41,5.182
Ismael Silva,Akhmat Grozny,https://www.transfermarkt.us/ismael-silva/profil/spieler/253734,https://img.a.transfermarkt.technology/portrait/small/253734-1722258277.png?lm=1,Silva,Unknown,Brazil,br,Akhmat Grozny,Rio de Janeiro,Ismael Silva Lima,Midfield - Central Midfield,"1,72 m",01.12.1994,136,7,17,0,29,0,0,18,34,10.419
Magomed Mitrishev,Retired,https://www.transfermarkt.us/magomed-mitrishev/profil/spieler/158865,https://img.a.transfermarkt.technology/portrait/small/158865-1634838748.png?lm=1,Mitrishev,10,Russia,unknown,Akhmat Grozny,Grozny,Митришев Магомед Абуязидович,Attack - Right Winger,"1,77 m",10.09.1992,130,20,7,0,3,0,0,57,62,6.327
Musa Mazaev,Retired,https://www.transfermarkt.us/musa-mazaev/profil/spieler/24153,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Mazaev,Unknown,Russia,unknown,Akhmat Grozny,Unknown,Мазаев Муса Султанович,Attack - Centre-Forward,"1,77 m",21.04.1977,129,8,3,0,4,1,0,88,32,5.366
Artem Timofeev,Lokomotiv Moscow,https://www.transfermarkt.us/artem-timofeev/profil/spieler/211727,https://img.a.transfermarkt.technology/portrait/small/211727-1721715816.png?lm=1,Timofeev,20,Russia,unknown,Akhmat Grozny,Saratov,Тимофеев Артём Андреевич,Midfield - Defensive Midfield,"1,85 m",12.01.1994,118,15,9,0,29,2,1,8,32,9.489
Giorgiy Shelia,Akhmat Grozny,https://www.transfermarkt.us/giorgiy-shelia/profil/spieler/58971,https://img.a.transfermarkt.technology/portrait/small/58971-1605978270.png?lm=1,Shelia,Unknown,Russia,unknown,Akhmat Grozny,Moskau,Шелия Гиорги Леванович,Goalkeeper,"1,90 m",11.12.1988,117,0,1,0,11,0,1,0,2,10.405
Aleksandr Lipko,Retired,https://www.transfermarkt.us/aleksandr-lipko/profil/spieler/24148,https://img.a.transfermarkt.technology/portrait/small/24148-1637068275.png?lm=1,Lipko,-,Russia,unknown,Akhmat Grozny,Krasnodar,Липко Александр Валерьевич,Defender - Centre-Back,"1,86 m",18.08.1975,117,3,2,0,8,0,0,4,2,10.220
Wilker Ángel,Esporte Clube Juventude,https://www.transfermarkt.us/wilker-angel/profil/spieler/178400,https://img.a.transfermarkt.technology/portrait/small/178400-1605978525.png?lm=1,Ángel,-,Venezuela,ve,Akhmat Grozny,"Valera, Trujillo",Wilker José Ángel Romero,Defender - Centre-Back,"1,90 m",18.03.1993,117,8,2,3,22,0,1,9,5,9.763
