name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Anton Bober,Retired,https://www.transfermarkt.us/anton-bober/profil/spieler/24984,https://img.a.transfermarkt.technology/portrait/small/24984-1636383256.png?lm=1,Bober,14,Russia,unknown,Krylya Sovetov Samara,Naberezhnye Chelny,Бобёр Антон Анатольевич,Midfield - Attacking Midfield,"1,82 m",28.09.1982,310,34,24,2,45,0,0,76,91,21.003
Boris Valkov,---,https://www.transfermarkt.us/boris-valkov/profil/spieler/835179,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Valkov,Unknown,Russia,unknown,Krylya Sovetov Samara,Moskau,Борис Яковлевич Вальков,Defender,"1,70 m",06.09.1940,274,9,0,1,0,0,0,2,4,24.573
Denis Kovba,---,https://www.transfermarkt.us/denis-kovba/profil/spieler/25004,https://img.a.transfermarkt.technology/portrait/small/25004-1637230817.png?lm=1,Kovba,-,Belarus,by,Krylya Sovetov Samara,Vitebsk,Ковба Денис Юрьевич,Midfield - Defensive Midfield,"1,89 m",06.09.1979,260,8,10,0,25,0,0,54,38,18.683
Viktor Karpov,---,https://www.transfermarkt.us/viktor-karpov/profil/spieler/732659,https://img.a.transfermarkt.technology/portrait/small/732659-1706185510.png?lm=1,Karpov,-,Russia,unknown,Krylya Sovetov Samara,"Korolevka, Zavolzhskiy rayon, Ulyanovskaya oblast",Карпов Виктор Иванович,Midfield - Right Midfield,N/A,04.03.1927,251,28,0,0,0,0,0,1,4,22.460
Ivan Taranov,Retired,https://www.transfermarkt.us/ivan-taranov/profil/spieler/34929,https://img.a.transfermarkt.technology/portrait/small/34929-1544905402.png?lm=1,Taranov,-,Russia,unknown,Krylya Sovetov Samara,Tomsk,Таранов Иван Николаевич,Defender - Centre-Back,"1,85 m",22.06.1986,248,8,3,1,38,1,2,30,25,19.686
Evgeniy Mayorov,---,https://www.transfermarkt.us/evgeniy-mayorov/profil/spieler/835103,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Mayorov,Unknown,Russia,unknown,Krylya Sovetov Samara,Kolchugino,Евгений Фёдорович Майоров,Midfield,"1,70 m",08.06.1941,246,0,0,0,0,0,0,7,10,21.527
Aleksandr Skorokhov,---,https://www.transfermarkt.us/aleksandr-skorokhov/profil/spieler/732664,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Skorokhov,Unknown,Russia,unknown,Krylya Sovetov Samara,Voskresenka,Александр Степанович Скорохов,Defender - Right-Back,Unknown,19.12.1924,221,2,0,1,0,0,0,3,2,19.992
Gennadiy Sakharov,Retired,https://www.transfermarkt.us/gennadiy-sakharov/profil/spieler/835111,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Sakharov,-,Russia,unknown,Krylya Sovetov Samara,Vladivostok,Геннадий Николаевич Сахаров,Defender,"1,75 m",06.01.1943,214,1,0,0,0,0,3,3,5,18.847
Ivan Shiryaev,---,https://www.transfermarkt.us/ivan-shiryaev/profil/spieler/732662,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Shiryaev,Unknown,Russia,unknown,Krylya Sovetov Samara,Pervaya Mikhaylovka,Иван Алексеевич Ширяев,Defender,Unknown,14.01.1924,210,1,0,2,0,0,0,3,6,18.651
Sergey Kornilenko,Retired,https://www.transfermarkt.us/sergey-kornilenko/profil/spieler/15881,https://img.a.transfermarkt.technology/portrait/small/15881-1618240833.png?lm=1,Kornilenko,8,Belarus,by,Krylya Sovetov Samara,Vitebsk,Корниленко Сергей Александрович,Attack - Centre-Forward,"1,86 m",14.06.1983,206,57,19,0,40,1,0,53,59,13.648
Alfred Fedorov,---,https://www.transfermarkt.us/alfred-fedorov/profil/spieler/730524,https://img.a.transfermarkt.technology/portrait/small/730524-1634665652.jpg?lm=1,Fedorov,-,Russia,unknown,Krylya Sovetov Samara,Samara,Фёдоров Альфред Павлович,Midfield,"1,76 m",07.06.1935,205,7,0,0,0,0,0,11,17,17.489
Garnik Avalyan,Retired,https://www.transfermarkt.us/garnik-avalyan/profil/spieler/92993,https://img.a.transfermarkt.technology/portrait/small/92993-1646135315.png?lm=1,Avalyan,-,Armenia,am,Krylya Sovetov Samara,Ijevan,Գառնիկ Ավալյան,Attack - Centre-Forward,N/A,06.09.1962,201,29,19,0,9,1,0,14,76,15.961
Aleksandr Tsygankov,Retired,https://www.transfermarkt.us/aleksandr-tsygankov/profil/spieler/492872,https://img.a.transfermarkt.technology/portrait/small/492872-1674665721.jpg?lm=1,Tsygankov,Unknown,Russia,unknown,Krylya Sovetov Samara,Samara,Цыганков Александр Валерьевич,Defender - Right-Back,"1,70 m",09.02.1968,199,6,7,0,25,0,0,23,27,15.890
Ibragim Tsallagov,Alania Vladikavkaz,https://www.transfermarkt.us/ibragim-tsallagov/profil/spieler/138399,https://img.a.transfermarkt.technology/portrait/small/138399-1696082245.png?lm=1,Tsallagov,2,Russia,unknown,Krylya Sovetov Samara,Vladikavkaz,Цаллагов Ибрагим Юрьевич,Midfield - Defensive Midfield,"1,79 m",12.12.1990,195,9,8,0,17,1,1,11,16,16.515
Yuriy Kapsin,---,https://www.transfermarkt.us/yuriy-kapsin/profil/spieler/823690,https://img.a.transfermarkt.technology/portrait/small/823690-1706182331.png?lm=1,Kapsin,-,Russia,unknown,Krylya Sovetov Samara,Charjou,Юрий Александрович Капсин,Defender - Centre-Back,"1,83 m",18.03.1940,188,4,0,0,0,0,0,3,1,16.768
Viktor Voroshilov,---,https://www.transfermarkt.us/viktor-voroshilov/profil/spieler/732689,https://img.a.transfermarkt.technology/portrait/small/732689-1634582971.jpg?lm=1,Voroshilov,-,Russia,unknown,Krylya Sovetov Samara,"Vsekhsvyatskoe, Moskau Oblast",Виктор Фёдорович Ворошилов,Attack - Right Winger,"1,72 m",15.08.1926,185,48,0,0,0,0,0,3,7,16.200
Boris Kazakov,---,https://www.transfermarkt.us/boris-kazakov/profil/spieler/292319,https://img.a.transfermarkt.technology/portrait/small/292319-1634583642.jpg?lm=1,Kazakov,-,Russia,unknown,Krylya Sovetov Samara,Kuybyshev,Борис Александрович Казаков,Attack - Centre-Forward,"1,79 m",06.11.1940,183,67,0,0,0,0,0,8,10,15.749
Aleksandr Gulevskiy,---,https://www.transfermarkt.us/aleksandr-gulevskiy/profil/spieler/732656,https://img.a.transfermarkt.technology/portrait/small/732656-1674151693.jpg?lm=1,Gulevskiy,Unknown,Russia,unknown,Krylya Sovetov Samara,Krivoe Ozero,"Александр Петрович Гулевский , Олександр Петрович Гулевський",Attack,Unknown,18.03.1928,179,58,0,0,0,0,0,2,10,15.652
Anatoliy Zhukov,---,https://www.transfermarkt.us/anatoliy-zhukov/profil/spieler/823691,https://img.a.transfermarkt.technology/portrait/small/823691-1707227604.jpg?lm=1,Zhukov,-,Russia,unknown,Krylya Sovetov Samara,Kuybyshev,Анатолий Петрович Жуков,Attack,"1,70 m",19.08.1943,175,35,0,0,0,0,1,8,18,14.725
Viktor Murzin,---,https://www.transfermarkt.us/viktor-murzin/profil/spieler/835163,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Murzin,Unknown,Russia,unknown,Krylya Sovetov Samara,Staryi Buyan,Виктор Михайлович Мурзин,Defender,Unknown,29.09.1919,172,0,0,1,0,0,0,0,4,15.404
Karen Dokhoyan,Retired,https://www.transfermarkt.us/karen-dokhoyan/profil/spieler/24992,https://img.a.transfermarkt.technology/portrait/small/24992-1675348737.jpg?lm=1,Dokhoyan,-,Armenia,am,Krylya Sovetov Samara,Erewan,Կարեն Դոխոյան,Defender - Left-Back,"1,85 m",06.10.1976,164,3,4,0,8,2,0,9,25,13.690
Fedor Novikov,---,https://www.transfermarkt.us/fedor-novikov/profil/spieler/732652,https://img.a.transfermarkt.technology/portrait/small/732652-1676378020.jpeg?lm=1,Novikov,Unknown,Russia,unknown,Krylya Sovetov Samara,"Semenkovo, Moskau Oblast",Новиков Фёдор Сергеевич,Attack,Unknown,02.03.1927,163,19,1,0,0,0,0,15,10,13.570
Anatoliy Kazakov,---,https://www.transfermarkt.us/anatoliy-kazakov/profil/spieler/823655,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Kazakov,Unknown,Russia,unknown,Krylya Sovetov Samara,Doronichi,Анатолий Фёдорович Казаков,Attack,"1,74 m",20.09.1937,162,52,0,0,0,0,0,2,15,13.681
Zurab Tsiklauri,Retired,https://www.transfermarkt.us/zurab-tsiklauri/profil/spieler/27028,https://img.a.transfermarkt.technology/portrait/small/27028-1555115743.jpg?lm=1,Tsiklauri,Unknown,Russia,unknown,Krylya Sovetov Samara,Kuybeshev,Циклаури Зураб Сергеевич,Attack - Centre-Forward,"1,84 m",03.06.1974,161,29,9,0,13,0,1,83,58,8.213
Andrey Karyaka,Retired,https://www.transfermarkt.us/andrey-karyaka/profil/spieler/15907,https://img.a.transfermarkt.technology/portrait/small/15907-1416992219.jpg?lm=1,Karyaka,5,Russia,unknown,Krylya Sovetov Samara,Dnipropetrovsk,Каряка Андрей Константинович,Attack - Left Winger,"1,80 m",01.04.1978,155,56,25,0,26,1,0,5,34,12.993
Leílton,Retired,https://www.transfermarkt.us/leilton/profil/spieler/25040,https://img.a.transfermarkt.technology/portrait/small/25040-1674674396.png?lm=1,Leílton,Unknown,Brazil,br,Krylya Sovetov Samara,Itabuna,Unknown,Defender - Left-Back,"1,78 m",07.03.1982,155,8,9,0,19,0,0,49,30,10.078
Sergey Vinogradov,Retired,https://www.transfermarkt.us/sergey-vinogradov/profil/spieler/25050,https://img.a.transfermarkt.technology/portrait/small/25050-1606574109.png?lm=1,Vinogradov,-,Russia,unknown,Krylya Sovetov Samara,Pskov,Виноградов Сергей Леонидович,Attack - Centre-Forward,"1,78 m",17.11.1981,155,18,10,0,6,1,0,78,35,8.016
Nikolay Zaytsev,---,https://www.transfermarkt.us/nikolay-zaytsev/profil/spieler/835088,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Zaytsev,Unknown,Russia,unknown,Krylya Sovetov Samara,Rayevo,Николай Захарович Зайцев,Attack,Unknown,09.05.1921,153,25,1,0,0,0,0,26,13,12.669
Aleksandr Soldatenkov,Krylya Sovetov Samara,https://www.transfermarkt.us/aleksandr-soldatenkov/profil/spieler/393858,https://img.a.transfermarkt.technology/portrait/small/393858-1722144290.png?lm=1,Unknown,Unknown,Russia,unknown,Krylya Sovetov Samara,Unknown,Unknown,Unknown,Unknown,28.12.1996,149,5,5,2,17,1,1,10,2,12.610
Ravil Aryapov,Retired,https://www.transfermarkt.us/ravil-aryapov/profil/spieler/835048,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Aryapov,Unknown,Russia,unknown,Krylya Sovetov Samara,Stavropol (Kuybyshev Region),Равиль Вельмухаметович Аряпов,Attack,"1,70 m",01.02.1948,148,27,0,0,1,0,1,4,21,12.545
Andrey Tikhonov,Retired,https://www.transfermarkt.us/andrey-tikhonov/profil/spieler/25044,https://img.a.transfermarkt.technology/portrait/small/25044-1603880968.jpg?lm=1,Tikhonov,-,Russia,unknown,Krylya Sovetov Samara,"Kaliningrad, Moskau Oblast",Тихонов Андрей Валерьевич,Midfield - Attacking Midfield,"1,77 m",16.10.1970,147,28,28,0,9,0,0,17,33,11.552
Yuriy Gorshkov,Zenit St. Petersburg,https://www.transfermarkt.us/yuriy-gorshkov/profil/spieler/448983,https://img.a.transfermarkt.technology/portrait/small/448983-1721722829.png?lm=1,Gorshkov,14,Russia,unknown,Krylya Sovetov Samara,"Kondopoga, Karelia Republic",Горшков Юрий Александрович,Defender - Left-Back,"1,74 m",13.03.1999,147,9,19,0,14,0,0,26,43,10.950
Vadim Redkin,---,https://www.transfermarkt.us/vadim-redkin/profil/spieler/732653,https://img.a.transfermarkt.technology/portrait/small/732653-1737454899.jpg?lm=1,Redkin,-,Russia,unknown,Krylya Sovetov Samara,Staryi Oskol,Вадим Иосифович Редкин,Attack,Unknown,16.04.1933,145,17,1,0,0,0,0,2,20,11.505
Eduardo Lobos,Retired,https://www.transfermarkt.us/eduardo-lobos/profil/spieler/29696,https://img.a.transfermarkt.technology/portrait/small/29696-1631950593.png?lm=1,Lobos,-,Chile,cl,Krylya Sovetov Samara,Curicó,Eduardo Eugenio Lobos Landaeta,Goalkeeper,"1,85 m",30.07.1981,142,0,1,1,10,0,0,1,0,12.735
Viktor Bulatov,Retired,https://www.transfermarkt.us/viktor-bulatov/profil/spieler/24122,https://img.a.transfermarkt.technology/portrait/small/24122-1636112737.png?lm=1,Bulatov,-,Russia,unknown,Krylya Sovetov Samara,Chelyabinsk,Булатов Виктор Геннадьевич,Midfield - Defensive Midfield,"1,75 m",22.01.1972,142,15,12,0,12,1,0,23,30,10.627
Maksim Vityugov,Krylya Sovetov Samara,https://www.transfermarkt.us/maksim-vityugov/profil/spieler/447101,https://img.a.transfermarkt.technology/portrait/small/447101-1722144537.png?lm=1,Vityugov,Unknown,Russia,unknown,Krylya Sovetov Samara,Krasnoyarsk,Витюгов Максим Алексеевич,Midfield - Defensive Midfield,"1,79 m",01.02.1998,141,1,5,0,17,0,1,57,53,7.896
Roman Ezhov,Krylya Sovetov Samara,https://www.transfermarkt.us/roman-ezhov/profil/spieler/284843,https://img.a.transfermarkt.technology/portrait/small/284843-1722144677.png?lm=1,Ezhov,21,Russia,unknown,Krylya Sovetov Samara,"Nizhnekamsk, Tatarstan Republic",Ежов Роман Владимирович,Attack - Right Winger,"1,81 m",02.09.1997,140,13,19,0,20,0,1,29,75,9.887
Aleksandr Averyanov,Retired,https://www.transfermarkt.us/aleksandr-averyanov/profil/spieler/369941,https://img.a.transfermarkt.technology/portrait/small/369941-1555117588.jpg?lm=1,Averyanov,Unknown,Russia,unknown,Krylya Sovetov Samara,Mykolaiv,Аверьянов Александр Александрович,Midfield - Central Midfield,"1,70 m",23.09.1969,138,8,10,0,9,0,0,4,11,11.968
Anatoliy Fetisov,Retired,https://www.transfermarkt.us/anatoliy-fetisov/profil/spieler/731100,https://img.a.transfermarkt.technology/portrait/small/731100-1736505979.jpg?lm=1,Fetisov,-,Russia,unknown,Krylya Sovetov Samara,Unknown,Анатолий Иванович Фетисов,Attack - Left Winger,Unknown,02.01.1949,137,6,0,0,1,0,0,18,23,10.767
Gennadiy Sarychev,Retired,https://www.transfermarkt.us/gennadiy-sarychev/profil/spieler/577344,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Sarychev,Unknown,Russia,unknown,Krylya Sovetov Samara,"Ust-Charyshskaya Pristan, Altay Region",Сарычев Геннадий Андреевич,Defender - Right-Back,N/A,14.12.1938,136,0,0,1,0,0,1,0,5,11.981
