name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Aleksandr Shchegolev,Retired,https://www.transfermarkt.us/aleksandr-shchegolev/profil/spieler/88152,https://img.a.transfermarkt.technology/portrait/small/88152-1675075805.png?lm=1,Shchegolev,Unknown,Russia,unknown,Fakel Voronezh,Voronezh,Щёголев Александр Евгеньевич,Defender - Right-Back,N/A,01.04.1972,343,18,2,1,41,2,1,13,36,28.925
Oganez Mkhitaryan,Retired,https://www.transfermarkt.us/oganez-mkhitaryan/profil/spieler/780250,https://img.a.transfermarkt.technology/portrait/small/780250-1700809325.jpeg?lm=1,Mkhitaryan,Unknown,Russia,unknown,Fakel Voronezh,Tiflis,Мхитарян Оганез Арменакович,Midfield,"1,72 m",26.08.1962,326,23,0,0,4,1,0,61,67,23.767
Aleksandr Minaev,---,https://www.transfermarkt.us/aleksandr-minaev/profil/spieler/491630,https://img.a.transfermarkt.technology/portrait/small/491630-1694433994.jpg?lm=1,Minaev,Unknown,Russia,unknown,Fakel Voronezh,"Ignashino, Amur Region",Минаев Александр Алексеевич,Defender - Centre-Back,"1,78 m",20.08.1958,271,62,0,0,8,0,0,14,33,22.771
Aleksandr Beskrovnyi,Retired,https://www.transfermarkt.us/aleksandr-beskrovnyi/profil/spieler/524509,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Beskrovnyi,Unknown,Russia,unknown,Fakel Voronezh,Vladikavkaz,Бескровный Александр Владимирович,Defender - Centre-Back,N/A,29.01.1971,269,7,0,0,31,1,3,0,7,23.941
Gennadiy Semin,---,https://www.transfermarkt.us/gennadiy-semin/profil/spieler/89028,https://img.a.transfermarkt.technology/portrait/small/89028-1676206715.jpg?lm=1,Semin,Unknown,Russia,unknown,Fakel Voronezh,Moskau,Сёмин Геннадий Владимирович,Attack - Left Winger,"1,79 m",04.12.1967,269,36,15,0,25,0,0,14,94,21.208
Vadim Sosulin,Retired,https://www.transfermarkt.us/vadim-sosulin/profil/spieler/520229,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Sosulin,Unknown,Russia,unknown,Fakel Voronezh,Barnaul,Сосулин Вадим Викторович,Defender,N/A,18.03.1963,232,21,0,0,13,0,0,28,34,18.198
Aleksandr Stepin,Retired,https://www.transfermarkt.us/aleksandr-stepin/profil/spieler/524512,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Stepin,Unknown,Russia,unknown,Fakel Voronezh,Bryansk,Стёпин Александр Валерьевич,Midfield,"1,79 m",07.02.1972,220,26,5,0,18,0,0,53,63,15.325
Oleg Morozov,Retired,https://www.transfermarkt.us/oleg-morozov/profil/spieler/491710,https://img.a.transfermarkt.technology/portrait/small/491710-1674666020.jpg?lm=1,Morozov,Unknown,Russia,unknown,Fakel Voronezh,"Obninsk, Kaluga Region",Морозов Олег Славиевич,Midfield - Right Midfield,"1,70 m",03.01.1966,219,13,2,0,16,0,1,0,16,19.174
Igor Degtyarev,Retired,https://www.transfermarkt.us/igor-degtyarev/profil/spieler/524498,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Degtyarev,Unknown,Russia,unknown,Fakel Voronezh,Orenburg,Дегтярёв Игорь Владимирович,Midfield,"1,76 m",22.08.1976,217,19,8,0,9,2,0,49,46,15.369
Sergey Savchenkov,Retired,https://www.transfermarkt.us/sergey-savchenkov/profil/spieler/797312,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Savchenkov,Unknown,Russia,unknown,Fakel Voronezh,"Lyudinovo, Kaluga Region",Савченков Сергей Викторович,Defender,Unknown,01.01.1955,216,10,0,0,4,0,0,0,2,19.460
Gennadiy Soshenko,Retired,https://www.transfermarkt.us/gennadiy-soshenko/profil/spieler/508911,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Soshenko,Unknown,Russia,unknown,Fakel Voronezh,Belgorod,Сошенко Геннадий Владимирович,Defender,Unknown,15.11.1958,210,16,0,0,6,0,0,26,46,16.245
