name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Zilong Han,Yunnan Yukun,https://www.transfermarkt.us/zilong-han/profil/spieler/325655,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Han,Unknown,China,cn,Yunnan Yukun,Unknown,韩子龙,Attack - Left Winger,"1,81 m",06.04.1994,53,29,7,0,7,0,0,1,36,4.180
Jihong Jiang,Guangdong GZ-Power,https://www.transfermarkt.us/jihong-jiang/profil/spieler/156052,https://img.a.transfermarkt.technology/portrait/small/156052-1563266377.jpg?lm=1,Jiang,Unknown,China,cn,Yunnan Yukun,"Dalian, Liaoning",姜积弘,Defender - Centre-Back,"1,91 m",08.02.1990,48,2,2,0,3,0,0,1,6,4.074
Haiqing Cao,Dalian Yingbo,https://www.transfermarkt.us/haiqing-cao/profil/spieler/218237,https://img.a.transfermarkt.technology/portrait/small/218237-1488279133.jpg?lm=1,Cao,-,China,cn,Yunnan Yukun,"Zhoukou, Henan",曹海清,Defender - Left-Back,"1,75 m",28.09.1993,47,2,3,0,4,0,0,3,13,3.744
Yi Liu,Dalian Yingbo,https://www.transfermarkt.us/yi-liu/profil/spieler/363576,https://img.a.transfermarkt.technology/portrait/small/363576-1566213234.jpg?lm=1,Liu,-,China,cn,Yunnan Yukun,Unknown,刘逸,Midfield - Defensive Midfield,"1,77 m",26.01.1997,45,0,1,0,1,0,0,23,12,2.178
Yuhao Liu,Sichuan Youth Athletic,https://www.transfermarkt.us/yuhao-liu/profil/spieler/291476,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Liu,Unknown,China,cn,Yunnan Yukun,Peking,刘宇豪,Attack - Centre-Forward,"1,86 m",14.05.1994,43,12,0,0,6,0,0,30,10,1.501
Yifeng Zang,Liaoning Tieren,https://www.transfermarkt.us/yifeng-zang/profil/spieler/224622,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Zang,-,China,cn,Yunnan Yukun,Unknown,臧一锋,Attack - Left Winger,"1,74 m",15.10.1993,39,10,2,0,3,0,0,12,21,2.284
Alexandru Ioniță,Yunnan Yukun,https://www.transfermarkt.us/alexandru-ionita/profil/spieler/209664,https://img.a.transfermarkt.technology/portrait/small/209664-1692034018.png?lm=1,Ioniță,22,Romania,ro,Yunnan Yukun,Bucharest,Alexandru Ioniță,Midfield - Attacking Midfield,"1,78 m",14.12.1994,33,8,13,0,2,0,0,0,17,2.792
Haoran Zhong,Meizhou Hakka,https://www.transfermarkt.us/haoran-zhong/profil/spieler/278493,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Zhong,Unknown,China,cn,Yunnan Yukun,"Shiyan, Hubei",钟浩然,Midfield - Central Midfield,"1,83 m",15.07.1994,33,5,1,0,6,0,0,16,7,1.738
Jing Luo,Yunnan Yukun,https://www.transfermarkt.us/jing-luo/profil/spieler/236650,https://img.a.transfermarkt.technology/portrait/small/236650-1564402598.jpg?lm=1,Luo,-,China,cn,Yunnan Yukun,Guizhou,罗竞,Attack - Centre-Forward,"1,80 m",04.11.1993,32,5,6,0,1,0,0,15,16,1.643
Biao Li,Yunnan Yukun,https://www.transfermarkt.us/biao-li/profil/spieler/362534,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Li,Unknown,China,cn,Yunnan Yukun,Unknown,李彪,Midfield - Right Midfield,"1,82 m",12.12.1997,32,5,0,0,0,0,0,22,1,1.185
Teng Yi,Yunnan Yukun,https://www.transfermarkt.us/teng-yi/profil/spieler/153214,https://img.a.transfermarkt.technology/portrait/small/153214-1563266256.jpg?lm=1,Yi,Unknown,China,cn,Yunnan Yukun,"Guiyang, Guizhou",弋腾,Defender - Centre-Back,"1,90 m",20.02.1990,31,0,1,0,2,0,0,0,3,2.696
Zakaria Labyad,Dalian Yingbo,https://www.transfermarkt.us/zakaria-labyad/profil/spieler/123349,https://img.a.transfermarkt.technology/portrait/small/123349-1618845587.jpg?lm=1,Labyad,21,Morocco,ma,Yunnan Yukun,Utrecht,زكريا لبيض,Midfield - Attacking Midfield,"1,75 m",09.03.1993,31,6,9,0,3,0,0,1,21,2.569
Zhe Shi,Qingdao Red Lions,https://www.transfermarkt.us/zhe-shi/profil/spieler/252314,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Shi,Unknown,China,cn,Yunnan Yukun,Yanbian,石哲,Midfield - Right Midfield,"1,68 m",29.06.1993,31,1,1,0,1,0,0,8,9,2.116
