name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Bo Sun,Dalian Yingbo,https://www.transfermarkt.us/bo-sun/profil/spieler/212150,https://img.a.transfermarkt.technology/portrait/small/212150-1588750728.jpg?lm=1,Sun,Unknown,China,cn,Dalian Yingbo,Dalian,孙铂,Attack - Right Winger,"1,77 m",22.02.1991,51,4,6,0,8,0,0,13,29,3.240
Weijie Mao,Dalian Yingbo,https://www.transfermarkt.us/weijie-mao/profil/spieler/1134838,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Unknown,Unknown,China,cn,Dalian Yingbo,Unknown,Unknown,Unknown,Unknown,28.05.2005,50,3,3,0,6,0,0,8,28,3.231
Peng Yan,Dalian Yingbo,https://www.transfermarkt.us/peng-yan/profil/spieler/279531,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Yan,-,China,cn,Dalian Yingbo,"Anshan, Liaoning",闫鹏,Attack,"1,80 m",27.05.1995,44,9,0,0,2,0,0,25,10,2.040
Peng Lü,Dalian Yingbo,https://www.transfermarkt.us/peng-lu/profil/spieler/156057,https://img.a.transfermarkt.technology/portrait/small/156057-1563441153.jpg?lm=1,Lü,-,China,cn,Dalian Yingbo,"Dalian, Liaoning",吕鹏,Midfield - Defensive Midfield,"1,82 m",28.10.1989,33,0,2,0,4,0,0,1,2,2.900
Hongjiang Zhang,Wenzhou FC,https://www.transfermarkt.us/hongjiang-zhang/profil/spieler/314701,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Zhang,-,China,cn,Dalian Yingbo,"Panjin, Liaoning",张宏疆,Midfield - Defensive Midfield,"1,80 m",13.06.1997,33,0,0,0,5,0,0,3,13,2.555
Pengxiang Jin,Dalian Yingbo,https://www.transfermarkt.us/pengxiang-jin/profil/spieler/156506,https://img.a.transfermarkt.technology/portrait/small/156506-1542721871.jpg?lm=1,Jin,Unknown,China,cn,Dalian Yingbo,Unknown,晋鹏翔,Defender - Centre-Back,"1,88 m",25.01.1990,32,0,0,0,3,0,0,1,1,2.818
Xuebin Zhao,Dalian Yingbo,https://www.transfermarkt.us/xuebin-zhao/profil/spieler/211446,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Zhao,-,China,cn,Dalian Yingbo,Unknown,赵学斌,Attack - Centre-Forward,"1,73 m",12.01.1993,32,10,1,0,1,0,0,11,12,2.012
Xiaoqiang He,Chongqing Tonglianglong,https://www.transfermarkt.us/xiaoqiang-he/profil/spieler/839316,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,He,Unknown,China,cn,Dalian Yingbo,Unknown,和晓强,Defender,"1,71 m",05.06.2002,31,1,1,0,3,0,0,0,6,2.695
Peng Ge,Dalian Yingbo,https://www.transfermarkt.us/peng-ge/profil/spieler/1134834,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Ge,Unknown,China,cn,Dalian Yingbo,Unknown,葛彭,Goalkeeper,"1,88 m",20.07.2000,30,0,0,0,2,0,0,0,0,2.700
Zhuoyi Lü,Dalian Yingbo,https://www.transfermarkt.us/zhuoyi-lu/profil/spieler/607991,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Lü,-,China,cn,Dalian Yingbo,Unknown,吕焯毅,Attack,"1,75 m",16.04.2001,30,4,4,0,1,0,0,8,13,1.937
Zhongkai Cui,Retired,https://www.transfermarkt.us/zhongkai-cui/profil/spieler/252095,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Cui,Unknown,China,cn,Dalian Yingbo,"Dalian, Liaoning",崔仲凯,Defender - Right-Back,"1,83 m",19.05.1989,28,1,0,0,4,0,0,8,2,1.801
Weijie Sui,Dalian Yingbo,https://www.transfermarkt.us/weijie-sui/profil/spieler/236668,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Sui,Unknown,China,cn,Dalian Yingbo,"Dalian, Liaoning",隋维杰,Goalkeeper,"1,88 m",06.04.1983,27,0,0,0,4,0,0,0,0,2.430
Robson,Without Club,https://www.transfermarkt.us/robson/profil/spieler/280762,https://img.a.transfermarkt.technology/portrait/small/280762-1510676625.jpg?lm=1,Robson,Unknown,Brazil,br,Dalian Yingbo,Espírito Santo,Unknown,Defender - Centre-Back,"1,85 m",14.02.1994,27,1,1,0,4,0,0,0,2,2.405
Xiangchuang Yan,Dalian Yingbo,https://www.transfermarkt.us/xiangchuang-yan/profil/spieler/147827,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Yan,-,China,cn,Dalian Yingbo,Dalian,阎相闯,Attack - Centre-Forward,"1,74 m",05.09.1986,27,3,4,0,0,0,0,12,11,1.312
Pengyu Zhu,Dalian Yingbo,https://www.transfermarkt.us/pengyu-zhu/profil/spieler/1238422,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Unknown,Unknown,China,cn,Dalian Yingbo,Unknown,Unknown,Unknown,Unknown,09.05.2005,27,5,4,0,2,0,0,13,11,1.308
Andrej Kotnik,Dalian K'un City,https://www.transfermarkt.us/andrej-kotnik/profil/spieler/382007,https://img.a.transfermarkt.technology/portrait/small/382007-1486636705.jpg?lm=1,Kotnik,Unknown,Slovenia,si,Dalian Yingbo,Nova Gorica,Unknown,Midfield - Attacking Midfield,"1,89 m",04.08.1995,24,8,3,0,3,0,0,2,11,1.965
Zhen Li,Changchun Xidu,https://www.transfermarkt.us/zhen-li/profil/spieler/425162,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Li,Unknown,China,cn,Dalian Yingbo,Unknown,李振,Defender,"1,76 m",01.11.1997,24,1,0,0,4,0,0,2,3,1.947
Yu Fei,Dalian Yingbo,https://www.transfermarkt.us/yu-fei/profil/spieler/211902,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Fei,Unknown,China,cn,Dalian Yingbo,Shanghai,费煜,Midfield - Defensive Midfield,"1,87 m",06.02.1991,24,4,1,0,2,0,0,3,11,1.784
Zhengyu Ji,Dalian K'un City,https://www.transfermarkt.us/zhengyu-ji/profil/spieler/231436,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Ji,Unknown,China,cn,Dalian Yingbo,Unknown,纪政玉,Defender - Right-Back,"1,85 m",08.06.1994,23,2,0,0,2,0,0,0,0,2.070
Qiang Jin,Sichuan Youth Athletic,https://www.transfermarkt.us/qiang-jin/profil/spieler/264407,https://img.a.transfermarkt.technology/portrait/small/264407-1566207223.jpg?lm=1,Jin,Unknown,China,cn,Dalian Yingbo,Unknown,金强,Midfield - Defensive Midfield,"1,85 m",15.01.1993,21,0,0,0,1,1,0,1,2,1.688
Zhen Zhang,Dalian Kewei,https://www.transfermarkt.us/zhen-zhang/profil/spieler/278485,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Zhang,Unknown,China,cn,Dalian Yingbo,Heilongjiang,张振,Defender,"1,75 m",21.05.1995,21,0,0,0,5,0,0,9,6,1.038
Zhenxian Zheng,Sichuan Youth Athletic,https://www.transfermarkt.us/zhenxian-zheng/profil/spieler/1015537,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Zheng,Unknown,China,cn,Dalian Yingbo,"Yangxi, Guangdong",郑振贤,Midfield,"1,78 m",17.05.2002,20,3,0,0,3,0,0,9,10,1.004
Hao Yuan,Without Club,https://www.transfermarkt.us/hao-yuan/profil/spieler/425165,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Yuan,-,China,cn,Dalian Yingbo,Unknown,袁浩,Midfield,"1,86 m",03.07.1997,18,2,0,0,5,0,0,4,9,1.234
Yifan Tian,Shenzhen Juniors,https://www.transfermarkt.us/yifan-tian/profil/spieler/943400,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Tian,Unknown,China,cn,Dalian Yingbo,Unknown,田逸梵,Midfield,"1,77 m",01.02.2001,18,0,0,0,0,0,0,10,9,724
Yuxiang Ge,Dalian Kewei,https://www.transfermarkt.us/yuxiang-ge/profil/spieler/260799,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Ge,Unknown,China,cn,Dalian Yingbo,"Dalian, Liaoning",葛宇翔,Attack,"1,82 m",30.08.1990,18,2,0,0,1,0,0,14,4,589
Lu Yin,Dalian K'un City,https://www.transfermarkt.us/lu-yin/profil/spieler/212153,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Yin,Unknown,China,cn,Dalian Yingbo,Jinzhou,尹路,Midfield - Defensive Midfield,"1,82 m",03.01.1989,17,0,0,0,3,0,0,7,3,959
Xuanhong Wang,Dalian Kewei,https://www.transfermarkt.us/xuanhong-wang/profil/spieler/156067,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Wang,-,China,cn,Dalian Yingbo,"Dalian, Liaoning",王选宏,Midfield - Attacking Midfield,"1,82 m",24.07.1989,17,3,0,0,6,1,1,16,1,536
Mingjian Zhao,Retired,https://www.transfermarkt.us/mingjian-zhao/profil/spieler/156073,https://img.a.transfermarkt.technology/portrait/small/156073-1488278431.jpg?lm=1,Zhao,-,China,cn,Dalian Yingbo,Dalian,赵明剑,Defender - Right-Back,"1,81 m",22.11.1987,15,1,2,0,1,0,0,5,6,948
Shengbo Wang,Changchun Xidu,https://www.transfermarkt.us/shengbo-wang/profil/spieler/1134840,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Wang,Unknown,China,cn,Dalian Yingbo,Unknown,王圣博,Attack,"1,74 m",03.03.2005,15,1,0,0,0,0,0,7,7,487
Fernando Karanga,Dalian Yingbo,https://www.transfermarkt.us/fernando-karanga/profil/spieler/118654,https://img.a.transfermarkt.technology/portrait/small/118654-1553681630.jpg?lm=1,Fernando Karanga,Unknown,Brazil,br,Dalian Yingbo,Camaragibe,Unknown,Attack - Centre-Forward,"1,91 m",14.04.1991,13,6,1,0,4,0,1,5,3,724
Zhen Cong,Without Club,https://www.transfermarkt.us/zhen-cong/profil/spieler/314537,https://img.a.transfermarkt.technology/portrait/small/314537-1564396150.jpg?lm=1,Cong,-,China,cn,Dalian Yingbo,Unknown,丛震,Midfield - Central Midfield,"1,80 m",09.02.1997,13,2,0,0,1,0,0,11,2,328
Hongda Lu,Tai'an Tiankuang,https://www.transfermarkt.us/hongda-lu/profil/spieler/1001346,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Lu,Unknown,China,cn,Dalian Yingbo,Unknown,卢宏达,Attack - Centre-Forward,"1,89 m",02.09.2002,11,1,0,0,0,0,0,6,5,367
