name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Jin Cheng,Zhejiang FC,https://www.transfermarkt.us/jin-cheng/profil/spieler/267530,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Cheng,16,China,cn,Zhejiang FC,"Xinxiang, Henan",程进,Midfield - Attacking Midfield,"1,72 m",18.02.1995,222,19,30,0,21,0,1,28,135,16.070
Xin Yue,Zhejiang FC,https://www.transfermarkt.us/xin-yue/profil/spieler/288513,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Yue,16,China,cn,Zhejiang FC,"Wuhan, Hubei",岳鑫,Defender - Left-Back,"1,80 m",10.11.1995,216,5,16,1,33,2,1,24,54,16.850
Yu Dong,Zhejiang FC,https://www.transfermarkt.us/yu-dong/profil/spieler/218239,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Dong,Unknown,China,cn,Zhejiang FC,Unknown,董宇,Defender - Right-Back,"1,83 m",15.07.1994,210,8,18,1,51,2,1,45,61,14.858
Xuan Cao,Without Club,https://www.transfermarkt.us/xuan-cao/profil/spieler/156495,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Cao,Unknown,China,cn,Zhejiang FC,Dalian,曹轩,Defender - Centre-Back,"1,92 m",02.07.1985,163,7,5,0,17,0,1,26,9,12.576
Xiaodong Fan,Without Club,https://www.transfermarkt.us/xiaodong-fan/profil/spieler/156500,https://img.a.transfermarkt.technology/portrait/small/156500-1522059587.jpg?lm=1,Fan,17,China,cn,Zhejiang FC,Zibo,范晓冬,Defender - Left-Back,"1,78 m",02.03.1987,158,2,8,1,24,0,1,38,22,11.158
Song Wang,Without Club,https://www.transfermarkt.us/song-wang/profil/spieler/63562,https://img.a.transfermarkt.technology/portrait/small/63562-1564401802.jpg?lm=1,Wang,-,China,cn,Zhejiang FC,Guiyang,汪嵩,Midfield - Attacking Midfield,"1,80 m",12.10.1983,152,25,32,0,10,0,0,11,17,12.747
Yang Wang,Zhejiang FC,https://www.transfermarkt.us/yang-wang/profil/spieler/424777,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Wang,Unknown,China,cn,Zhejiang FC,Unknown,王瑒,Defender - Centre-Back,"1,89 m",23.01.1993,144,6,5,0,20,0,0,36,13,9.820
Zheng'ao Sun,Zhejiang FC,https://www.transfermarkt.us/zhengao-sun/profil/spieler/231444,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Sun,-,China,cn,Zhejiang FC,Unknown,孙正傲,Defender - Centre-Back,"1,83 m",08.03.1994,142,4,4,0,24,3,3,37,14,9.958
Chao Gu,Retired,https://www.transfermarkt.us/chao-gu/profil/spieler/211655,https://img.a.transfermarkt.technology/portrait/small/211655-1564400603.jpg?lm=1,Gu,-,China,cn,Zhejiang FC,Shanghai,顾超,Goalkeeper,"1,96 m",20.08.1989,138,0,0,0,6,0,0,0,0,12.420
Bin Gu,Eastern SC,https://www.transfermarkt.us/bin-gu/profil/spieler/192979,https://img.a.transfermarkt.technology/portrait/small/192979-1737917493.jpeg?lm=1,Gu,Unknown,China,cn,Zhejiang FC,Unknown,顾斌,Midfield - Central Midfield,"1,73 m",10.11.1991,136,7,13,0,13,0,2,55,62,7.499
