name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Yuefeng Bai,Retired,https://www.transfermarkt.us/yuefeng-bai/profil/spieler/185082,https://img.a.transfermarkt.technology/portrait/small/185082-1563269018.jpg?lm=1,Bai,-,China,cn,Tianjin Jinmen Tiger,"Yanbian, Jilin",白岳峰,Defender - Right-Back,"1,80 m",28.03.1987,322,4,14,0,33,4,3,23,54,26.245
Yang Cao,Retired,https://www.transfermarkt.us/yang-cao/profil/spieler/35227,https://img.a.transfermarkt.technology/portrait/small/35227-1563267677.jpg?lm=1,Cao,2,China,cn,Tianjin Jinmen Tiger,Tianjin,曹阳,Defender - Centre-Back,"1,86 m",15.12.1981,253,27,6,0,46,2,1,27,20,20.364
Hao Guo,Tianjin Jinmen Tiger,https://www.transfermarkt.us/hao-guo/profil/spieler/236635,https://img.a.transfermarkt.technology/portrait/small/236635-1563269342.jpg?lm=1,Guo,-,China,cn,Tianjin Jinmen Tiger,Tianjin,郭皓,Midfield - Defensive Midfield,"1,73 m",14.01.1993,197,4,4,0,27,1,0,50,74,12.702
Xinxin Wang,Retired,https://www.transfermarkt.us/xinxin-wang/profil/spieler/25373,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Wang,29,China,cn,Tianjin Jinmen Tiger,Shenyang,王新欣,Midfield - Attacking Midfield,N/A,27.04.1981,182,19,18,0,10,0,0,26,62,13.439
Benjian Li,Without Club,https://www.transfermarkt.us/benjian-li/profil/spieler/185092,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Li,-,China,cn,Tianjin Jinmen Tiger,"Qingdao, Shandong",李本舰,Midfield - Left Midfield,"1,79 m",05.03.1986,174,5,12,0,24,0,0,12,45,13.888
Rentian Hu,Nanjing City,https://www.transfermarkt.us/rentian-hu/profil/spieler/185720,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Hu,-,China,cn,Tianjin Jinmen Tiger,Sichuan,胡人天,Attack - Right Winger,"1,70 m",21.01.1991,167,21,11,0,10,0,0,53,59,10.618
Weijun Xie,Tianjin Jinmen Tiger,https://www.transfermarkt.us/weijun-xie/profil/spieler/525911,https://img.a.transfermarkt.technology/portrait/small/525911-1563268962.jpg?lm=1,Xie,18,China,cn,Tianjin Jinmen Tiger,"Guangzhou, Guangdong",谢维军,Attack - Centre-Forward,"1,90 m",14.11.1997,157,23,10,0,10,0,0,94,47,6.289
Jiakang Hui,Retired,https://www.transfermarkt.us/jiakang-hui/profil/spieler/211058,https://img.a.transfermarkt.technology/portrait/small/211058-1563268513.jpg?lm=1,Hui,-,China,cn,Tianjin Jinmen Tiger,Shenyang,惠家康,Attack - Left Winger,"1,80 m",31.08.1989,145,8,17,0,15,0,0,59,48,8.432
Qiuming Wang,Tianjin Jinmen Tiger,https://www.transfermarkt.us/qiuming-wang/profil/spieler/261247,https://img.a.transfermarkt.technology/portrait/small/261247-1598427269.jpg?lm=1,Wang,26,China,cn,Tianjin Jinmen Tiger,Tianjin,王秋明,Midfield - Central Midfield,"1,73 m",09.01.1993,140,22,6,0,17,0,0,35,60,9.166
Bochao Liao,Tianjin Tongdao Huochetou,https://www.transfermarkt.us/bochao-liao/profil/spieler/185093,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Liao,Unknown,China,cn,Tianjin Jinmen Tiger,Unknown,聊博超,Defender - Right-Back,"1,80 m",16.07.1987,138,2,4,0,21,0,0,46,21,8.457
Biao Mao,Retired,https://www.transfermarkt.us/biao-mao/profil/spieler/113656,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Mao,-,China,cn,Tianjin Jinmen Tiger,Tianjin,毛彪,Attack - Right Winger,"1,83 m",24.07.1986,125,14,3,0,17,0,0,70,45,5.190
Weifeng Li,Retired,https://www.transfermarkt.us/weifeng-li/profil/spieler/35216,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Li,5,China,cn,Tianjin Jinmen Tiger,Changchun,李玮锋,Defender - Centre-Back,"1,84 m",01.12.1978,122,3,1,0,40,0,2,1,9,10.631
Qipeng Yang,Retired,https://www.transfermarkt.us/qipeng-yang/profil/spieler/185101,https://img.a.transfermarkt.technology/portrait/small/185101-1563267728.jpg?lm=1,Yang,-,China,cn,Tianjin Jinmen Tiger,Unknown,杨启鹏,Goalkeeper,"1,86 m",14.05.1986,118,0,0,0,7,0,1,2,3,10.422
