rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Andrés Ponce,Andrés Fabián Ponce Núñez,57,17,3,2.918,2023-2024,Ponce,9,4,1,Akron Togliatti,Attack - Centre-Forward,"1,82 m",Venezuela,ve,https://www.transfermarkt.us/andres-ponce/profil/spieler/308256,https://img.a.transfermarkt.technology/portrait/small/308256-1721403631.jpg?lm=1,,11.11.1996,La Cañada de Urdaneta,Atlético Bucaramanga
2,Abu-Said Eldarushev,Эльдарушев Абу-Саид Исламутдинович,57,15,4,2.55,2023-2024,Eldarushev,Unknown,5,0,Akron Togliatti,Attack - Centre-Forward,"1,86 m",Russia,unknown,https://www.transfermarkt.us/abu-said-eldarushev/profil/spieler/654121,https://img.a.transfermarkt.technology/portrait/small/654121-1723366866.png?lm=1,,17.10.2001,Makhachkala,Baltika Kaliningrad
3,Konstantin Bazelyuk,Базелюк Константин Сергеевич,55,15,6,3.633,2021-2023,Bazelyuk,11,3,1,Akron Togliatti,Attack - Centre-Forward,"1,88 m",Russia,unknown,https://www.transfermarkt.us/konstantin-bazelyuk/profil/spieler/170562,https://img.a.transfermarkt.technology/portrait/small/170562-1726738574.png?lm=1,,12.04.1993,"Vityazevo, Krasnodar Region",Without Club
4,Artem Deljkin,Делькин Артём Валерьевич,66,13,4,3.855,"2010-2010, 2010-2011, 2012-2012, 2020-2022",Deljkin,11,9,0,Akron Togliatti,Attack - Centre-Forward,"1,81 m",Russia,unknown,https://www.transfermarkt.us/artem-deljkin/profil/spieler/98557,https://img.a.transfermarkt.technology/portrait/small/98557-1598772767.png?lm=1,,02.08.1990,Samara,Without Club
5,Konstantin Savichev,Савичев Константин Дмитриевич,128,11,21,11.292,2021-2025,Savichev,22,35,1,Akron Togliatti,Defender - Right-Back,"1,70 m",Russia,unknown,https://www.transfermarkt.us/konstantin-savichev/profil/spieler/180017,https://img.a.transfermarkt.technology/portrait/small/180017-1722317520.png?lm=1,,06.03.1994,Bryansk,Akron Togliatti
6,Maksim Palienko,Палиенко Максим Владимирович,95,11,8,7.327,2021-2025,Palienko,-,11,0,Akron Togliatti,Midfield - Attacking Midfield,"1,77 m",Russia,unknown,https://www.transfermarkt.us/maksim-palienko/profil/spieler/271497,https://img.a.transfermarkt.technology/portrait/small/271497-1722317836.png?lm=1,,18.10.1994,Samara,FC Urartu Yerevan
7,Anton Kilin,Килин Антон Владимирович,110,9,6,7.3,"2010-2011, 2021-2024",Kilin,Unknown,17,0,Akron Togliatti,Attack - Right Winger,"1,69 m",Russia,unknown,https://www.transfermarkt.us/anton-kilin/profil/spieler/98558,https://img.a.transfermarkt.technology/portrait/small/98558-1725458771.png?lm=1,,14.11.1990,Izhevsk,FC Urartu Yerevan
8,Ivan Chudin,Чудин Иван Викторович,151,9,8,12.539,2020-2024,Chudin,Unknown,17,0,Akron Togliatti,Midfield - Defensive Midfield,"1,82 m",Russia,unknown,https://www.transfermarkt.us/ivan-chudin/profil/spieler/123485,https://img.a.transfermarkt.technology/portrait/small/123485-1724338277.png?lm=1,,07.03.1990,Sverdlovsk,Ural Yekaterinburg
9,Nikolay Ivannikov,Иванников Николай Николаевич,43,8,2,2.967,"2010-2011, 2019-2021",Ivannikov,11,3,0,Akron Togliatti,Attack - Left Winger,"1,71 m",Russia,unknown,https://www.transfermarkt.us/nikolay-ivannikov/profil/spieler/114013,https://img.a.transfermarkt.technology/portrait/small/114013-1579597097.png?lm=1,,16.02.1992,Lipetsk,Without Club
10,Karim Giraev,Гираев Карим Магомедович,63,8,6,2.393,2021-2023,Giraev,Unknown,2,0,Akron Togliatti,Attack - Centre-Forward,"1,90 m",Russia,unknown,https://www.transfermarkt.us/karim-giraev/profil/spieler/603294,https://img.a.transfermarkt.technology/portrait/small/603294-1740911122.png?lm=1,,14.06.1997,Makhachkala,FC Murom
