rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Luigi Riva,Unknown,374,205,2,33.362,N/A,Riva,-,0,0,Cagliari Calcio,Attack - Centre-Forward,"1,80 m",Italy,it,https://www.transfermarkt.us/luigi-riva/profil/spieler/145348,https://img.a.transfermarkt.technology/portrait/small/145348-1588075182.jpg?lm=1,N/A,07.11.1944,Leggiuno,---
2,Luigi Piras,Unknown,377,104,1,30.655,N/A,Piras,Unknown,0,0,Cagliari Calcio,Attack - Centre-Forward,,Italy,it,https://www.transfermarkt.us/luigi-piras/profil/spieler/335293,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,22.10.1954,Selargius,Retired
3,David Suazo,Óscar David Suazo Velázquez,275,102,18,21.002,N/A,Suazo,7,23,0,Cagliari Calcio,Attack - Centre-Forward,"1,83 m",Honduras,hn,https://www.transfermarkt.us/david-suazo/profil/spieler/20749,https://img.a.transfermarkt.technology/portrait/small/20749-1623841091.jpg?lm=1,N/A,05.11.1979,San Pedro Sula,Retired
4,João Pedro,Unknown,271,86,28,20.782,N/A,João Pedro,10,51,2,Cagliari Calcio,Attack - Centre-Forward,"1,84 m",Italy,it,https://www.transfermarkt.us/joao-pedro/profil/spieler/129129,https://img.a.transfermarkt.technology/portrait/small/129129-1665589260.png?lm=1,N/A,09.03.1992,Ipatinga,Hull City
5,Mauro Esposito,Unknown,214,65,21,18.004,N/A,Esposito,28,28,1,Cagliari Calcio,Attack - Right Winger,"1,72 m",Italy,it,https://www.transfermarkt.us/mauro-esposito/profil/spieler/20735,https://img.a.transfermarkt.technology/portrait/small/20735-1714987541.jpg?lm=1,N/A,13.06.1979,Torre del Greco,Retired
6,Roberto Muzzi,Unknown,158,64,7,11.765,N/A,Muzzi,-,20,2,Cagliari Calcio,Attack - Centre-Forward,"1,78 m",Italy,it,https://www.transfermarkt.us/roberto-muzzi/profil/spieler/5900,https://img.a.transfermarkt.technology/portrait/small/s_5900_123_2012_1.jpg?lm=1,N/A,21.09.1971,Roma,Retired
7,Luis Oliveira,Luís Carlos Bertolo Oliveira,173,55,8,14.316,N/A,Luis Oliveira,8,9,5,Cagliari Calcio,Attack - Centre-Forward,,Belgium,be,https://www.transfermarkt.us/luis-oliveira/profil/spieler/22087,https://img.a.transfermarkt.technology/portrait/small/s_22087_123_2012_1.jpg?lm=1,N/A,24.03.1969,São Luís,Retired
8,Daniele Conti,Unknown,464,51,32,35.933,N/A,Conti,-,181,6,Cagliari Calcio,Midfield - Defensive Midfield,"1,78 m",Italy,it,https://www.transfermarkt.us/daniele-conti/profil/spieler/20730,https://img.a.transfermarkt.technology/portrait/small/s_20730_1390_2013_09_19_1.jpg?lm=1,N/A,09.01.1979,Nettuno,Retired
9,Leonardo Pavoletti,Unknown,211,51,8,11.409,N/A,Pavoletti,17,41,0,Cagliari Calcio,Attack - Centre-Forward,"1,88 m",Italy,it,https://www.transfermarkt.us/leonardo-pavoletti/profil/spieler/64793,https://img.a.transfermarkt.technology/portrait/small/64793-1725530760.jpg?lm=1,N/A,26.11.1988,Livorno,Cagliari Calcio
10,Marco Sau,Unknown,202,49,21,12.580,N/A,Sau,27,22,0,Cagliari Calcio,Attack - Centre-Forward,"1,69 m",Italy,it,https://www.transfermarkt.us/marco-sau/profil/spieler/55801,https://img.a.transfermarkt.technology/portrait/small/55801-1602063775.jpg?lm=1,N/A,03.11.1987,Sorgono,Without Club
