rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Marco Marchionni,Unknown,201,21,35,14.722,N/A,Marchionni,-,34,1,Parma Calcio 1913,Midfield - Right Midfield,"1,73 m",Italy,it,https://www.transfermarkt.us/marco-marchionni/profil/spieler/5873,https://img.a.transfermarkt.technology/portrait/small/5873-1451058316.png?lm=1,N/A,22.07.1980,Monterotondo,Retired
2,Domenico Morfeo,Unknown,119,16,31,7.303,N/A,Morfeo,-,23,3,Parma Calcio 1913,Midfield - Attacking Midfield,"1,70 m",Italy,it,https://www.transfermarkt.us/domenico-morfeo/profil/spieler/5786,https://img.a.transfermarkt.technology/portrait/small/s_5786_123_2012_1.jpg?lm=1,N/A,16.01.1976,Pescina,Retired
3,Enrico Chiesa,Unknown,125,55,30,9.835,N/A,Chiesa,20,11,2,Parma Calcio 1913,Attack - Centre-Forward,,Italy,it,https://www.transfermarkt.us/enrico-chiesa/profil/spieler/7329,https://img.a.transfermarkt.technology/portrait/small/s_7329_123_2012_1.jpg?lm=1,N/A,29.12.1970,Genova,Retired
4,Diego Fuser,Unknown,121,10,27,9.265,N/A,Fuser,-,10,1,Parma Calcio 1913,Midfield - Right Midfield,"1,83 m",Italy,it,https://www.transfermarkt.us/diego-fuser/profil/spieler/5952,https://img.a.transfermarkt.technology/portrait/small/s_5952_123_2012_1.jpg?lm=1,N/A,11.11.1968,Venaria Reale,Retired
5,Jonathan Biabiany,Jonathan Ludovic Biabiany,160,21,25,11.539,N/A,Biabiany,-,17,0,Parma Calcio 1913,Attack - Right Winger,"1,77 m",France,fr,https://www.transfermarkt.us/jonathan-biabiany/profil/spieler/45567,https://img.a.transfermarkt.technology/portrait/small/45567-1448967724.jpg?lm=1,N/A,28.04.1988,Paris,Antequera CF
6,Hernán Crespo,Hernán Jorge Crespo,201,94,20,14.642,N/A,Crespo,9,10,0,Parma Calcio 1913,Attack - Centre-Forward,"1,84 m",Argentina,ar,https://www.transfermarkt.us/hernan-crespo/profil/spieler/3410,https://img.a.transfermarkt.technology/portrait/small/3410-1719458041.jpg?lm=1,N/A,05.07.1975,Florida,Retired
7,Matteo Scozzarella,Unknown,90,0,18,6.118,N/A,Scozzarella,-,20,0,Parma Calcio 1913,Midfield - Defensive Midfield,"1,70 m",Italy,it,https://www.transfermarkt.us/matteo-scozzarella/profil/spieler/85208,https://img.a.transfermarkt.technology/portrait/small/85208-1661846352.jpg?lm=1,N/A,05.06.1988,Trieste,Without Club
8,Sebastian Giovinco,Unknown,70,23,18,5.654,N/A,Giovinco,21,7,0,Parma Calcio 1913,Attack - Second Striker,"1,64 m",Italy,it,https://www.transfermarkt.us/sebastian-giovinco/profil/spieler/52312,https://img.a.transfermarkt.technology/portrait/small/52312-1649681779.jpg?lm=1,N/A,26.01.1987,Torino,Retired
9,Dennis Man,Unknown,135,28,17,8.802,N/A,Man,10,9,0,Parma Calcio 1913,Attack - Right Winger,"1,83 m",Romania,ro,https://www.transfermarkt.us/dennis-man/profil/spieler/397486,https://img.a.transfermarkt.technology/portrait/small/397486-1718259797.jpg?lm=1,N/A,26.08.1998,Vladimirescu,Parma Calcio 1913
10,Júnior,Unknown,116,4,17,9.474,N/A,Júnior,16,14,1,Parma Calcio 1913,Defender - Left-Back,"1,70 m",Brazil,br,https://www.transfermarkt.us/junior/profil/spieler/5861,https://img.a.transfermarkt.technology/portrait/small/5861-1698165704.jpg?lm=1,N/A,20.06.1973,Santo Antônio de Jesus,Retired
11,Yves Baraye,Bertrand Yves Baraye,101,32,16,7.132,N/A,Baraye,Unknown,11,0,Parma Calcio 1913,Attack - Right Winger,"1,77 m",Senegal,sn,https://www.transfermarkt.us/yves-baraye/profil/spieler/193994,https://img.a.transfermarkt.technology/portrait/small/193994-1535016035.jpg?lm=1,N/A,22.06.1992,Dakar,CPR Ospitaletto
12,Marco Osio,Unknown,209,35,16,15.925,N/A,Osio,Unknown,20,0,Parma Calcio 1913,Midfield - Defensive Midfield,"1,81 m",Italy,it,https://www.transfermarkt.us/marco-osio/profil/spieler/227307,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,13.01.1966,Ancona,Retired
13,Mark Bresciano,Unknown,145,20,15,10.082,N/A,Bresciano,23,10,0,Parma Calcio 1913,Midfield - Central Midfield,"1,80 m",Australia,au,https://www.transfermarkt.us/mark-bresciano/profil/spieler/5867,https://img.a.transfermarkt.technology/portrait/small/5867-1402045621.jpg?lm=1,N/A,11.02.1980,Melbourne,Retired
14,Paolo Castellini,Unknown,144,2,15,11.905,N/A,Castellini,-,16,0,Parma Calcio 1913,Defender - Left-Back,"1,84 m",Italy,it,https://www.transfermarkt.us/paolo-castellini/profil/spieler/16891,https://img.a.transfermarkt.technology/portrait/small/16891-1464099788.jpg?lm=1,N/A,25.03.1979,Brescia,Retired
15,Mario Stanic,Mario Stanić,110,25,14,7.054,N/A,Stanic,13,16,0,Parma Calcio 1913,Attack - Right Winger,"1,87 m",Croatia,hr,https://www.transfermarkt.us/mario-stanic/profil/spieler/3164,https://img.a.transfermarkt.technology/portrait/small/s_3164_123_2012_12_04_1.jpg?lm=1,N/A,10.04.1972,Sarajevo,Retired
16,Juan Sebastián Verón,Unknown,42,4,14,3.462,N/A,Verón,11,10,1,Parma Calcio 1913,Midfield - Central Midfield,"1,82 m",Argentina,ar,https://www.transfermarkt.us/juan-sebastian-veron/profil/spieler/3143,https://img.a.transfermarkt.technology/portrait/small/3143-1482941253.jpg?lm=1,N/A,09.03.1975,La Plata,Retired
