rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Ricardo Cabanas,Ricardo Cabanas-Rey,338,71,29,26.709,N/A,Cabanas,7,70,1,Grasshopper Club Zurich,Midfield - Central Midfield,,Switzerland,ch,https://www.transfermarkt.us/ricardo-cabanas/profil/spieler/2870,https://img.a.transfermarkt.technology/portrait/small/s_2870_123_2012_12_05_1.jpg?lm=1,N/A,17.01.1979,Zürich,Retired
2,Veroljub Salatic,Верољуб Салатић,394,27,24,31.347,N/A,Salatic,-,102,2,Grasshopper Club Zurich,Midfield - Defensive Midfield,"1,86 m",Switzerland,ch,https://www.transfermarkt.us/veroljub-salatic/profil/spieler/9934,https://img.a.transfermarkt.technology/portrait/small/9934-1555524370.png?lm=1,N/A,14.11.1985,Zvornik,Retired
3,Amir Abrashi,Amir Malush Abrashi,266,11,19,19.819,N/A,Abrashi,6,65,3,Grasshopper Club Zurich,Midfield - Defensive Midfield,"1,72 m",Albania,al,https://www.transfermarkt.us/amir-abrashi/profil/spieler/66005,https://img.a.transfermarkt.technology/portrait/small/66005-1630734304.jpg?lm=1,N/A,27.03.1990,Bischofszell,Grasshopper Club Zurich
4,Boris Smiljanic,Boris Smiljanić,382,27,4,31.854,N/A,Smiljanic,-,59,2,Grasshopper Club Zurich,Defender - Centre-Back,"1,93 m",Switzerland,ch,https://www.transfermarkt.us/boris-smiljanic/profil/spieler/2861,https://img.a.transfermarkt.technology/portrait/small/2861-1614109144.jpg?lm=1,N/A,28.09.1976,Baden AG,Retired
5,Mats Gren,Unknown,533,63,3,46.658,N/A,Gren,-,60,2,Grasshopper Club Zurich,Defender - Centre-Back,,Sweden,se,https://www.transfermarkt.us/mats-gren/profil/spieler/173067,https://img.a.transfermarkt.technology/portrait/small/173067-1614109345.jpg?lm=1,N/A,20.12.1963,Falun,Retired
6,Claudio Sulser,Unknown,329,158,2,28.260,N/A,Sulser,-,5,0,Grasshopper Club Zurich,Attack - Centre-Forward,"1,84 m",Switzerland,ch,https://www.transfermarkt.us/claudio-sulser/profil/spieler/127488,https://img.a.transfermarkt.technology/portrait/small/127488-1678832507.jpg?lm=1,N/A,08.10.1955,Lugano,Retired
7,André Egli,Unknown,434,102,1,38.423,N/A,Egli,-,35,0,Grasshopper Club Zurich,Defender - Centre-Back,,Switzerland,ch,https://www.transfermarkt.us/andre-egli/profil/spieler/149233,https://img.a.transfermarkt.technology/portrait/small/149233-1614109242.jpg?lm=1,N/A,08.05.1958,Bäretswil,Retired
8,Raimondo Ponte,Unknown,435,97,1,37.171,N/A,Ponte,-,32,0,Grasshopper Club Zurich,Midfield - Attacking Midfield,,Switzerland,ch,https://www.transfermarkt.us/raimondo-ponte/profil/spieler/184859,https://img.a.transfermarkt.technology/portrait/small/184859-1614678978.jpg?lm=1,N/A,04.04.1955,Windisch,Retired
9,Roger Wehrli,Unknown,334,25,1,29.806,N/A,Wehrli,-,17,1,Grasshopper Club Zurich,Defender - Centre-Back,,Switzerland,ch,https://www.transfermarkt.us/roger-wehrli/profil/spieler/184860,https://img.a.transfermarkt.technology/portrait/small/184860-1614354774.jpg?lm=1,N/A,18.03.1956,Menziken,Retired
10,Thomas Bickel,Unknown,250,30,1,21.501,N/A,Bickel,-,19,1,Grasshopper Club Zurich,Midfield - Central Midfield,"1,84 m",Switzerland,ch,https://www.transfermarkt.us/thomas-bickel/profil/spieler/101901,https://img.a.transfermarkt.technology/portrait/small/101901-1619937808.jpg?lm=1,N/A,06.10.1963,Aarberg,Retired
11,Ove Grahn,Jan-Olof Grahn,227,109,0,20.269,N/A,Grahn,-,20,0,Grasshopper Club Zurich,Attack - Centre-Forward,"1,80 m",Sweden,se,https://www.transfermarkt.us/ove-grahn/profil/spieler/135596,https://img.a.transfermarkt.technology/portrait/small/135596-1585124374.jpg?lm=1,N/A,09.05.1943,Norra Fågelås,---
12,Thomas Niggl,Unknown,228,4,0,19.051,N/A,Niggl,Unknown,27,0,Grasshopper Club Zurich,Defender,Unknown,Switzerland,ch,https://www.transfermarkt.us/thomas-niggl/profil/spieler/301077,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,02.02.1952,Zürich,Retired
13,Pascal Zuberbühler,Pascal Werner Zuberbühler,236,0,0,21.315,N/A,Zuberbühler,-,3,3,Grasshopper Club Zurich,Goalkeeper,"1,97 m",Switzerland,ch,https://www.transfermarkt.us/pascal-zuberbuhler/profil/spieler/95,https://img.a.transfermarkt.technology/portrait/small/s_95_931_2009_1.jpg?lm=1,N/A,08.01.1971,Frauenfeld,Retired
14,Alain Sutter,Unknown,262,53,0,21.592,N/A,Sutter,-,17,0,Grasshopper Club Zurich,Midfield - Left Midfield,,Switzerland,ch,https://www.transfermarkt.us/alain-sutter/profil/spieler/17169,https://img.a.transfermarkt.technology/portrait/small/17169-1699348804.jpg?lm=1,N/A,22.01.1968,Bern,Retired
15,Hans-Rudolf Staudenmann,Unknown,253,7,0,20.580,N/A,Staudenmann,Unknown,11,0,Grasshopper Club Zurich,Midfield,Unknown,Switzerland,ch,https://www.transfermarkt.us/hans-rudolf-staudenmann/profil/spieler/301085,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,15.03.1946,Unknown,Retired
16,Joël Magnin,Unknown,256,39,0,14.132,N/A,Magnin,-,21,0,Grasshopper Club Zurich,Midfield - Right Midfield,"1,78 m",Switzerland,ch,https://www.transfermarkt.us/joel-magnin/profil/spieler/4857,https://img.a.transfermarkt.technology/portrait/small/4857-1614681053.jpg?lm=1,N/A,31.05.1971,Neuchâtel,Retired
17,Marcel Koller,Unknown,543,73,0,46.668,N/A,Koller,-,20,0,Grasshopper Club Zurich,Midfield - Defensive Midfield,"1,73 m",Switzerland,ch,https://www.transfermarkt.us/marcel-koller/profil/spieler/103728,https://img.a.transfermarkt.technology/portrait/small/103728-1701881458.jpg?lm=1,N/A,11.11.1960,Zürich,Retired
18,Heinz Hermann,Unknown,332,52,0,29.136,N/A,Hermann,-,11,0,Grasshopper Club Zurich,Midfield - Central Midfield,,Switzerland,ch,https://www.transfermarkt.us/heinz-hermann/profil/spieler/149236,https://img.a.transfermarkt.technology/portrait/small/149236-1614108941.jpg?lm=1,N/A,28.03.1958,Zürich,Retired
