name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Matija Dvornekovic,Retired,https://www.transfermarkt.us/matija-dvornekovic/profil/spieler/98122,https://img.a.transfermarkt.technology/portrait/small/98122-1601583928.jpg?lm=1,Dvornekovic,Unknown,Croatia,hr,HNK Gorica,Zagreb,Matija Dvorneković,Attack - Right Winger,"1,77 m",01.01.1989,173,20,17,0,24,1,0,71,63,9.608
Kresimir Krizmanic,HNK Gorica,https://www.transfermarkt.us/kresimir-krizmanic/profil/spieler/585858,https://img.a.transfermarkt.technology/portrait/small/585858-1697568559.JPG?lm=1,Krizmanic,16,Croatia,hr,HNK Gorica,Zagreb,Krešimir Krizmanić,Defender - Centre-Back,"1,88 m",03.07.2000,168,3,5,0,23,0,1,21,14,13.302
Kristijan Kahlina,Charlotte FC,https://www.transfermarkt.us/kristijan-kahlina/profil/spieler/133831,https://img.a.transfermarkt.technology/portrait/small/133831-1740509673.jpg?lm=1,Kahlina,1,Croatia,hr,HNK Gorica,Zagreb,Unknown,Goalkeeper,"1,88 m",24.07.1992,157,0,0,0,3,0,0,0,0,14.130
Hrvoje Jancetic,Retired,https://www.transfermarkt.us/hrvoje-jancetic/profil/spieler/28094,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Jancetic,Unknown,Croatia,hr,HNK Gorica,Zagreb,Hrvoje Jančetić,Defender,"1,76 m",10.02.1981,157,13,0,0,34,1,1,7,6,13.371
Damir Zutic,Without Club,https://www.transfermarkt.us/damir-zutic/profil/spieler/239831,https://img.a.transfermarkt.technology/portrait/small/239831-1550430916.png?lm=1,Zutic,Unknown,Croatia,hr,HNK Gorica,Zagreb,Damir Žutić,Defender - Left-Back,"1,82 m",22.07.1993,147,5,0,2,25,1,0,15,12,11.936
Aleksandar Jovicic,Kisvárda FC,https://www.transfermarkt.us/aleksandar-jovicic/profil/spieler/258268,https://img.a.transfermarkt.technology/portrait/small/258268-1601580193.jpg?lm=1,Jovicic,19,Bosnia-Herzegovina,unknown,HNK Gorica,Banja Luka,Aleksandar Jovičić,Defender - Centre-Back,"1,89 m",18.07.1995,146,5,3,1,30,0,1,4,1,12.897
Jurica Prsir,HNK Gorica,https://www.transfermarkt.us/jurica-prsir/profil/spieler/425780,https://img.a.transfermarkt.technology/portrait/small/425780-1697568205.JPG?lm=1,Prsir,8,Croatia,hr,HNK Gorica,Zagreb,Jurica Pršir,Midfield - Defensive Midfield,"1,80 m",29.05.2000,142,10,13,0,27,1,0,28,51,10.010
Josip Mitrovic,Fortuna Sittard,https://www.transfermarkt.us/josip-mitrovic/profil/spieler/464332,https://img.a.transfermarkt.technology/portrait/small/464332-1697567398.JPG?lm=1,Mitrovic,11,Croatia,hr,HNK Gorica,Osijek,Josip Mitrović,Attack - Right Winger,"1,74 m",11.06.2000,130,20,13,0,16,0,1,34,74,8.184
Joey Suk,Without Club,https://www.transfermarkt.us/joey-suk/profil/spieler/101657,https://img.a.transfermarkt.technology/portrait/small/101657-1601583601.jpg?lm=1,Suk,Unknown,Netherlands,nl,HNK Gorica,Deventer,Unknown,Midfield - Defensive Midfield,"1,85 m",08.07.1989,125,13,7,1,28,2,0,27,26,8.891
Kristijan Lovric,Amed SK,https://www.transfermarkt.us/kristijan-lovric/profil/spieler/294401,https://img.a.transfermarkt.technology/portrait/small/294401-1663607207.jpg?lm=1,Lovric,17,Croatia,hr,HNK Gorica,Ogulin,Kristijan Lovrić,Attack - Left Winger,"1,86 m",01.12.1995,120,54,28,0,34,1,0,16,51,9.276
Matthew Steenvoorden,HNK Gorica,https://www.transfermarkt.us/matthew-steenvoorden/profil/spieler/202793,https://img.a.transfermarkt.technology/portrait/small/202793-1601580223.jpg?lm=1,Steenvoorden,-,Netherlands,nl,HNK Gorica,Leidschendam,Matthew Rudolf Maria Steenvoorden,Defender - Centre-Back,"1,88 m",09.01.1993,117,4,2,1,28,1,2,13,20,9.044
Ivan Banic,HNK Gorica,https://www.transfermarkt.us/ivan-banic/profil/spieler/160467,https://img.a.transfermarkt.technology/portrait/small/160467-1697525542.JPG?lm=1,Banic,1,Croatia,hr,HNK Gorica,Sinj,Ivan Banić,Goalkeeper,"1,87 m",18.07.1994,115,0,0,1,11,0,0,0,0,10.380
Miroslav Kopric,NK Radnik Krizevci,https://www.transfermarkt.us/miroslav-kopric/profil/spieler/27876,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Kopric,Unknown,Croatia,hr,HNK Gorica,Koprivnica,Miroslav Koprić,Goalkeeper,"1,86 m",23.12.1984,110,0,0,0,6,0,0,0,1,9.913
Musa Muhammed,Without Club,https://www.transfermarkt.us/musa-muhammed/profil/spieler/295342,https://img.a.transfermarkt.technology/portrait/small/295342-1667846056.jpg?lm=1,Muhammed,19,Nigeria,ng,HNK Gorica,Kano,Musa Muhammed Shehu,Defender - Right-Back,"1,74 m",31.10.1996,110,2,4,0,32,1,0,13,9,8.595
Mario Marina,NK Varazdin,https://www.transfermarkt.us/mario-marina/profil/spieler/206939,https://img.a.transfermarkt.technology/portrait/small/206939-1736611195.png?lm=1,Marina,Unknown,Croatia,hr,HNK Gorica,Bugojno,Unknown,Midfield - Defensive Midfield,"1,84 m",03.08.1989,107,4,1,1,38,4,0,7,11,8.977
