name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Mijo Caktas,Kocaelispor,https://www.transfermarkt.us/mijo-caktas/profil/spieler/197032,https://img.a.transfermarkt.technology/portrait/small/197032-1707386837.png?lm=1,Caktas,2,Croatia,hr,HNK Hajduk Split,Split,Mijo Caktaš,Midfield - Attacking Midfield,"1,79 m",08.05.1992,228,97,27,0,40,0,2,8,55,19.064
Mario Maloca,HNK Gorica,https://www.transfermarkt.us/mario-maloca/profil/spieler/48873,https://img.a.transfermarkt.technology/portrait/small/48873-1696444176.JPG?lm=1,Maloca,3,Croatia,hr,HNK Hajduk Split,Zagreb,Mario Maloča,Defender - Centre-Back,"1,90 m",04.05.1989,212,6,3,0,51,0,3,7,4,18.433
Lovre Kalinic,HNK Hajduk Split,https://www.transfermarkt.us/lovre-kalinic/profil/spieler/46405,https://img.a.transfermarkt.technology/portrait/small/46405-1694539029.jpg?lm=1,Kalinic,12,Croatia,hr,HNK Hajduk Split,Split,Lovre Kalinić,Goalkeeper,"2,01 m",03.04.1990,210,0,0,0,12,0,0,1,8,18.656
Josip Juranovic,1.FC Union Berlin,https://www.transfermarkt.us/josip-juranovic/profil/spieler/362977,https://img.a.transfermarkt.technology/portrait/small/362977-1691614466.jpg?lm=1,Unknown,Unknown,Croatia,hr,HNK Hajduk Split,Unknown,Unknown,Unknown,Unknown,16.08.1995,165,3,13,1,14,0,1,17,9,13.578
Marko Livaja,HNK Hajduk Split,https://www.transfermarkt.us/marko-livaja/profil/spieler/95438,https://img.a.transfermarkt.technology/portrait/small/95438-1662878058.jpg?lm=1,Livaja,20,Croatia,hr,HNK Hajduk Split,Split,Unknown,Attack - Centre-Forward,"1,84 m",26.08.1993,160,88,42,1,31,0,0,5,25,13.888
Filip Krovinovic,HNK Hajduk Split,https://www.transfermarkt.us/filip-krovinovic/profil/spieler/261988,https://img.a.transfermarkt.technology/portrait/small/261988-1662877804.jpg?lm=1,Krovinovic,15,Croatia,hr,HNK Hajduk Split,Zagreb,Filip Krovinović,Midfield - Defensive Midfield,"1,75 m",29.08.1995,147,19,11,0,14,0,0,10,50,11.771
Goran Milovic,Retired,https://www.transfermarkt.us/goran-milovic/profil/spieler/131305,https://img.a.transfermarkt.technology/portrait/small/131305-1665090208.jpg?lm=1,Milovic,-,Croatia,hr,HNK Hajduk Split,Split,Goran Milović,Defender - Centre-Back,"1,95 m",29.01.1989,146,5,1,0,29,1,0,4,5,12.784
Fran Tudor,Raków Częstochowa,https://www.transfermarkt.us/fran-tudor/profil/spieler/343158,https://img.a.transfermarkt.technology/portrait/small/343158-1641127407.png?lm=1,Tudor,16,Croatia,hr,HNK Hajduk Split,Zagreb,Unknown,Midfield - Right Midfield,"1,73 m",27.09.1995,139,18,17,0,17,1,0,27,39,10.003
Zoran Nizic,HNK Sibenik,https://www.transfermarkt.us/zoran-nizic/profil/spieler/120710,https://img.a.transfermarkt.technology/portrait/small/120710-1605978627.png?lm=1,Nizic,13,Croatia,hr,HNK Hajduk Split,Split,Zoran Nižić,Defender - Centre-Back,"1,95 m",11.10.1989,138,11,4,0,25,2,0,13,19,10.569
Goran Jozinovic,NK GOSK Kastel Gomilica,https://www.transfermarkt.us/goran-jozinovic/profil/spieler/46420,https://img.a.transfermarkt.technology/portrait/small/46420-1613916628.jpg?lm=1,Jozinovic,-,Croatia,hr,HNK Hajduk Split,Zenica,Goran Jozinović,Defender - Left-Back,"1,79 m",27.08.1990,137,3,15,0,25,3,0,27,17,10.080
Tino-Sven Susic,US Trodica,https://www.transfermarkt.us/tino-sven-susic/profil/spieler/140790,https://img.a.transfermarkt.technology/portrait/small/140790-1633162591.png?lm=1,Susic,14,Bosnia-Herzegovina,unknown,HNK Hajduk Split,Sarajevo,Tino-Sven Sušić,Midfield - Central Midfield,"1,86 m",13.02.1992,135,27,24,0,34,0,1,16,45,10.408
Hamza Barry,Vejle Boldklub,https://www.transfermarkt.us/hamza-barry/profil/spieler/177960,https://img.a.transfermarkt.technology/portrait/small/177960-1646079313.JPG?lm=1,Barry,6,The Gambia,unknown,HNK Hajduk Split,Banjul,Unknown,Midfield - Central Midfield,"1,75 m",15.10.1994,133,10,11,0,38,0,0,16,34,10.380
Srdjan Andric,Retired,https://www.transfermarkt.us/srdjan-andric/profil/spieler/19350,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Andric,-,Croatia,hr,HNK Hajduk Split,Dubrovnik,Srđan Andrić,Midfield - Defensive Midfield,"1,83 m",05.01.1980,132,18,9,0,35,3,1,7,29,10.835
Dario Melnjak,HNK Hajduk Split,https://www.transfermarkt.us/dario-melnjak/profil/spieler/238500,https://img.a.transfermarkt.technology/portrait/small/238500-1694539275.jpg?lm=1,Melnjak,22,Croatia,hr,HNK Hajduk Split,Varaždin,Unknown,Defender - Left-Back,"1,80 m",31.10.1992,124,14,12,0,1,0,0,24,21,9.060
Emir Sahiti,Hamburger SV,https://www.transfermarkt.us/emir-sahiti/profil/spieler/403177,https://img.a.transfermarkt.technology/portrait/small/403177-1728398531.jpg?lm=1,Sahiti,8,Kosovo,unknown,HNK Hajduk Split,Zemun,Unknown,Attack - Right Winger,"1,74 m",29.11.1998,121,18,16,0,12,1,0,30,78,7.540
Nikola Vlašić,Torino FC,https://www.transfermarkt.us/nikola-vlasic/profil/spieler/293200,https://img.a.transfermarkt.technology/portrait/small/293200-1695028630.jpg?lm=1,Vlašić,8,Croatia,hr,HNK Hajduk Split,Split,Unknown,Midfield - Attacking Midfield,"1,79 m",04.10.1997,120,13,20,0,8,0,0,13,40,9.403
Danijel Subasic,Retired,https://www.transfermarkt.us/danijel-subasic/profil/spieler/27941,https://img.a.transfermarkt.technology/portrait/small/27941-1662876077.jpg?lm=1,Subasic,23,Croatia,hr,HNK Hajduk Split,Zadar,Danijel Subašić,Goalkeeper,"1,91 m",27.10.1984,119,0,0,0,11,0,0,2,1,10.566
Jurica Buljat,NK Novalja,https://www.transfermarkt.us/jurica-buljat/profil/spieler/34390,https://img.a.transfermarkt.technology/portrait/small/s_34390_25_2013_09_26_1.jpg?lm=1,Buljat,4,Croatia,hr,HNK Hajduk Split,Zadar,Unknown,Defender - Centre-Back,"1,88 m",12.09.1986,114,3,2,0,21,2,1,19,7,8.763
Mirko Oremus,Without Club,https://www.transfermarkt.us/mirko-oremus/profil/spieler/46424,https://img.a.transfermarkt.technology/portrait/small/46424-1630994763.jpg?lm=1,Oremus,-,Croatia,hr,HNK Hajduk Split,Trogir,Mirko Oremuš,Midfield - Central Midfield,"1,79 m",06.09.1988,113,7,6,0,13,0,0,38,34,6.669
Jairo,Pafos FC,https://www.transfermarkt.us/jairo/profil/spieler/315310,https://img.a.transfermarkt.technology/portrait/small/315310-1729087815.jpg?lm=1,Jairo,Unknown,Brazil,br,HNK Hajduk Split,São João de Meriti,Unknown,Attack - Centre-Forward,"1,81 m",06.05.1992,110,26,20,0,11,2,0,17,36,8.276
Nikola Kalinić,Retired,https://www.transfermarkt.us/nikola-kalinic/profil/spieler/36371,https://img.a.transfermarkt.technology/portrait/small/36371-1662878081.jpg?lm=1,Kalinić,16,Croatia,hr,HNK Hajduk Split,Solin,Unknown,Attack - Centre-Forward,"1,87 m",05.01.1988,109,45,16,0,22,0,0,29,34,7.120
David Colina,Vejle Boldklub,https://www.transfermarkt.us/david-colina/profil/spieler/371000,https://img.a.transfermarkt.technology/portrait/small/371000-1676276224.jpg?lm=1,Colina,3,Croatia,hr,HNK Hajduk Split,Zagreb,David Čolina,Defender - Left-Back,"1,74 m",19.07.2000,109,3,3,0,5,1,0,35,26,6.838
Anton Maglica,Without Club,https://www.transfermarkt.us/anton-maglica/profil/spieler/113192,https://img.a.transfermarkt.technology/portrait/small/113192-1684491469.png?lm=1,Maglica,20,Croatia,hr,HNK Hajduk Split,Brčko,Unknown,Attack - Centre-Forward,"1,81 m",11.11.1991,108,33,13,0,24,0,1,34,32,6.969
Ante Vukusic,NK Croatia Zmijavci,https://www.transfermarkt.us/ante-vukusic/profil/spieler/99345,https://img.a.transfermarkt.technology/portrait/small/99345-1613982544.png?lm=1,Vukusic,24,Croatia,hr,HNK Hajduk Split,Sinj,Ante Vukušić,Attack - Centre-Forward,"1,80 m",04.06.1991,99,42,8,0,8,0,0,15,27,7.525
Dino Mikanovic,HNK Gorica,https://www.transfermarkt.us/dino-mikanovic/profil/spieler/229625,https://img.a.transfermarkt.technology/portrait/small/229625-1662877079.jpg?lm=1,Mikanovic,-,Croatia,hr,HNK Hajduk Split,Nova Gradiška,Dino Mikanović,Defender - Right-Back,"1,74 m",07.05.1994,99,3,8,0,19,1,1,30,26,6.269
