name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Matija Kolaric,NK Siroki Brijeg,https://www.transfermarkt.us/matija-kolaric/profil/spieler/366062,https://img.a.transfermarkt.technology/portrait/small/366062-1665498708.png?lm=1,Kolaric,Unknown,Croatia,hr,NK Varazdin,Varaždin,Matija Kolarić,Defender - Right-Back,"1,70 m",14.04.1996,168,10,4,0,26,0,1,64,27,10.652
Matej Senic,NK Siroki Brijeg,https://www.transfermarkt.us/matej-senic/profil/spieler/263560,https://img.a.transfermarkt.technology/portrait/small/263560-1643958278.png?lm=1,Senic,Unknown,Croatia,hr,NK Varazdin,Slavonski Brod,Matej Senić,Defender - Centre-Back,"1,88 m",21.02.1995,139,13,3,0,42,2,0,12,21,11.090
Karlo Simek,NK Polet Tuhovec,https://www.transfermarkt.us/karlo-simek/profil/spieler/61859,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Simek,2,Croatia,hr,NK Varazdin,Varazdin,Karlo Šimek,Defender - Right-Back,"1,70 m",03.06.1988,138,1,5,1,31,0,0,14,16,11.114
Josip Golubar,NK Buducnost Vidovec,https://www.transfermarkt.us/josip-golubar/profil/spieler/77703,https://img.a.transfermarkt.technology/portrait/small/77703-1558120387.jpg?lm=1,Golubar,Unknown,Croatia,hr,NK Varazdin,Krkanec,Unknown,Midfield - Attacking Midfield,"1,87 m",04.03.1985,120,18,9,1,23,0,0,9,27,9.673
Miljenko Mumlek,Retired,https://www.transfermarkt.us/miljenko-mumlek/profil/spieler/13477,https://img.a.transfermarkt.technology/portrait/small/13477-1617012975.jpg?lm=1,Mumlek,-,Croatia,hr,NK Varazdin,Varazdin,Unknown,Midfield - Central Midfield,"1,78 m",21.11.1972,115,43,26,0,20,0,1,3,15,9.992
Oliver Zelenika,NK Varazdin,https://www.transfermarkt.us/oliver-zelenika/profil/spieler/131330,https://img.a.transfermarkt.technology/portrait/small/131330-1736605896.png?lm=1,Zelenika,12,Croatia,hr,NK Varazdin,Zagreb,Unknown,Goalkeeper,"1,92 m",14.05.1993,113,0,0,0,7,1,0,3,0,9.974
Dejan Glavica,NK Varteks (2011),https://www.transfermarkt.us/dejan-glavica/profil/spieler/135118,https://img.a.transfermarkt.technology/portrait/small/135118-1422784546.jpg?lm=1,Glavica,-,Croatia,hr,NK Varazdin,Varaždin,Unknown,Midfield - Attacking Midfield,"1,72 m",20.08.1991,110,24,2,0,12,1,1,38,45,6.563
Michele Sego,HNK Hajduk Split,https://www.transfermarkt.us/michele-sego/profil/spieler/371012,https://img.a.transfermarkt.technology/portrait/small/371012-1736611722.png?lm=1,Sego,7,Croatia,hr,NK Varazdin,Split,Michele Šego,Attack - Right Winger,"1,78 m",05.08.2000,107,17,22,1,11,0,1,14,42,8.089
Josip Brezovec,Retired,https://www.transfermarkt.us/josip-brezovec/profil/spieler/28434,https://img.a.transfermarkt.technology/portrait/small/28434-1489707892.jpg?lm=1,Brezovec,-,Croatia,hr,NK Varazdin,Varaždin,Unknown,Midfield - Defensive Midfield,"1,75 m",12.03.1986,105,12,14,0,28,1,0,18,12,7.983
Marko Stolnik,AEL Limassol,https://www.transfermarkt.us/marko-stolnik/profil/spieler/226095,https://img.a.transfermarkt.technology/portrait/small/226095-1665497946.png?lm=1,Stolnik,2,Croatia,hr,NK Varazdin,Varaždin,Unknown,Defender - Centre-Back,"1,86 m",08.07.1996,103,3,1,1,23,1,1,14,9,7.826
