rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Ignacio Piatti,Ignacio Alberto Piatti,163,79,37,13.702,2014-2020,Piatti,Unknown,18,0,CF Montréal,Attack - Left Winger,"1,80 m",Argentina,ar,https://www.transfermarkt.us/ignacio-piatti/profil/spieler/37433,https://img.a.transfermarkt.technology/portrait/small/37433-1583612041.jpg?lm=1,,04.02.1985,General Baldissera,Retired
2,Marco Di Vaio,Unknown,87,40,14,6.72,2012-2014,Di Vaio,11,10,1,CF Montréal,Attack - Centre-Forward,"1,79 m",Italy,it,https://www.transfermarkt.us/marco-di-vaio/profil/spieler/4170,https://img.a.transfermarkt.technology/portrait/small/4170-1455621250.jpg?lm=1,,15.07.1976,Roma,Retired
3,Romell Quioto,Romell Samir Quioto Robinson,94,38,19,6.598,2019-2024,Quioto,-,15,2,CF Montréal,Attack - Centre-Forward,"1,80 m",Honduras,hn,https://www.transfermarkt.us/romell-quioto/profil/spieler/221907,https://img.a.transfermarkt.technology/portrait/small/221907-1678525170.jpg?lm=1,,09.08.1991,Balfate,Al-Arabi SC
4,Didier Drogba,Didier Yves Drogba Tébily,41,23,7,3.078,2015-2017,Drogba,11,8,1,CF Montréal,Attack - Centre-Forward,"1,89 m",Cote d'Ivoire,unknown,https://www.transfermarkt.us/didier-drogba/profil/spieler/3924,https://img.a.transfermarkt.technology/portrait/small/3924-1683633427.jpg?lm=1,,11.03.1978,Abidjan,Retired
5,Roberto Brown,Roberto Ronaldo Brown Perea,83,22,12,5.462,2007-2010,Brown,9,14,4,CF Montréal,Attack - Centre-Forward,"1,85 m",Panama,pa,https://www.transfermarkt.us/roberto-brown/profil/spieler/22744,https://img.a.transfermarkt.technology/portrait/small/22744-1609191134.jpg?lm=1,,15.07.1977,Panama City,Retired
6,Saphir Taïder,Saphir Sliti Taïder,86,22,22,7.221,"2018-2019, 2020-2020",Taïder,8,8,1,CF Montréal,Midfield - Central Midfield,"1,80 m",Algeria,dz,https://www.transfermarkt.us/saphir-taider/profil/spieler/144779,https://img.a.transfermarkt.technology/portrait/small/144779-1583613481.jpg?lm=1,,29.02.1992,Castres,Gulf United FC
7,Eduardo Sebrango,Eduardo Sebrango Rodríguez,91,21,5,4.748,"2002-2006, 2009-2011, 2011-2012",Sebrango,-,7,0,CF Montréal,Attack - Centre-Forward,"1,85 m",Cuba,cu,https://www.transfermarkt.us/eduardo-sebrango/profil/spieler/59775,https://img.a.transfermarkt.technology/portrait/small/59775-1717090368.jpg?lm=1,,13.04.1973,Sancti Spiritus,Retired
8,Sunusi Ibrahim,Unknown,99,20,5,4.094,2021-2025,Ibrahim,-,2,0,CF Montréal,Attack - Centre-Forward,"1,68 m",Nigeria,ng,https://www.transfermarkt.us/sunusi-ibrahim/profil/spieler/672502,https://img.a.transfermarkt.technology/portrait/small/672502-1740597204.jpg?lm=1,,01.10.2002,Keffi,CF Montréal
9,Tony Donatelli,Anthony Donatelli,101,20,9,6.34,2009-2011,Donatelli,Unknown,4,0,CF Montréal,Midfield - Central Midfield,"1,85 m",United States,us,https://www.transfermarkt.us/tony-donatelli/profil/spieler/59746,https://img.a.transfermarkt.technology/portrait/small/59746-1587908994.jpg?lm=1,,07.06.1984,"Glenside, Pennsylvania",Retired
10,Jack McInerney,John Seamus McInerney,54,18,1,3.64,2014-2015,McInerney,-,5,0,CF Montréal,Attack - Centre-Forward,"1,75 m",United States,us,https://www.transfermarkt.us/jack-mcinerney/profil/spieler/131186,https://img.a.transfermarkt.technology/portrait/small/131186-1524393118.jpg?lm=1,,05.08.1992,"Chattanooga, Tennessee",Retired
11,Anthony Jackson-Hamel,Unknown,91,18,6,3.459,2014-2021,Jackson-Hamel,-,2,0,CF Montréal,Attack - Centre-Forward,"1,82 m",Canada,ca,https://www.transfermarkt.us/anthony-jackson-hamel/profil/spieler/333093,https://img.a.transfermarkt.technology/portrait/small/333093-1583613248.jpg?lm=1,,03.08.1993,"Quebec City, Quebec",Retired
12,Patrice Bernier,Unknown,184,18,24,12.378,2012-2018,Bernier,20,18,2,CF Montréal,Midfield - Defensive Midfield,,Canada,ca,https://www.transfermarkt.us/patrice-bernier/profil/spieler/26277,https://img.a.transfermarkt.technology/portrait/small/26277-1489609669.jpg?lm=1,,23.09.1979,"Brossard, Quebec",Retired
13,Dominic Oduro,Unknown,111,18,9,6.783,2015-2018,Oduro,-,11,0,CF Montréal,Attack - Right Winger,"1,83 m",Ghana,gh,https://www.transfermarkt.us/dominic-oduro/profil/spieler/40117,https://img.a.transfermarkt.technology/portrait/small/40117-1561141905.jpg?lm=1,,13.08.1985,Accra,Retired
14,Matteo Mancosu,Unknown,69,17,8,4.267,"2016-2017, 2017-2019",Mancosu,Unknown,7,0,CF Montréal,Attack - Centre-Forward,"1,82 m",Italy,it,https://www.transfermarkt.us/matteo-mancosu/profil/spieler/230611,https://img.a.transfermarkt.technology/portrait/small/230611-1602089366.jpg?lm=1,,22.12.1984,Cagliari,Retired
15,Djordje Mihailovic,Đorđe Aleksandar Mihailović,68,16,21,5.427,2020-2023,Mihailovic,14,11,0,CF Montréal,Midfield - Attacking Midfield,"1,78 m",United States,us,https://www.transfermarkt.us/djordje-mihailovic/profil/spieler/484756,https://img.a.transfermarkt.technology/portrait/small/484756-1740820444.jpg?lm=1,,10.11.1998,"Jacksonville, Florida",Colorado Rapids
16,Andrés Romero,Andrés Fabricio Romero,117,16,12,7.485,"2013-2014, 2015-2018",Romero,-,20,2,CF Montréal,Midfield - Right Midfield,"1,78 m",Argentina,ar,https://www.transfermarkt.us/andres-romero/profil/spieler/88104,https://img.a.transfermarkt.technology/portrait/small/88104-1489609642.jpg?lm=1,,21.12.1989,Bell Ville,Retired
17,Lassi Lappalainen,Lassi Roni Kasperi Lappalainen,117,15,12,6.214,"2019-2021, 2022-2025",Lappalainen,21,1,0,CF Montréal,Attack - Left Winger,"1,83 m",Finland,fi,https://www.transfermarkt.us/lassi-lappalainen/profil/spieler/322993,https://img.a.transfermarkt.technology/portrait/small/322993-1740675812.jpg?lm=1,,24.08.1998,Espoo,Columbus Crew
18,Josef Martínez,Josef Alexander Martínez Mencia,26,14,3,1.581,2024-2025,Martínez,-,2,0,CF Montréal,Attack - Centre-Forward,"1,73 m",Venezuela,ve,https://www.transfermarkt.us/josef-martinez/profil/spieler/162569,https://img.a.transfermarkt.technology/portrait/small/162569-1740595401.jpg?lm=1,,19.05.1993,Valencia,San Jose Earthquakes
19,Felipe Martins,Unknown,107,14,21,8.2,2011-2015,Felipe Martins,Unknown,19,1,CF Montréal,Midfield - Central Midfield,"1,73 m",Brazil,br,https://www.transfermarkt.us/felipe-martins/profil/spieler/85012,https://img.a.transfermarkt.technology/portrait/small/85012-1711186462.jpg?lm=1,,30.09.1990,Engenheiro Beltrão,FC Cascavel (PR)
20,Ali Gerba,Ali Ngon-Gerba,31,14,5,2.343,"2005-2005, 2010-2011",Gerba,10,6,0,CF Montréal,Attack - Centre-Forward,,Canada,ca,https://www.transfermarkt.us/ali-gerba/profil/spieler/35838,https://img.a.transfermarkt.technology/portrait/small/35838-1606767898.jpg?lm=1,,04.09.1981,Yaoundé,Retired
21,Peter Byers,Peter Junior Byers,62,13,4,3.328,"2008-2009, 2009-2010",Byers,16,4,0,CF Montréal,Attack - Centre-Forward,"1,78 m",Antigua and Barbuda,ag,https://www.transfermarkt.us/peter-byers/profil/spieler/71609,https://img.a.transfermarkt.technology/portrait/small/71609-1609322030.jpg?lm=1,,20.10.1984,Freeman Village,Hitachi Centre SAP FC
22,Mason Toye,Mason Vincent Toye,70,13,1,3.116,2020-2024,Toye,-,2,0,CF Montréal,Attack - Centre-Forward,"1,91 m",United States,us,https://www.transfermarkt.us/mason-toye/profil/spieler/562388,https://img.a.transfermarkt.technology/portrait/small/562388-1741026699.jpg?lm=1,,16.10.1998,"South Orange, New Jersey",Sporting Kansas City
