rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Anders Dreyer,Anders Laustrup Dreyer,5,3,0,450.0,2025-2025,Dreyer,11,0,0,San Diego FC,Attack - Right Winger,"1,74 m",Denmark,dk,https://www.transfermarkt.us/anders-dreyer/profil/spieler/342389,https://img.a.transfermarkt.technology/portrait/small/342389-1741027062.jpg?lm=1,,02.05.1998,Bramming,San Diego FC
2,Luca de la Torre,Luca Daniel De la Torre,5,1,1,396.0,"2012-2013, 2025-2025",de la Torre,-,1,0,San Diego FC,Midfield - Central Midfield,"1,77 m",United States,us,https://www.transfermarkt.us/luca-de-la-torre/profil/spieler/315762,https://img.a.transfermarkt.technology/portrait/small/315762-1741027182.jpg?lm=1,,23.05.1998,"San Diego, California",San Diego FC
3,Franco Negri,Unknown,5,1,0,230.0,2024-2025,Negri,Unknown,2,0,San Diego FC,Defender - Left-Back,"1,76 m",Argentina,ar,https://www.transfermarkt.us/franco-negri/profil/spieler/459242,https://img.a.transfermarkt.technology/portrait/small/459242-1741027562.jpg?lm=1,,20.02.1995,San Martín,San Diego FC
4,Onni Valakari,Onni Johannes Simonpoika Valakari,5,1,2,208.0,2025-2025,Valakari,11,0,0,San Diego FC,Midfield - Attacking Midfield,"1,87 m",Finland,fi,https://www.transfermarkt.us/onni-valakari/profil/spieler/407663,https://img.a.transfermarkt.technology/portrait/small/407663-1741027746.jpg?lm=1,,18.08.1999,Motherwell,San Diego FC
5,Marcus Ingvartsen,Marcus Højriis Ingvartsen,4,1,0,315.0,2025-2025,Ingvartsen,10,0,0,San Diego FC,Attack - Centre-Forward,"1,87 m",Denmark,dk,https://www.transfermarkt.us/marcus-ingvartsen/profil/spieler/269878,https://img.a.transfermarkt.technology/portrait/small/269878-1741027344.jpg?lm=1,,04.01.1996,Farum,San Diego FC
6,CJ dos Santos,Carlos Joaquim Antunes dos Santos,5,0,0,450.0,2024-2025,dos Santos,21,0,0,San Diego FC,Goalkeeper,"1,94 m",United States,us,https://www.transfermarkt.us/cj-dos-santos/profil/spieler/532096,https://img.a.transfermarkt.technology/portrait/small/532096-1741027278.jpg?lm=1,,24.08.2000,"Philadelphia, Pennsylvania",San Diego FC
7,Ian Pilcher,Unknown,4,0,0,120.0,2024-2025,Pilcher,Unknown,1,0,San Diego FC,Defender,"1,83 m",United States,us,https://www.transfermarkt.us/ian-pilcher/profil/spieler/1371974,https://img.a.transfermarkt.technology/portrait/small/1371974-1741027570.jpg?lm=1,,21.03.2003,"Charlotte, North Carolina",San Diego FC
8,Hamady Diop,Unknown,1,0,0,26.0,2025-2025,Diop,Unknown,0,0,San Diego FC,Defender - Left-Back,"1,83 m",Senegal,sn,https://www.transfermarkt.us/hamady-diop/profil/spieler/1089203,https://img.a.transfermarkt.technology/portrait/small/1089203-1741027052.jpg?lm=1,,06.06.2002,Dakar,San Diego FC
9,Alex Mighten,Alexander Cole Mighten,2,0,0,49.0,"2024-2024, 2024-2025",Mighten,-,0,0,San Diego FC,Attack - Left Winger,"1,71 m",England,unknown,https://www.transfermarkt.us/alex-mighten/profil/spieler/503988,https://img.a.transfermarkt.technology/portrait/small/503988-1741027553.jpg?lm=1,,11.04.2002,"West Hartford, Connecticut",San Diego FC
10,Emmanuel Boateng,Emmanuel Agyenim Boateng,2,0,0,74.0,2025-2025,Boateng,Unknown,0,0,San Diego FC,Midfield - Left Midfield,"1,67 m",Ghana,gh,https://www.transfermarkt.us/emmanuel-boateng/profil/spieler/279681,https://img.a.transfermarkt.technology/portrait/small/279681-1741027022.jpg?lm=1,,17.01.1994,Accra,San Diego FC
