name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Juan Carlos Olave,Retired,https://www.transfermarkt.us/juan-carlos-olave/profil/spieler/39148,https://img.a.transfermarkt.technology/portrait/small/39148-1697731687.jpg?lm=1,Olave,Unknown,Argentina,ar,Club Atlético Belgrano,Córdoba,Juan Carlos Alejandro Olave,Goalkeeper,"1,86 m",21.02.1976,306,0,0,0,41,1,4,0,2,27.349
Guillermo Farré,Retired,https://www.transfermarkt.us/guillermo-farre/profil/spieler/76147,https://img.a.transfermarkt.technology/portrait/small/76147-1722282933.jpg?lm=1,Farré,Unknown,Argentina,ar,Club Atlético Belgrano,Colón,Guillermo Martín Farré,Midfield - Central Midfield,"1,76 m",16.03.1981,263,13,7,1,85,2,3,3,32,22.728
César Pereyra,Unknown,https://www.transfermarkt.us/cesar-pereyra/profil/spieler/65834,https://img.a.transfermarkt.technology/portrait/small/65834-1722282897.jpg?lm=1,Pereyra,Unknown,Argentina,ar,Club Atlético Belgrano,Villa Ocampo,César Emanuel Pereyra,Attack - Left Winger,"1,69 m",23.11.1981,199,49,21,0,32,2,1,35,70,14.343
Jorge Velázquez,Club Social y Deportivo Juan José Moreno,https://www.transfermarkt.us/jorge-velazquez/profil/spieler/87356,https://img.a.transfermarkt.technology/portrait/small/87356-1722283038.jpg?lm=1,Velázquez,Unknown,Argentina,ar,Club Atlético Belgrano,Vera,Jorge Luis Velázquez,Midfield - Left Midfield,"1,82 m",07.09.1982,168,22,15,0,17,2,1,28,76,11.508
César Mansanelli,Retired,https://www.transfermarkt.us/cesar-mansanelli/profil/spieler/76156,https://img.a.transfermarkt.technology/portrait/small/76156-1722281869.jpg?lm=1,Mansanelli,Unknown,Argentina,ar,Club Atlético Belgrano,Córdoba,Osvaldo César Mansanelli,Midfield - Right Midfield,"1,76 m",29.08.1980,168,13,6,0,12,1,0,64,51,9.666
Esteban González,Retired,https://www.transfermarkt.us/esteban-gonzalez/profil/spieler/56015,https://img.a.transfermarkt.technology/portrait/small/56015-1722283080.jpg?lm=1,González,Unknown,Argentina,ar,Club Atlético Belgrano,Córdoba,Esteban Nicolás González Rojas,Midfield - Defensive Midfield,"1,86 m",16.09.1978,167,6,2,0,35,0,0,22,24,12.826
Gastón Turus,Retired,https://www.transfermarkt.us/gaston-turus/profil/spieler/76162,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Turus,Unknown,Argentina,ar,Club Atlético Belgrano,Colonia Caroya,Gastón Alejandro Turus,Defender - Right-Back,"1,78 m",27.05.1980,163,6,2,1,36,1,0,6,11,13.867
Luciano Lollo,CA Newell's Old Boys,https://www.transfermarkt.us/luciano-lollo/profil/spieler/76153,https://img.a.transfermarkt.technology/portrait/small/76153-1637343903.JPG?lm=1,Lollo,Unknown,Argentina,ar,Club Atlético Belgrano,Alejo Ledesma,Mauricio Luciano Lollo,Defender - Centre-Back,"1,83 m",29.03.1987,150,11,4,2,32,3,0,3,9,13.104
Santiago Longo,Club Atlético Belgrano,https://www.transfermarkt.us/santiago-longo/profil/spieler/697065,https://img.a.transfermarkt.technology/portrait/small/697065-1675102552.JPG?lm=1,Longo,Unknown,Argentina,ar,Club Atlético Belgrano,Freyre,Santiago Andrés Longo,Midfield - Defensive Midfield,"1,77 m",12.04.1998,147,3,3,0,21,0,0,18,19,11.599
Pier Barrios,FBC Melgar,https://www.transfermarkt.us/pier-barrios/profil/spieler/118756,https://img.a.transfermarkt.technology/portrait/small/118756-1739448871.JPG?lm=1,Barrios,Unknown,Argentina,ar,Club Atlético Belgrano,Córdoba,Pier Miqueas Barrios,Defender - Centre-Back,"1,80 m",01.07.1990,136,1,2,0,28,3,4,11,10,10.991
