name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Cristian Aracena,CA Huracán Las Heras,https://www.transfermarkt.us/cristian-aracena/profil/spieler/75520,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Aracena,Unknown,Argentina,ar,CS Independiente Rivadavia,Mendoza,Cristian Roberto Aracena,Goalkeeper,"1,78 m",08.02.1987,130,0,0,0,6,0,0,1,1,11.596
Mauricio Ferradas,Retired,https://www.transfermarkt.us/mauricio-ferradas/profil/spieler/55918,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Ferradas,Unknown,Argentina,ar,CS Independiente Rivadavia,Junin (Buenos Aires),Mauricio Javier Ferradas,Attack,"1,73 m",05.11.1979,110,22,8,0,5,0,0,8,39,8.809
Mauro Maidana,Deportivo Táchira,https://www.transfermarkt.us/mauro-maidana/profil/spieler/125096,https://img.a.transfermarkt.technology/portrait/small/125096-1706710098.JPG?lm=1,Maidana,Unknown,Argentina,ar,CS Independiente Rivadavia,Esperanza,Mauro Ángel Maidana,Defender - Centre-Back,"1,76 m",12.07.1990,106,4,1,0,24,0,0,7,14,8.663
Luciano Sánchez,AA Argentinos Juniors,https://www.transfermarkt.us/luciano-sanchez/profil/spieler/444495,https://img.a.transfermarkt.technology/portrait/small/444495-1720122858.png?lm=1,Sánchez,Unknown,Argentina,ar,CS Independiente Rivadavia,Villa Nueva,Luciano Federico Sánchez,Defender - Right-Back,"1,69 m",25.01.1994,99,2,1,0,16,0,0,10,13,7.915
Pablo Palacio,Club Ferro Carril Oeste,https://www.transfermarkt.us/pablo-palacio/profil/spieler/655659,https://img.a.transfermarkt.technology/portrait/small/655659-1715822608.jpg?lm=1,Palacio,Unknown,Argentina,ar,CS Independiente Rivadavia,Godoy Cruz,Pablo Agustín Palacio,Attack - Left Winger,"1,80 m",18.05.2000,90,5,7,0,16,0,0,27,49,5.321
Diego Tonetto,CS Independiente Rivadavia,https://www.transfermarkt.us/diego-tonetto/profil/spieler/87890,https://img.a.transfermarkt.technology/portrait/small/87890-1724873427.jpg?lm=1,Tonetto,Unknown,Argentina,ar,CS Independiente Rivadavia,Rodeo del Medio,Diego Rubén Tonetto,Midfield - Left Midfield,"1,81 m",05.12.1988,90,1,1,0,17,0,0,26,49,5.077
Abel Peralta,CD Guaraní Antonio Franco,https://www.transfermarkt.us/abel-peralta/profil/spieler/87878,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Peralta,Unknown,Argentina,ar,CS Independiente Rivadavia,Mendoza,Javier Abel Peralta,Midfield - Right Midfield,"1,80 m",17.09.1989,82,3,6,0,13,0,0,32,22,4.687
Diego Caballero,Retired,https://www.transfermarkt.us/diego-caballero/profil/spieler/87835,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Caballero,Unknown,Argentina,ar,CS Independiente Rivadavia,Eldorado,Diego Fabriel Caballero,Attack - Second Striker,"1,74 m",26.09.1985,72,11,2,0,9,1,0,40,21,3.329
Alejandro Rébola,CA Chacarita Juniors,https://www.transfermarkt.us/alejandro-rebola/profil/spieler/88080,https://img.a.transfermarkt.technology/portrait/small/88080-1675102207.JPG?lm=1,Rébola,Unknown,Argentina,ar,CS Independiente Rivadavia,Colazo,Alejandro Daniel Rébola,Defender - Centre-Back,"1,85 m",24.07.1988,71,7,0,0,18,1,0,0,0,6.340
Daniel Imperiale,Without Club,https://www.transfermarkt.us/daniel-imperiale/profil/spieler/420445,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Imperiale,Unknown,Argentina,ar,CS Independiente Rivadavia,Guaymallén,Daniel Ernesto Imperiale Granados,Midfield - Central Midfield,"1,90 m",22.04.1988,71,11,3,0,8,0,0,16,24,4.815
Victorio Ramis,CS Independiente Rivadavia,https://www.transfermarkt.us/victorio-ramis/profil/spieler/381065,https://img.a.transfermarkt.technology/portrait/small/381065-1724873868.jpg?lm=1,Ramis,Unknown,Argentina,ar,CS Independiente Rivadavia,Córdoba,Victorio Gabriel Ramis,Attack - Centre-Forward,"1,81 m",07.07.1994,68,9,3,0,8,0,1,22,39,3.493
Josué Ayala,Racing de Olavarria,https://www.transfermarkt.us/josue-ayala/profil/spieler/55955,https://img.a.transfermarkt.technology/portrait/small/55955-1649069286.JPG?lm=1,Ayala,Unknown,Argentina,ar,CS Independiente Rivadavia,Buenos Aires,Josué Daniel Díaz Ayala,Goalkeeper,"1,84 m",30.05.1988,67,0,0,0,7,0,2,0,0,6.024
Ezequiel Ham,CA Unión (Santa Fe),https://www.transfermarkt.us/ezequiel-ham/profil/spieler/321612,https://img.a.transfermarkt.technology/portrait/small/321612-1724873132.jpg?lm=1,Unknown,Unknown,Syria,sy,CS Independiente Rivadavia,Unknown,Unknown,Unknown,Unknown,10.03.1994,67,4,10,0,3,0,1,14,40,4.515
Gabriel Solís,Without Club,https://www.transfermarkt.us/gabriel-solis/profil/spieler/87885,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Solís,Unknown,Argentina,ar,CS Independiente Rivadavia,Salta,Luis Gabriel Solís,Midfield - Central Midfield,"1,77 m",24.06.1985,66,2,0,0,21,1,0,20,8,4.378
Sebastián Navarro,CA Boca Unidos,https://www.transfermarkt.us/sebastian-navarro/profil/spieler/89244,https://img.a.transfermarkt.technology/portrait/small/89244-1710508359.JPG?lm=1,Navarro,Unknown,Argentina,ar,CS Independiente Rivadavia,El Bolsón,Sebastián Darío Navarro,Midfield - Central Midfield,"1,77 m",24.02.1988,66,4,3,0,5,1,0,21,23,4.116
Judelín Aveska,Inter Taoyuan,https://www.transfermarkt.us/judelin-aveska/profil/spieler/82019,https://img.a.transfermarkt.technology/portrait/small/82019-1707847687.jpg?lm=1,Aveska,16,Haiti,ht,CS Independiente Rivadavia,Port-Margot,Unknown,Defender - Centre-Back,"1,83 m",21.10.1987,64,0,0,0,20,4,0,6,10,5.062
Franco Romero,Deportivo Toluca,https://www.transfermarkt.us/franco-romero/profil/spieler/833115,https://img.a.transfermarkt.technology/portrait/small/833115-1724872719.JPG?lm=1,Romero,Unknown,Argentina,ar,CS Independiente Rivadavia,La Plata,Franco Agustín Romero,Midfield - Defensive Midfield,"1,77 m",23.04.2000,63,2,0,0,9,0,0,1,4,5.601
Matías Quiroga,Without Club,https://www.transfermarkt.us/matias-quiroga/profil/spieler/103456,https://img.a.transfermarkt.technology/portrait/small/103456-1729199910.JPG?lm=1,Quiroga,Unknown,Argentina,ar,CS Independiente Rivadavia,San Luis,Matías Alejandro Quiroga,Attack - Centre-Forward,"1,96 m",17.12.1985,62,22,10,0,7,1,0,11,14,4.636
Mauricio Asenjo,CA Los Andes,https://www.transfermarkt.us/mauricio-asenjo/profil/spieler/333762,https://img.a.transfermarkt.technology/portrait/small/333762-1724874003.jpg?lm=1,Asenjo,Unknown,Argentina,ar,CS Independiente Rivadavia,Mendoza,Mauricio Gabriel Asenjo Albelda,Attack - Centre-Forward,"1,85 m",23.07.1994,60,10,1,0,12,1,1,18,21,3.853
Santiago Úbeda,CA Chaco For Ever,https://www.transfermarkt.us/santiago-ubeda/profil/spieler/567673,https://img.a.transfermarkt.technology/portrait/small/567673-1732813091.JPG?lm=1,Úbeda,Unknown,Argentina,ar,CS Independiente Rivadavia,San Rafael (MZA),Unknown,Midfield - Defensive Midfield,"1,70 m",06.04.1996,57,0,0,0,2,0,0,0,6,4.977
