name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Leonardo Sigali,NK Lokomotiva Zagreb,https://www.transfermarkt.us/leonardo-sigali/profil/spieler/54570,https://img.a.transfermarkt.technology/portrait/small/54570-1724349074.png?lm=1,Sigali,-,Argentina,ar,CD Godoy Cruz Antonio Tomba,Campana,Leonardo Germán Sigali,Defender - Centre-Back,"1,81 m",29.05.1987,203,14,2,3,44,5,5,1,4,17.964
Nicolás Olmedo,Retired,https://www.transfermarkt.us/nicolas-olmedo/profil/spieler/75538,https://img.a.transfermarkt.technology/portrait/small/75538-1610973627.jpg?lm=1,Olmedo,-,Argentina,ar,CD Godoy Cruz Antonio Tomba,Godoy Cruz,Nicolás Andrés Olmedo,Midfield - Central Midfield,"1,83 m",10.03.1983,160,2,6,0,31,2,1,13,31,12.492
Ariel Rojas,Retired,https://www.transfermarkt.us/ariel-rojas/profil/spieler/57753,https://img.a.transfermarkt.technology/portrait/small/57753-1675102433.JPG?lm=1,Rojas,-,Argentina,ar,CD Godoy Cruz Antonio Tomba,Garín,Ariel Mauricio Rojas,Midfield - Central Midfield,"1,76 m",16.01.1986,156,12,16,0,19,1,0,21,24,12.177
Nelson Ibáñez,Retired,https://www.transfermarkt.us/nelson-ibanez/profil/spieler/75534,https://img.a.transfermarkt.technology/portrait/small/75534-1454060169.png?lm=1,Ibáñez,-,Argentina,ar,CD Godoy Cruz Antonio Tomba,Mendoza,Nelson Martín Ibáñez,Goalkeeper,"1,85 m",13.11.1981,146,0,0,0,15,0,1,1,3,13.004
Gonzalo Abrego,CD Godoy Cruz Antonio Tomba,https://www.transfermarkt.us/gonzalo-abrego/profil/spieler/836493,https://img.a.transfermarkt.technology/portrait/small/836493-1678705998.JPG?lm=1,Abrego,Unknown,Argentina,ar,CD Godoy Cruz Antonio Tomba,Maipú,Gonzalo Damián Abrego,Midfield - Central Midfield,"1,84 m",07.01.2000,144,9,8,0,14,0,0,20,60,10.469
Nicolás Sánchez,Retired,https://www.transfermarkt.us/nicolas-sanchez/profil/spieler/58911,https://img.a.transfermarkt.technology/portrait/small/58911-1580827496.png?lm=1,Sánchez,Unknown,Argentina,ar,CD Godoy Cruz Antonio Tomba,Buenos Aires,Nicolás Gabriel Sánchez,Defender - Centre-Back,"1,85 m",04.02.1986,140,7,3,1,27,0,2,6,2,12.061
Lucas Ceballos,Retired,https://www.transfermarkt.us/lucas-ceballos/profil/spieler/155923,https://img.a.transfermarkt.technology/portrait/small/155923-1722282374.jpg?lm=1,Ceballos,Unknown,Argentina,ar,CD Godoy Cruz Antonio Tomba,San Juan,Lucas Esteban Ceballos Maiz,Defender - Right-Back,"1,66 m",03.01.1987,134,1,6,0,21,0,0,13,23,10.620
Diego Viera,Club Libertad Asunción,https://www.transfermarkt.us/diego-viera/profil/spieler/178660,https://img.a.transfermarkt.technology/portrait/small/178660-1715773738.JPG?lm=1,Viera,-,Paraguay,py,CD Godoy Cruz Antonio Tomba,Asunción,Diego Francisco Viera Ruiz Díaz,Defender - Centre-Back,"1,85 m",30.04.1991,128,5,2,0,15,0,1,3,1,11.360
Tomás Badaloni,Club Necaxa,https://www.transfermarkt.us/tomas-badaloni/profil/spieler/568546,https://img.a.transfermarkt.technology/portrait/small/568546-1739448801.JPG?lm=1,Badaloni,Unknown,Argentina,ar,CD Godoy Cruz Antonio Tomba,Villa Nueva,Tomás Oscar Badaloni,Attack - Centre-Forward,"1,86 m",02.05.2000,128,20,9,0,8,1,0,55,50,6.590
Bruno Leyes,CD Godoy Cruz Antonio Tomba,https://www.transfermarkt.us/bruno-leyes/profil/spieler/910641,https://img.a.transfermarkt.technology/portrait/small/910641-1739373572.JPG?lm=1,Leyes,Unknown,Argentina,ar,CD Godoy Cruz Antonio Tomba,Mendoza,Bruno Javier Leyes Sosa,Midfield - Defensive Midfield,"1,73 m",30.10.2001,124,1,1,0,25,0,1,35,59,7.583
