name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Juan Infante,Club Atlético Tucumán,https://www.transfermarkt.us/juan-infante/profil/spieler/615255,https://img.a.transfermarkt.technology/portrait/small/615255-1724863747.jpg?lm=1,Infante,Unknown,Argentina,ar,Club Atlético Platense,José C. Paz,Juan José Infante,Defender - Left-Back,"1,77 m",07.01.1996,140,1,6,0,13,0,0,5,7,12.061
Gastón Suso,Club de Gimnasia y Esgrima La Plata,https://www.transfermarkt.us/gaston-suso/profil/spieler/469776,https://img.a.transfermarkt.technology/portrait/small/469776-1739197081.jpg?lm=1,Suso,Unknown,Argentina,ar,Club Atlético Platense,Arrufó,Unknown,Defender - Centre-Back,"1,90 m",12.03.1991,128,4,0,0,38,1,2,3,3,11.090
Franco Baldassarra,Club Atlético Platense,https://www.transfermarkt.us/franco-baldassarra/profil/spieler/655678,https://img.a.transfermarkt.technology/portrait/small/655678-1724877385.jpg?lm=1,Baldassarra,Unknown,Argentina,ar,Club Atlético Platense,Santos Lugares,Franco Pedro Augusto Baldassarra,Midfield - Central Midfield,"1,80 m",29.09.1998,106,5,3,0,12,1,0,51,39,5.316
Nicolás Morgantini,CA Lanús,https://www.transfermarkt.us/nicolas-morgantini/profil/spieler/615253,https://img.a.transfermarkt.technology/portrait/small/615253-1721935501.png?lm=1,Morgantini,Unknown,Argentina,ar,Club Atlético Platense,San Isidro,Nicolás Jorge Morgantini,Defender - Right-Back,"1,78 m",11.09.1994,102,7,2,0,10,0,0,5,9,8.741
Hernán Lamberti,Retired,https://www.transfermarkt.us/hernan-lamberti/profil/spieler/30854,https://img.a.transfermarkt.technology/portrait/small/30854-1645449275.JPG?lm=1,Lamberti,Unknown,Argentina,ar,Club Atlético Platense,Castelar,Hernán Agustín Lamberti,Midfield - Defensive Midfield,"1,75 m",03.05.1984,102,4,1,0,16,0,0,4,8,8.689
Jorge De Olivera,Retired,https://www.transfermarkt.us/jorge-de-olivera/profil/spieler/68580,https://img.a.transfermarkt.technology/portrait/small/68580-1638279956.JPG?lm=1,De Olivera,Unknown,Argentina,ar,Club Atlético Platense,Posadas,Jorge Alberto De Olivera,Goalkeeper,"1,96 m",21.08.1982,98,1,0,1,2,0,1,0,0,8.767
Ignacio Schor,Club Atlético Platense,https://www.transfermarkt.us/ignacio-schor/profil/spieler/840760,https://img.a.transfermarkt.technology/portrait/small/840760-1724876835.jpg?lm=1,Schor,Unknown,Argentina,ar,Club Atlético Platense,Buenos Aires,Unknown,Attack - Right Winger,"1,83 m",04.08.2000,96,4,9,0,10,0,1,50,40,4.442
Ignacio Vázquez,Club Atlético Platense,https://www.transfermarkt.us/ignacio-vazquez/profil/spieler/552635,https://img.a.transfermarkt.technology/portrait/small/552635-1724877294.jpg?lm=1,Vázquez,Unknown,Argentina,ar,Club Atlético Platense,San Miguel,Unknown,Defender - Centre-Back,"1,84 m",15.06.1997,89,2,2,2,12,0,1,5,1,7.576
Ronaldo Martínez,Club Atlético Platense,https://www.transfermarkt.us/ronaldo-martinez/profil/spieler/567736,https://img.a.transfermarkt.technology/portrait/small/567736-1724876503.jpg?lm=1,Martínez,Unknown,Paraguay,py,Club Atlético Platense,Eusebio Ayala,Ronaldo Iván Martínez Rolón,Attack - Centre-Forward,"1,78 m",25.04.1996,88,12,4,0,16,0,0,31,50,4.614
Iván Gómez,CA Central Córdoba (SdE),https://www.transfermarkt.us/ivan-gomez/profil/spieler/459318,https://img.a.transfermarkt.technology/portrait/small/459318-1724877074.jpg?lm=1,Gómez,Unknown,Argentina,ar,Club Atlético Platense,Villa Elisa,Unknown,Midfield - Defensive Midfield,"1,67 m",28.02.1997,78,4,3,0,14,0,0,9,35,5.881
