name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Mariano Andújar,Retired,https://www.transfermarkt.us/mariano-andujar/profil/spieler/35491,https://img.a.transfermarkt.technology/portrait/small/35491-1739867780.jpg?lm=1,Andújar,23,Argentina,ar,Club Estudiantes de La Plata,Buenos Aires,Mariano Gonzalo Andújar,Goalkeeper,"1,96 m",30.07.1983,458,0,3,1,34,1,0,0,1,41.227
Leandro Desábato,Retired,https://www.transfermarkt.us/leandro-desabato/profil/spieler/27454,https://img.a.transfermarkt.technology/portrait/small/s_27454_288_2012_1.jpg?lm=1,Desábato,-,Argentina,ar,Club Estudiantes de La Plata,Cafferata,Unknown,Defender - Centre-Back,"1,87 m",24.01.1979,423,21,9,0,82,1,1,7,28,37.056
Rodrigo Braña,Retired,https://www.transfermarkt.us/rodrigo-brana/profil/spieler/56001,https://img.a.transfermarkt.technology/portrait/small/s_56001_288_2012_1.jpg?lm=1,Braña,-,Argentina,ar,Club Estudiantes de La Plata,Berazategui,Unknown,Midfield - Defensive Midfield,"1,67 m",07.03.1979,335,9,8,0,123,10,3,16,55,27.881
José Sosa,Club Estudiantes de La Plata,https://www.transfermarkt.us/jose-sosa/profil/spieler/20137,https://img.a.transfermarkt.technology/portrait/small/20137-1739827277.jpg?lm=1,Sosa,-,Argentina,ar,Club Estudiantes de La Plata,Carcarañá,José Ernesto Sosa,Midfield - Attacking Midfield,"1,81 m",19.06.1985,281,24,32,0,30,0,0,72,132,17.876
Leandro Benítez,Retired,https://www.transfermarkt.us/leandro-benitez/profil/spieler/56065,https://img.a.transfermarkt.technology/portrait/small/s_56065_288_2012_1.jpg?lm=1,Benítez,Unknown,Argentina,ar,Club Estudiantes de La Plata,Ensenada,Leandro Damián Benítez,Midfield - Left Midfield,"1,80 m",05.04.1981,270,18,46,1,57,0,3,77,71,17.958
Jonathan Schunke,Retired,https://www.transfermarkt.us/jonathan-schunke/profil/spieler/78232,https://img.a.transfermarkt.technology/portrait/small/78232-1729198677.JPG?lm=1,Schunke,Unknown,Argentina,ar,Club Estudiantes de La Plata,25 de Mayo,Jonathan Ariel Schunke,Defender - Centre-Back,"1,93 m",22.02.1987,257,12,6,2,35,5,1,11,2,22.275
Marcos Angeleri,Retired,https://www.transfermarkt.us/marcos-angeleri/profil/spieler/27448,https://img.a.transfermarkt.technology/portrait/small/27448-1447239011.jpg?lm=1,Angeleri,-,Argentina,ar,Club Estudiantes de La Plata,Treinta de Agosto,Marcos Alberto Angeleri,Defender - Right-Back,"1,83 m",07.04.1983,254,3,10,1,44,0,4,12,25,21.140
Mariano Pavone,Retired,https://www.transfermarkt.us/mariano-pavone/profil/spieler/27462,https://img.a.transfermarkt.technology/portrait/small/27462-1640617204.JPG?lm=1,Pavone,-,Argentina,ar,Club Estudiantes de La Plata,Tres Sargentos,Hugo Mariano Pavone,Attack - Centre-Forward,"1,77 m",27.05.1982,235,70,10,0,40,1,5,70,62,15.333
Gastón Fernández,Retired,https://www.transfermarkt.us/gaston-fernandez/profil/spieler/23882,https://img.a.transfermarkt.technology/portrait/small/23882-1601202262.jpg?lm=1,Fernández,18,Argentina,ar,Club Estudiantes de La Plata,Buenos Aires,Gastón Nicolás Fernández,Midfield - Attacking Midfield,"1,70 m",12.10.1983,229,42,19,0,30,1,0,44,135,14.780
Enzo Pérez,CA River Plate,https://www.transfermarkt.us/enzo-perez/profil/spieler/56066,https://img.a.transfermarkt.technology/portrait/small/56066-1625771376.png?lm=1,Pérez,15,Argentina,ar,Club Estudiantes de La Plata,Maipú,Enzo Nicolás Pérez,Midfield - Defensive Midfield,"1,78 m",22.02.1986,227,18,25,0,55,2,2,30,82,16.686
