name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Iván Tapia,CA Barracas Central,https://www.transfermarkt.us/ivan-tapia/profil/spieler/697405,https://img.a.transfermarkt.technology/portrait/small/697405-1646482665.JPG?lm=1,Tapia,Unknown,Argentina,ar,CA Barracas Central,Buenos Aires,Iván Alejo Tapia,Midfield - Attacking Midfield,"1,79 m",23.11.1998,178,21,18,0,21,0,0,15,65,13.840
Carlos Arce,CA Los Andes,https://www.transfermarkt.us/carlos-arce/profil/spieler/697402,https://img.a.transfermarkt.technology/portrait/small/697402-1677584297.JPG?lm=1,Arce,Unknown,Argentina,ar,CA Barracas Central,Buenos Aires,Carlos Alfredo Arce,Midfield - Defensive Midfield,"1,69 m",16.09.1990,136,6,2,0,38,0,0,18,46,9.958
Facundo Mater,CA Barracas Central,https://www.transfermarkt.us/facundo-mater/profil/spieler/538774,https://img.a.transfermarkt.technology/portrait/small/538774-1675176011.JPG?lm=1,Unknown,Unknown,Syria,sy,CA Barracas Central,Unknown,Unknown,Unknown,Unknown,23.07.1998,118,5,10,0,16,1,0,9,32,9.381
Rodrigo Insúa,CA Barracas Central,https://www.transfermarkt.us/rodrigo-insua/profil/spieler/721235,https://img.a.transfermarkt.technology/portrait/small/721235-1692106274.JPG?lm=1,Insúa,Unknown,Argentina,ar,CA Barracas Central,Buenos Aires,Rodrigo Axel Insúa,Defender - Left-Back,"1,80 m",16.12.1997,83,6,7,1,9,1,1,0,5,7.374
Lucas Colitto,Cusco FC,https://www.transfermarkt.us/lucas-colitto/profil/spieler/329212,https://img.a.transfermarkt.technology/portrait/small/329212-1705361229.png?lm=1,Colitto,Unknown,Argentina,ar,CA Barracas Central,San Martin,Lucas Andrés Colitto,Attack - Left Winger,"1,72 m",01.06.1994,81,6,9,0,11,0,0,18,23,5.730
Nicolás Capraro,CA Barracas Central,https://www.transfermarkt.us/nicolas-capraro/profil/spieler/992818,https://img.a.transfermarkt.technology/portrait/small/992818-1675176296.JPG?lm=1,Capraro,Unknown,Argentina,ar,CA Barracas Central,Buenos Aires,Unknown,Defender - Centre-Back,"1,83 m",03.03.1998,76,2,1,0,8,2,0,4,3,6.444
Gonzalo Paz,Deportes Limache,https://www.transfermarkt.us/gonzalo-paz/profil/spieler/564972,https://img.a.transfermarkt.technology/portrait/small/564972-1646482264.JPG?lm=1,Paz,Unknown,Argentina,ar,CA Barracas Central,Morón,Gonzalo Ezequiel Paz,Defender - Centre-Back,"1,80 m",06.06.1993,71,2,2,0,14,0,0,1,8,6.165
Carlos Valenzuela,Querétaro FC,https://www.transfermarkt.us/carlos-valenzuela/profil/spieler/441477,https://img.a.transfermarkt.technology/portrait/small/441477-1618226941.jpg?lm=1,Valenzuela,7,Argentina,ar,CA Barracas Central,Santiago del Estero,Carlos Fernando Valenzuela,Attack - Left Winger,"1,65 m",22.04.1997,70,9,6,0,6,0,0,16,16,5.061
Dylan Glaby,CA Central Córdoba (SdE),https://www.transfermarkt.us/dylan-glaby/profil/spieler/710779,https://img.a.transfermarkt.technology/portrait/small/710779-1712932321.jpg?lm=1,Glaby,Unknown,Argentina,ar,CA Barracas Central,Rafael Castillo,Dylan Emanuel Glaby,Midfield - Defensive Midfield,"1,78 m",07.04.1996,68,7,3,0,14,1,0,15,5,4.970
Bruno Sepúlveda,CA Banfield,https://www.transfermarkt.us/bruno-sepulveda/profil/spieler/690718,https://img.a.transfermarkt.technology/portrait/small/690718-1724429737.png?lm=1,Sepúlveda,Unknown,Argentina,ar,CA Barracas Central,Viedma (RNE),Bruno Christian Sepúlveda,Attack - Centre-Forward,"1,88 m",17.09.1992,68,14,8,1,8,0,0,8,37,4.965
Brian Calderara,CA Newell's Old Boys,https://www.transfermarkt.us/brian-calderara/profil/spieler/830111,https://img.a.transfermarkt.technology/portrait/small/830111-1721742598.jpg?lm=1,Calderara,Unknown,Argentina,ar,CA Barracas Central,Crespo,Brian Alejandro Calderara,Defender - Left-Back,"1,73 m",10.01.1998,66,2,2,0,10,0,0,11,31,4.519
Juan Manuel Vázquez,Club Almirante Brown,https://www.transfermarkt.us/juan-manuel-vazquez/profil/spieler/357330,https://img.a.transfermarkt.technology/portrait/small/357330-1706710460.JPG?lm=1,Vázquez,Unknown,Argentina,ar,CA Barracas Central,José León Suárez,Unknown,Midfield - Central Midfield,"1,83 m",25.07.1994,66,6,3,0,5,0,0,24,34,3.380
