rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Jamie Maclaren,Unknown,162,113,17,13.779,N/A,Maclaren,9,8,1,Melbourne City FC,Attack - Centre-Forward,"1,79 m",Australia,au,https://www.transfermarkt.us/jamie-maclaren/profil/spieler/173591,https://img.a.transfermarkt.technology/portrait/small/173591-1740048855.jpg?lm=1,N/A,29.07.1993,Melbourne,Mohun Bagan Super Giant
2,Bruno Fornaroli,Bruno Fornaroli Mezza,75,51,7,6.576,N/A,Fornaroli,9,10,0,Melbourne City FC,Attack - Centre-Forward,"1,74 m",Australia,au,https://www.transfermarkt.us/bruno-fornaroli/profil/spieler/72651,https://img.a.transfermarkt.technology/portrait/small/72651-1703766993.png?lm=1,N/A,07.09.1987,Salto,Melbourne Victory
3,Marco Tilio,Unknown,98,24,19,6.164,N/A,Tilio,10,14,0,Melbourne City FC,Attack - Right Winger,"1,70 m",Australia,au,https://www.transfermarkt.us/marco-tilio/profil/spieler/565531,https://img.a.transfermarkt.technology/portrait/small/565531-1669893669.jpg?lm=1,N/A,23.08.2001,Sydney,Melbourne City FC
4,David Williams,David Joel Williams,102,21,3,6.351,N/A,Williams,13,11,1,Melbourne City FC,Attack - Centre-Forward,"1,77 m",Australia,au,https://www.transfermarkt.us/david-williams/profil/spieler/43011,https://img.a.transfermarkt.technology/portrait/small/43011-1722513186.png?lm=1,N/A,26.02.1988,Brisbane,Perth Glory
5,Tolgay Arslan,Tolgay Ali Arslan,34,18,7,2.668,N/A,Arslan,7,5,1,Melbourne City FC,Midfield - Attacking Midfield,"1,80 m",Germany,de,https://www.transfermarkt.us/tolgay-arslan/profil/spieler/53536,https://img.a.transfermarkt.technology/portrait/small/53536-1630652842.jpg?lm=1,N/A,16.08.1990,Paderborn,Sanfrecce Hiroshima
6,Aaron Mooy,Aaron Frank Mooy,54,18,13,4.764,N/A,Mooy,13,7,0,Melbourne City FC,Midfield - Central Midfield,"1,74 m",Australia,au,https://www.transfermarkt.us/aaron-mooy/profil/spieler/123951,https://img.a.transfermarkt.technology/portrait/small/123951-1668505974.jpg?lm=1,N/A,15.09.1990,Sydney,Retired
7,Mathew Leckie,Mathew Allan Leckie,75,18,14,5.291,N/A,Leckie,-,11,0,Melbourne City FC,Attack - Left Winger,"1,81 m",Australia,au,https://www.transfermarkt.us/mathew-leckie/profil/spieler/126214,https://img.a.transfermarkt.technology/portrait/small/126214-1599990767.jpg?lm=1,N/A,04.02.1991,Melbourne,Melbourne City FC
8,Andrew Nabbout,أندرو نا ب من,95,15,20,6.333,N/A,Nabbout,11,12,0,Melbourne City FC,Attack - Right Winger,"1,75 m",Australia,au,https://www.transfermarkt.us/andrew-nabbout/profil/spieler/247289,https://img.a.transfermarkt.technology/portrait/small/247289-1617123192.jpg?lm=1,N/A,17.12.1992,Melbourne,Melbourne City FC
9,Craig Noone,Craig Stephen Noone,53,15,17,4.288,N/A,Noone,Unknown,7,1,Melbourne City FC,Attack - Right Winger,"1,73 m",England,unknown,https://www.transfermarkt.us/craig-noone/profil/spieler/81202,https://img.a.transfermarkt.technology/portrait/small/s_81202_603_2013_04_17_1.jpg?lm=1,N/A,17.11.1987,Liverpool,Warrington Town
10,Ross McCormack,Unknown,17,14,0,1.207,N/A,McCormack,-,2,0,Melbourne City FC,Attack - Second Striker,"1,75 m",Scotland,unknown,https://www.transfermarkt.us/ross-mccormack/profil/spieler/29006,https://img.a.transfermarkt.technology/portrait/small/s_29006_399_2013_03_05_1.jpg?lm=1,N/A,18.08.1986,Glasgow,Doncaster City
