rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Dimitri Petratos,"Dimitrios Petratos, Δημήτριος Πετράτος",84,21,21,7.318,N/A,Petratos,21,7,0,Newcastle United Jets,Midfield - Attacking Midfield,"1,76 m",Australia,au,https://www.transfermarkt.us/dimitri-petratos/profil/spieler/153882,https://img.a.transfermarkt.technology/portrait/small/153882-1694458460.JPG?lm=1,N/A,10.11.1992,Sydney,Mohun Bagan Super Giant
2,Daniel Penha,Daniel dos Santos Penha,23,4,11,1.939,N/A,Penha,-,4,2,Newcastle United Jets,Midfield - Attacking Midfield,"1,70 m",Brazil,br,https://www.transfermarkt.us/daniel-penha/profil/spieler/468256,https://img.a.transfermarkt.technology/portrait/small/468256-1613386065.jpg?lm=1,N/A,17.10.1998,Brasília,CD Nacional
3,Dane Ingham,Dane James Ingham,90,0,10,7.192,N/A,Ingham,22,12,0,Newcastle United Jets,Defender - Right-Back,"1,86 m",New Zealand,nz,https://www.transfermarkt.us/dane-ingham/profil/spieler/485449,https://img.a.transfermarkt.technology/portrait/small/485449-1497616610.jpg?lm=1,N/A,08.06.1999,Lismore,Newcastle United Jets
4,Andrew Hoole,Andrew James Hoole,76,6,10,5.445,N/A,Hoole,21,21,0,Newcastle United Jets,Midfield - Left Midfield,"1,78 m",Australia,au,https://www.transfermarkt.us/andrew-hoole/profil/spieler/253630,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,22.10.1993,Newcastle,Broadmeadow Magic FC
5,Jason Hoffman,Jason Michael Hoffman,215,17,8,14.582,N/A,Hoffman,-,37,1,Newcastle United Jets,Defender - Right-Back,"1,89 m",Australia,au,https://www.transfermarkt.us/jason-hoffman/profil/spieler/62839,https://img.a.transfermarkt.technology/portrait/small/62839-1410963421.jpg?lm=1,N/A,28.01.1989,Newcastle,Newcastle Olympic FC
6,Thomas Aquilina,Thomas Kevin Aquilina,52,5,8,3.817,N/A,Aquilina,-,7,0,Newcastle United Jets,Defender - Right-Back,"1,78 m",Australia,au,https://www.transfermarkt.us/thomas-aquilina/profil/spieler/652486,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,02.02.2001,Sydney,Newcastle United Jets
7,Ryan Griffiths,Ryan Alan Griffiths,57,19,8,4.944,N/A,Griffiths,-,10,1,Newcastle United Jets,Attack - Centre-Forward,"1,77 m",Australia,au,https://www.transfermarkt.us/ryan-griffiths/profil/spieler/42766,https://img.a.transfermarkt.technology/portrait/small/42766-1639748100.jpg?lm=1,N/A,21.08.1981,Sydney,Retired
8,Andrew Nabbout,أندرو نا ب من,46,18,7,3.890,N/A,Nabbout,11,7,0,Newcastle United Jets,Attack - Right Winger,"1,75 m",Australia,au,https://www.transfermarkt.us/andrew-nabbout/profil/spieler/247289,https://img.a.transfermarkt.technology/portrait/small/247289-1617123192.jpg?lm=1,N/A,17.12.1992,Melbourne,Melbourne City FC
9,Roy O'Donovan,Roy Simon O'Donovan,73,31,7,6.003,N/A,O'Donovan,-,12,2,Newcastle United Jets,Attack - Centre-Forward,"1,79 m",Ireland,ie,https://www.transfermarkt.us/roy-odonovan/profil/spieler/34629,https://img.a.transfermarkt.technology/portrait/small/s_34629_1302_2013_08_02_1.jpg?lm=1,N/A,10.08.1985,Cork,Newcastle Olympic FC
10,Clayton Taylor,Unknown,51,13,7,3.636,N/A,Unknown,Unknown,0,0,Newcastle United Jets,Unknown,Unknown,Australia,au,https://www.transfermarkt.us/clayton-taylor/profil/spieler/1109827,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,01.03.2004,Unknown,Newcastle United Jets
11,Trent Buhagiar,Trent Anthony Buhagiar,50,12,7,2.965,N/A,Buhagiar,16,7,0,Newcastle United Jets,Attack - Right Winger,"1,78 m",Malta,mt,https://www.transfermarkt.us/trent-buhagiar/profil/spieler/415273,https://img.a.transfermarkt.technology/portrait/small/415273-1646998434.jpg?lm=1,N/A,27.02.1998,Gosford,Kapaz PFK
12,Ruben Zadkovich,Ruben Anton Zadkovic,97,6,7,8.524,N/A,Zadkovich,16,31,0,Newcastle United Jets,Midfield - Defensive Midfield,"1,80 m",Australia,au,https://www.transfermarkt.us/ruben-zadkovich/profil/spieler/43200,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,23.05.1986,Fairfield,Retired
