name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Kevin O'Connor,Retired,https://www.transfermarkt.us/kevin-oconnor/profil/spieler/48376,https://img.a.transfermarkt.technology/portrait/small/s_48376_1148_2013_09_23_1.jpg?lm=1,O'Connor,-,Ireland,ie,Brentford FC,Blackburn,Kevin Patrick O'Connor,Defender - Right-Back,"1,80 m",24.02.1982,481,41,6,0,32,0,1,55,60,38.097
Harlee Dean,Reading FC,https://www.transfermarkt.us/harlee-dean/profil/spieler/120504,https://img.a.transfermarkt.technology/portrait/small/s_120504_1148_2013_09_23_1.jpg?lm=1,Dean,Unknown,England,unknown,Brentford FC,Basingstoke,Harlee James Dean,Defender - Centre-Back,"1,91 m",26.07.1991,249,10,8,5,46,1,1,8,6,21.897
Sergi Canós,Valencia CF,https://www.transfermarkt.us/sergi-canos/profil/spieler/251845,https://img.a.transfermarkt.technology/portrait/small/251845-1538466933.jpg?lm=1,Canós,17,Spain,es,Brentford FC,Nules,Sergi Canós Tenés,Attack - Left Winger,"1,77 m",02.02.1997,249,36,32,1,30,1,1,90,120,13.877
Toumani Diagouraga,Retired,https://www.transfermarkt.us/toumani-diagouraga/profil/spieler/37010,https://img.a.transfermarkt.technology/portrait/small/s_37010_1148_2013_09_23_1.jpg?lm=1,Diagouraga,Unknown,France,fr,Brentford FC,Paris,Unknown,Midfield - Defensive Midfield,"1,88 m",09.06.1987,246,7,16,0,34,1,0,38,47,18.611
Bryan Mbeumo,Brentford FC,https://www.transfermarkt.us/bryan-mbeumo/profil/spieler/413039,https://img.a.transfermarkt.technology/portrait/small/413039-1668505084.jpg?lm=1,Mbeumo,11,Cameroon,cm,Brentford FC,Avallon,Bryan Tetsadong Marceau Mbeumo,Attack - Right Winger,"1,71 m",07.08.1999,233,65,47,0,20,0,0,28,106,17.576
Mathias Jensen,Brentford FC,https://www.transfermarkt.us/mathias-jensen/profil/spieler/319859,https://img.a.transfermarkt.technology/portrait/small/319859-1684771732.jpg?lm=1,Jensen,8,Denmark,dk,Brentford FC,"Jerslev, West Zealand",Unknown,Midfield - Central Midfield,"1,80 m",01.01.1996,225,12,27,0,17,0,0,51,107,14.780
Jake Bidwell,Coventry City,https://www.transfermarkt.us/jake-bidwell/profil/spieler/121250,https://img.a.transfermarkt.technology/portrait/small/121250-1663853596.jpg?lm=1,Bidwell,-,England,unknown,Brentford FC,Southport,Jake Brian Bidwell,Defender - Left-Back,"1,83 m",21.03.1993,211,2,18,1,24,1,1,6,10,18.391
Ethan Pinnock,Brentford FC,https://www.transfermarkt.us/ethan-pinnock/profil/spieler/442248,https://img.a.transfermarkt.technology/portrait/small/442248-1719836196.jpg?lm=1,Pinnock,-,Jamaica,jm,Brentford FC,London,Ethan Rupert Pinnock,Defender - Centre-Back,"1,94 m",29.05.1993,207,12,7,2,5,0,1,4,9,17.974
Sam Saunders,Retired,https://www.transfermarkt.us/sam-saunders/profil/spieler/66892,https://img.a.transfermarkt.technology/portrait/small/66892-1484923916.jpg?lm=1,Saunders,Unknown,England,unknown,Brentford FC,London,Sam Daniel Saunders,Midfield - Central Midfield,"1,73 m",29.08.1983,206,30,32,0,18,0,0,89,75,10.971
Rico Henry,Brentford FC,https://www.transfermarkt.us/rico-henry/profil/spieler/339556,https://img.a.transfermarkt.technology/portrait/small/339556-1684771012.jpg?lm=1,Henry,-,England,unknown,Brentford FC,Birmingham,Rico Antonio Henry,Defender - Left-Back,"1,70 m",08.07.1997,205,5,11,0,17,0,1,9,44,16.933
