name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Lewis Dunk,Brighton & Hove Albion,https://www.transfermarkt.us/lewis-dunk/profil/spieler/148153,https://img.a.transfermarkt.technology/portrait/small/148153-1716297176.jpg?lm=1,Dunk,-,England,unknown,Brighton & Hove Albion,Brighton,Lewis Carl Dunk,Defender - Centre-Back,"1,92 m",21.11.1991,479,31,15,9,88,5,5,13,17,41.654
Adam El-Abd,Retired,https://www.transfermarkt.us/adam-el-abd/profil/spieler/33064,https://img.a.transfermarkt.technology/portrait/small/33064-1553698531.jpg?lm=1,El-Abd,-,Egypt,eg,Brighton & Hove Albion,Brighton,Adam Mohamad El-Abd,Defender - Centre-Back,"1,80 m",11.09.1984,340,6,2,1,69,1,1,38,37,27.147
Solly March,Brighton & Hove Albion,https://www.transfermarkt.us/solly-march/profil/spieler/209212,https://img.a.transfermarkt.technology/portrait/small/209212-1682348330.jpeg?lm=1,March,11,England,unknown,Brighton & Hove Albion,Eastbourne,Solomon Benjamin March,Attack - Right Winger,"1,80 m",20.07.1994,292,26,29,1,17,0,0,104,86,17.674
Glenn Murray,Retired,https://www.transfermarkt.us/glenn-murray/profil/spieler/45693,https://img.a.transfermarkt.technology/portrait/small/45693-1520605455.jpg?lm=1,Murray,Unknown,England,unknown,Brighton & Hove Albion,Maryport,Unknown,Attack - Centre-Forward,"1,86 m",25.09.1983,287,111,20,0,41,2,2,64,81,19.896
Gary Hart,Retired,https://www.transfermarkt.us/gary-hart/profil/spieler/33066,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Hart,Unknown,England,unknown,Brighton & Hove Albion,Harlow,Gary John Hart,Attack - Centre-Forward,"1,75 m",21.09.1976,266,16,5,1,45,1,3,80,64,16.925
Pascal Groß,Borussia Dortmund,https://www.transfermarkt.us/pascal-gross/profil/spieler/82873,https://img.a.transfermarkt.technology/portrait/small/82873-1719671915.jpg?lm=1,Groß,-,Germany,de,Brighton & Hove Albion,Mannheim,Unknown,Midfield - Central Midfield,"1,81 m",15.06.1991,261,32,52,2,25,0,0,29,78,20.274
Michel Kuipers,Retired,https://www.transfermarkt.us/michel-kuipers/profil/spieler/33069,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Kuipers,Unknown,Netherlands,nl,Brighton & Hove Albion,Amsterdam,Unknown,Goalkeeper,"1,88 m",26.06.1974,241,0,0,0,18,0,2,1,3,21.570
Bruno Saltor,Retired,https://www.transfermarkt.us/bruno-saltor/profil/spieler/51528,https://img.a.transfermarkt.technology/portrait/small/51528-1492678063.jpg?lm=1,Saltor,Unknown,Spain,es,Brighton & Hove Albion,El Masnou,Bruno Saltor Grau,Defender - Right-Back,"1,80 m",01.10.1980,235,6,19,0,39,0,1,7,32,19.941
Gordon Greer,Retired,https://www.transfermarkt.us/gordon-greer/profil/spieler/3824,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Greer,17,Scotland,unknown,Brighton & Hove Albion,Glasgow,Unknown,Defender - Centre-Back,"1,92 m",14.12.1980,233,5,4,4,39,1,3,1,12,20.476
Iñigo Calderón,Retired,https://www.transfermarkt.us/inigo-calderon/profil/spieler/57978,https://img.a.transfermarkt.technology/portrait/small/s_57978_1237_2013_11_07_1.jpg?lm=1,Calderón,Unknown,Spain,es,Brighton & Hove Albion,Vitoria,Iñigo Calderón Zapatería,Defender - Right-Back,"1,80 m",04.01.1982,232,19,14,0,36,0,4,30,16,18.520
