name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
David O'Leary,Retired,https://www.transfermarkt.us/david-oleary/profil/spieler/104109,https://img.a.transfermarkt.technology/portrait/small/104109-1432638497.jpg?lm=1,O'Leary,-,Ireland,ie,Arsenal FC,Stoke Newington,David Anthony O'Leary,Defender - Centre-Back,N/A,02.05.1958,694,13,2,3,5,0,0,41,43,58.679
Tony Adams,Retired,https://www.transfermarkt.us/tony-adams/profil/spieler/28238,https://img.a.transfermarkt.technology/portrait/small/28238-1683199446.jpg?lm=1,Adams,6,England,unknown,Arsenal FC,London,Tony Alexander Adams,Defender - Centre-Back,N/A,10.10.1966,656,48,11,3,52,1,4,5,23,58.386
Lee Dixon,Retired,https://www.transfermarkt.us/lee-dixon/profil/spieler/28240,https://img.a.transfermarkt.technology/portrait/small/28240-1432638760.jpg?lm=1,Dixon,2,England,unknown,Arsenal FC,Manchester,Lee Michael Dixon,Defender - Right-Back,"1,75 m",17.03.1964,619,27,27,3,38,1,1,21,35,53.900
Nigel Winterburn,Retired,https://www.transfermarkt.us/nigel-winterburn/profil/spieler/3648,https://img.a.transfermarkt.technology/portrait/small/3648-1680533573.jpg?lm=1,Winterburn,-,England,unknown,Arsenal FC,Arley,Unknown,Defender - Left-Back,"1,73 m",11.12.1963,580,11,19,1,46,1,0,12,38,50.802
George Armstrong,---,https://www.transfermarkt.us/george-armstrong/profil/spieler/176518,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Armstrong,Unknown,England,unknown,Arsenal FC,Hebburn,Unknown,Attack - Left Winger,N/A,09.08.1944,576,61,2,0,0,0,0,13,10,51.045
David Seaman,Retired,https://www.transfermarkt.us/david-seaman/profil/spieler/3141,https://img.a.transfermarkt.technology/portrait/small/3141-1603197068.jpg?lm=1,Seaman,1,England,unknown,Arsenal FC,Rotherham,David Andrew Seaman,Goalkeeper,"1,93 m",19.09.1963,563,0,6,1,3,0,1,0,4,50.880
Pat Rice,Retired,https://www.transfermarkt.us/pat-rice/profil/spieler/176665,https://img.a.transfermarkt.technology/portrait/small/176665-1686565672.jpg?lm=1,Rice,-,Northern Ireland,unknown,Arsenal FC,Belfast,Patrick James Rice,Defender - Right-Back,N/A,17.05.1949,505,11,6,0,0,0,0,6,11,45.174
Ray Parlour,Retired,https://www.transfermarkt.us/ray-parlour/profil/spieler/3208,https://img.a.transfermarkt.technology/portrait/small/3208-1683203656.jpg?lm=1,Parlour,15,England,unknown,Arsenal FC,London,Raymond Parlour,Midfield - Right Midfield,"1,78 m",07.03.1973,465,31,29,0,64,3,1,76,90,34.625
Peter Storey,Retired,https://www.transfermarkt.us/peter-storey/profil/spieler/176633,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Storey,-,England,unknown,Arsenal FC,Farnham,Peter Edwin Storey,Defender - Right-Back,"1,75 m",07.09.1945,462,14,1,2,2,0,2,6,5,41.238
Martin Keown,Retired,https://www.transfermarkt.us/martin-keown/profil/spieler/3184,https://img.a.transfermarkt.technology/portrait/small/3184-1461423352.jpg?lm=1,Keown,5,England,unknown,Arsenal FC,Oxford,Martin Raymond Keown,Defender - Centre-Back,"1,86 m",24.07.1966,449,8,8,2,65,5,4,41,25,36.934
Graham Rix,Retired,https://www.transfermarkt.us/graham-rix/profil/spieler/130306,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Rix,15,England,unknown,Arsenal FC,Askern,Graham Cryril Rix,Midfield - Left Midfield,"1,78 m",23.10.1957,446,50,25,1,1,0,0,17,14,38.985
John Radford,Retired,https://www.transfermarkt.us/john-radford/profil/spieler/176718,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Radford,-,England,unknown,Arsenal FC,Hemsworth,Unknown,Attack - Centre-Forward,Unknown,22.02.1947,445,132,2,0,2,0,0,6,17,39.360
Peter Simpson,Retired,https://www.transfermarkt.us/peter-simpson/profil/spieler/176534,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Simpson,Unknown,England,unknown,Arsenal FC,Norfolk,Peter Frederick Simpson,Defender - Centre-Back,Unknown,13.01.1945,444,12,0,4,1,0,1,19,14,38.570
Paul Davis,Retired,https://www.transfermarkt.us/paul-davis/profil/spieler/176686,https://img.a.transfermarkt.technology/portrait/small/s_176686_123_2012_11_28_1.jpg?lm=1,Davis,-,England,unknown,Arsenal FC,London,Paul Vincent Davis,Midfield - Central Midfield,"1,78 m",09.12.1961,430,33,9,0,5,0,0,31,33,36.052
Paul Merson,Retired,https://www.transfermarkt.us/paul-merson/profil/spieler/3250,https://img.a.transfermarkt.technology/portrait/small/3250-1688134536.jpg?lm=1,Merson,-,England,unknown,Arsenal FC,London,Paul Charles Merson,Midfield - Right Midfield,N/A,20.03.1968,423,99,51,0,10,0,0,43,91,33.308
Dennis Bergkamp,Retired,https://www.transfermarkt.us/dennis-bergkamp/profil/spieler/3187,https://img.a.transfermarkt.technology/portrait/small/3187-1683297206.jpg?lm=1,Bergkamp,7,Netherlands,nl,Arsenal FC,Amsterdam,Dennis Nicolaas Maria Bergkamp,Attack - Second Striker,"1,83 m",10.05.1969,422,120,116,0,46,1,3,78,148,29.876
Patrick Vieira,Retired,https://www.transfermarkt.us/patrick-vieira/profil/spieler/3183,https://img.a.transfermarkt.technology/portrait/small/3183-1458213441.jpg?lm=1,Vieira,4,France,fr,Arsenal FC,Dakar,Patrick Donalé Vieira,Midfield - Defensive Midfield,"1,92 m",23.06.1976,405,32,45,0,93,7,3,10,29,35.099
Theo Walcott,Retired,https://www.transfermarkt.us/theo-walcott/profil/spieler/33713,https://img.a.transfermarkt.technology/portrait/small/33713-1685709936.jpg?lm=1,Walcott,-,England,unknown,Arsenal FC,London,Theo James Walcott,Attack - Right Winger,"1,75 m",16.03.1989,397,108,67,0,11,0,0,145,149,23.335
Thierry Henry,Retired,https://www.transfermarkt.us/thierry-henry/profil/spieler/3207,https://img.a.transfermarkt.technology/portrait/small/3207-1683199668.jpg?lm=1,Henry,12,France,fr,Arsenal FC,Les Ulis,Thierry Daniel Henry,Attack - Centre-Forward,"1,88 m",17.08.1977,377,228,96,0,46,0,1,40,58,30.532
Steve Bould,Retired,https://www.transfermarkt.us/steve-bould/profil/spieler/106893,https://img.a.transfermarkt.technology/portrait/small/s_106893_123_2012_11_28_1.jpg?lm=1,Bould,-,England,unknown,Arsenal FC,Stoke-on-Trent,Stephen Andrew Bould,Defender - Centre-Back,"1,93 m",16.11.1962,371,8,7,2,39,2,0,24,27,31.157
Aaron Ramsey,Cardiff City,https://www.transfermarkt.us/aaron-ramsey/profil/spieler/50057,https://img.a.transfermarkt.technology/portrait/small/50057-1739349928.jpg?lm=1,Ramsey,-,Wales,unknown,Arsenal FC,Caerphilly,Aaron James Ramsey,Midfield - Central Midfield,"1,78 m",26.12.1990,369,64,60,1,41,1,0,108,83,23.979
Kenny Sansom,Retired,https://www.transfermarkt.us/kenny-sansom/profil/spieler/117195,https://img.a.transfermarkt.technology/portrait/small/s_117195_123_2012_1.jpg?lm=1,Sansom,3,England,unknown,Arsenal FC,London,Kenneth Graham Sansom,Defender - Left-Back,"1,68 m",26.09.1958,368,6,2,1,0,0,0,0,2,33.120
Frank McLintock,Retired,https://www.transfermarkt.us/frank-mclintock/profil/spieler/176630,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,McLintock,-,Scotland,unknown,Arsenal FC,Glasgow,Francis McLintock,Defender - Centre-Back,N/A,28.12.1939,365,28,2,0,4,0,1,2,10,32.492
Laurent Koscielny,Retired,https://www.transfermarkt.us/laurent-koscielny/profil/spieler/76277,https://img.a.transfermarkt.technology/portrait/small/76277-1518796128.jpg?lm=1,Koscielny,21,France,fr,Arsenal FC,Tulle,Unknown,Defender - Centre-Back,"1,86 m",10.09.1985,353,27,4,3,45,2,4,11,29,29.837
Alan Smith,Retired,https://www.transfermarkt.us/alan-smith/profil/spieler/101327,https://img.a.transfermarkt.technology/portrait/small/s_101327_123_2012_11_28_1.jpg?lm=1,Smith,-,England,unknown,Arsenal FC,Birmingham,Alan Martin Smith,Attack - Centre-Forward,"1,91 m",21.11.1962,341,113,22,0,0,0,0,29,30,27.885
Bob McNab,Retired,https://www.transfermarkt.us/bob-mcnab/profil/spieler/176661,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,McNab,-,England,unknown,Arsenal FC,Huddersfield,Robert McNab,Defender - Left-Back,N/A,20.07.1943,339,5,0,1,1,0,1,2,7,30.245
Jack Kelsey,---,https://www.transfermarkt.us/jack-kelsey/profil/spieler/246938,https://img.a.transfermarkt.technology/portrait/small/246938-1636716085.jpg?lm=1,Kelsey,-,Wales,unknown,Arsenal FC,Llansamlet,Alfred John Kelsey,Goalkeeper,Unknown,19.11.1929,334,0,0,0,0,0,0,0,0,30.060
Sammy Nelson,Retired,https://www.transfermarkt.us/sammy-nelson/profil/spieler/176714,https://img.a.transfermarkt.technology/portrait/small/s_176714_123_2012_11_29_1.jpg?lm=1,Nelson,-,Northern Ireland,unknown,Arsenal FC,Belfast,Samuel Nelson,Defender - Left-Back,"1,78 m",01.04.1949,329,12,5,0,4,0,1,14,14,28.417
Freddie Ljungberg,Retired,https://www.transfermarkt.us/freddie-ljungberg/profil/spieler/3134,https://img.a.transfermarkt.technology/portrait/small/3134-1488212398.jpg?lm=1,Ljungberg,-,Sweden,se,Arsenal FC,Vittsjö,Karl Fredrik Ljungberg,Midfield - Right Midfield,N/A,16.04.1977,328,72,40,0,28,0,1,43,137,24.030
Kolo Touré,Retired,https://www.transfermarkt.us/kolo-toure/profil/spieler/3202,https://img.a.transfermarkt.technology/portrait/small/3202-1686582323.jpg?lm=1,Touré,4,Cote d'Ivoire,unknown,Arsenal FC,Bouaké,Kolo Habib Touré,Defender - Centre-Back,"1,78 m",19.03.1981,326,14,14,2,31,1,1,31,21,26.440
Pat Jennings,Retired,https://www.transfermarkt.us/pat-jennings/profil/spieler/117756,https://img.a.transfermarkt.technology/portrait/small/117756-1444399415.jpg?lm=1,Jennings,-,Northern Ireland,unknown,Arsenal FC,Newry,Patrick Anthony Jennings,Goalkeeper,"1,83 m",12.06.1945,316,0,0,0,0,0,0,0,2,28.655
Brian Talbot,Retired,https://www.transfermarkt.us/brian-talbot/profil/spieler/176729,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Talbot,-,England,unknown,Arsenal FC,Ipswich,Brian Ernest Talbot,Midfield - Central Midfield,Unknown,21.07.1953,313,47,3,0,1,0,0,11,11,27.486
Jimmy Logie,---,https://www.transfermarkt.us/jimmy-logie/profil/spieler/976318,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Logie,-,Scotland,unknown,Arsenal FC,Edinburgh,James Tullis Logie,Attack - Second Striker,Unknown,23.11.1919,312,70,0,0,0,0,0,0,0,28.110
Don Roper,---,https://www.transfermarkt.us/don-roper/profil/spieler/976319,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Roper,Unknown,England,unknown,Arsenal FC,Botley,Donald George Beaumont Roper,Attack - Left Winger,"1,75 m",14.12.1922,308,91,0,0,0,0,0,0,0,27.720
Liam Brady,Retired,https://www.transfermarkt.us/liam-brady/profil/spieler/165411,https://img.a.transfermarkt.technology/portrait/small/165411-1544091833.jpg?lm=1,Brady,-,Ireland,ie,Arsenal FC,Dublin,William Brady,Midfield - Attacking Midfield,N/A,13.02.1956,304,59,27,1,0,0,2,12,12,26.595
Cesc Fàbregas,Retired,https://www.transfermarkt.us/cesc-fabregas/profil/spieler/8806,https://img.a.transfermarkt.technology/portrait/small/8806-1614090062.jpg?lm=1,Fàbregas,10,Spain,es,Arsenal FC,Arenys de Mar,Francesc Fàbregas Soler,Midfield - Central Midfield,"1,79 m",04.05.1987,303,57,94,1,57,0,1,37,59,23.847
Granit Xhaka,Bayer 04 Leverkusen,https://www.transfermarkt.us/granit-xhaka/profil/spieler/111455,https://img.a.transfermarkt.technology/portrait/small/111455-1689711080.jpg?lm=1,Xhaka,14,Switzerland,ch,Arsenal FC,Basel,Unknown,Midfield - Defensive Midfield,"1,86 m",27.09.1992,297,23,29,0,76,0,5,19,50,24.440
