name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Johnny Haynes,---,https://www.transfermarkt.us/johnny-haynes/profil/spieler/136163,https://img.a.transfermarkt.technology/portrait/small/136163-1646903792.jpg?lm=1,Haynes,10,England,unknown,Fulham FC,London,John Norman Haynes,Attack - Second Striker,N/A,17.10.1934,658,156,142,0,0,0,1,0,14,58.278
Eddie Lowe,---,https://www.transfermarkt.us/eddie-lowe/profil/spieler/222457,https://img.a.transfermarkt.technology/portrait/small/222457-1697139067.jpg?lm=1,Lowe,-,England,unknown,Fulham FC,Halesowen,Edward Lowe,Midfield - Right Midfield,"1,83 m",11.07.1925,511,10,12,0,0,0,0,0,0,45.990
Les Barrett,Retired,https://www.transfermarkt.us/les-barrett/profil/spieler/222445,https://img.a.transfermarkt.technology/portrait/small/222445-1669625074.jpg?lm=1,Barrett,Unknown,England,unknown,Fulham FC,London,Leslie Barrett,Attack - Left Winger,Unknown,22.10.1947,491,90,37,0,0,0,0,4,7,43.737
George Cohen,---,https://www.transfermarkt.us/george-cohen/profil/spieler/136162,https://img.a.transfermarkt.technology/portrait/small/136162-1588837180.jpg?lm=1,Cohen,2,England,unknown,Fulham FC,London,George Reginald Cohen,Defender - Right-Back,"1,77 m",22.10.1939,459,6,3,0,0,0,0,0,6,41.015
Gordon Davies,Retired,https://www.transfermarkt.us/gordon-davies/profil/spieler/176791,https://img.a.transfermarkt.technology/portrait/small/s_176791_123_2012_1.jpg?lm=1,Davies,-,Wales,unknown,Fulham FC,Merthyr Tydfil,Gordon John Davies,Attack - Centre-Forward,"1,70 m",03.08.1955,454,178,33,0,3,0,1,33,46,37.432
John Marshall,Retired,https://www.transfermarkt.us/john-marshall/profil/spieler/227832,https://img.a.transfermarkt.technology/portrait/small/227832-1669625011.jpg?lm=1,Marshall,Unknown,England,unknown,Fulham FC,London,Unknown,Defender - Right-Back,Unknown,18.08.1964,437,32,26,1,9,0,0,16,26,37.831
Les Strong,Retired,https://www.transfermarkt.us/les-strong/profil/spieler/222473,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Strong,Unknown,England,unknown,Fulham FC,London,Leslie Strong,Defender - Left-Back,Unknown,03.07.1953,427,6,4,0,1,0,0,3,17,37.313
Arthur Reynolds,---,https://www.transfermarkt.us/arthur-reynolds/profil/spieler/227836,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Reynolds,Unknown,England,unknown,Fulham FC,Dartford,Arthur William Reynolds,Goalkeeper,"1,80 m",24.01.1887,417,0,0,0,0,0,0,0,0,37.530
Alan Mullery,Retired,https://www.transfermarkt.us/alan-mullery/profil/spieler/136164,https://img.a.transfermarkt.technology/portrait/small/136164-1652081284.jpg?lm=1,Mullery,-,England,unknown,Fulham FC,London,Alan Patrick Mullery,Midfield - Central Midfield,"1,75 m",23.11.1941,412,42,6,1,1,0,0,1,1,37.140
Arthur Stevens,---,https://www.transfermarkt.us/arthur-stevens/profil/spieler/225943,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Stevens,Unknown,England,unknown,Fulham FC,London,Unknown,Attack - Right Winger,Unknown,13.01.1921,411,123,68,0,0,0,0,0,1,36.955
