name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Steve Perryman,Retired,https://www.transfermarkt.us/steve-perryman/profil/spieler/172222,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Perryman,-,England,unknown,Tottenham Hotspur,Ealing,Stephen John Perryman,Midfield - Defensive Midfield,N/A,21.12.1951,776,36,5,1,5,0,2,4,11,69.441
Gary Mabbutt,Retired,https://www.transfermarkt.us/gary-mabbutt/profil/spieler/109493,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Mabbutt,-,England,unknown,Tottenham Hotspur,Bristol,Gary Vincent Mabbutt MBE,Defender - Centre-Back,"1,78 m",23.08.1961,597,36,10,3,9,0,0,24,15,52.088
Pat Jennings,Retired,https://www.transfermarkt.us/pat-jennings/profil/spieler/117756,https://img.a.transfermarkt.technology/portrait/small/117756-1444399415.jpg?lm=1,Jennings,-,Northern Ireland,unknown,Tottenham Hotspur,Newry,Patrick Anthony Jennings,Goalkeeper,"1,83 m",12.06.1945,570,1,0,0,0,0,0,0,0,51.480
Cyril Knowles,---,https://www.transfermarkt.us/cyril-knowles/profil/spieler/243946,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Knowles,-,England,unknown,Tottenham Hotspur,Fitzwilliam,Unknown,Defender - Left-Back,Unknown,13.07.1944,493,15,6,1,3,0,0,2,13,43.856
Heung-min Son,Tottenham Hotspur,https://www.transfermarkt.us/heung-min-son/profil/spieler/91845,https://img.a.transfermarkt.technology/portrait/small/91845-1669336455.jpg?lm=1,Son,7,"Korea, South",unknown,Tottenham Hotspur,"Chuncheon, Gangwon",손흥민,Attack - Left Winger,"1,84 m",08.07.1992,448,173,95,1,17,0,3,86,191,31.830
Hugo Lloris,Los Angeles FC,https://www.transfermarkt.us/hugo-lloris/profil/spieler/17965,https://img.a.transfermarkt.technology/portrait/small/17965-1741202772.jpg?lm=1,Lloris,1,France,fr,Tottenham Hotspur,Nice,Hugo Hadrien Dominique Lloris,Goalkeeper,"1,88 m",26.12.1986,447,0,0,1,5,0,2,0,4,40.038
Glenn Hoddle,Retired,https://www.transfermarkt.us/glenn-hoddle/profil/spieler/117193,https://img.a.transfermarkt.technology/portrait/small/117193-1487337047.jpg?lm=1,Hoddle,4,England,unknown,Tottenham Hotspur,"Hayes, Hillingdon",Unknown,Midfield - Attacking Midfield,N/A,27.10.1957,435,96,50,0,6,0,2,12,18,37.932
Harry Kane,Bayern Munich,https://www.transfermarkt.us/harry-kane/profil/spieler/132098,https://img.a.transfermarkt.technology/portrait/small/132098-1700211169.jpg?lm=1,Kane,-,England,unknown,Tottenham Hotspur,London,Harry Edward Kane,Attack - Centre-Forward,"1,88 m",28.07.1993,435,280,61,4,45,0,0,50,81,34.859
Alan Gilzean,---,https://www.transfermarkt.us/alan-gilzean/profil/spieler/243934,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Gilzean,-,Scotland,unknown,Tottenham Hotspur,Coupar Angus,Alan John Gilzean,Attack - Centre-Forward,Unknown,23.10.1938,424,128,19,0,1,0,1,9,32,36.739
Maurice Norman,---,https://www.transfermarkt.us/maurice-norman/profil/spieler/237709,https://img.a.transfermarkt.technology/portrait/small/237709-1636714862.jpg?lm=1,Norman,-,England,unknown,Tottenham Hotspur,Mulbarton,Unknown,Defender - Centre-Back,"1,86 m",08.05.1934,410,19,1,3,0,0,0,0,0,36.900
Phil Beal,Retired,https://www.transfermarkt.us/phil-beal/profil/spieler/243920,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Beal,Unknown,England,unknown,Tottenham Hotspur,Godstone,Philip Beal,Defender - Centre-Back,Unknown,08.01.1945,406,1,1,3,1,0,1,3,11,35.942
Mike England,Retired,https://www.transfermarkt.us/mike-england/profil/spieler/243930,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,England,-,Wales,unknown,Tottenham Hotspur,Holywell,Harold Michael England,Defender - Centre-Back,N/A,02.12.1941,382,19,8,4,2,0,0,0,6,34.303
Chris Hughton,Retired,https://www.transfermarkt.us/chris-hughton/profil/spieler/104106,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Hughton,-,Ireland,ie,Tottenham Hotspur,Stratford,Christopher William Gerard Hughton,Defender - Left-Back,"1,70 m",11.12.1958,381,18,4,1,3,0,1,8,19,33.238
Danny Blanchflower,---,https://www.transfermarkt.us/danny-blanchflower/profil/spieler/247031,https://img.a.transfermarkt.technology/portrait/small/247031-1632236723.jpg?lm=1,Blanchflower,-,Northern Ireland,unknown,Tottenham Hotspur,Belfast,Robert Dennis Blanchflower,Midfield - Central Midfield,Unknown,10.02.1926,378,21,23,0,0,0,0,0,0,34.020
Cliff Jones,Retired,https://www.transfermarkt.us/cliff-jones/profil/spieler/222886,https://img.a.transfermarkt.technology/portrait/small/222886-1636715399.png?lm=1,Jones,-,Wales,unknown,Tottenham Hotspur,Swansea,Clifford William Jones,Attack - Left Winger,Unknown,07.02.1935,377,160,22,0,0,0,0,7,4,33.333
Jimmy Greaves,---,https://www.transfermarkt.us/jimmy-greaves/profil/spieler/200631,https://img.a.transfermarkt.technology/portrait/small/200631-1632074499.jpg?lm=1,Greaves,-,England,unknown,Tottenham Hotspur,London,James Peter Greaves,Attack - Centre-Forward,"1,73 m",20.02.1940,376,266,23,0,0,0,1,0,3,33.699
Paul Allen,Retired,https://www.transfermarkt.us/paul-allen/profil/spieler/222253,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Allen,-,England,unknown,Tottenham Hotspur,Aveley,Paul Kevin Allen,Midfield - Central Midfield,"1,70 m",28.08.1962,365,28,18,0,5,0,0,18,30,31.038
Eric Dier,Bayern Munich,https://www.transfermarkt.us/eric-dier/profil/spieler/175722,https://img.a.transfermarkt.technology/portrait/small/175722-1665608595.jpg?lm=1,Dier,15,England,unknown,Tottenham Hotspur,Cheltenham,Eric Jeremy Edgar Dier,Defender - Centre-Back,"1,91 m",15.01.1994,365,13,12,1,53,0,0,29,37,30.146
Alan Mullery,Retired,https://www.transfermarkt.us/alan-mullery/profil/spieler/136164,https://img.a.transfermarkt.technology/portrait/small/136164-1652081284.jpg?lm=1,Mullery,-,England,unknown,Tottenham Hotspur,London,Alan Patrick Mullery,Midfield - Central Midfield,"1,75 m",23.11.1941,364,30,5,0,0,0,1,0,8,32.524
Aaron Lennon,Retired,https://www.transfermarkt.us/aaron-lennon/profil/spieler/14221,https://img.a.transfermarkt.technology/portrait/small/14221-1719156368.jpg?lm=1,Lennon,-,England,unknown,Tottenham Hotspur,Chapeltown,Aaron Justin Lennon,Attack - Right Winger,"1,65 m",16.04.1987,364,30,76,0,12,0,0,68,125,26.560
Jermain Defoe,Retired,https://www.transfermarkt.us/jermain-defoe/profil/spieler/3875,https://img.a.transfermarkt.technology/portrait/small/3875-1483634406.jpg?lm=1,Defoe,27,England,unknown,Tottenham Hotspur,London,Jermain Colin Defoe,Attack - Centre-Forward,"1,71 m",07.10.1982,363,143,29,0,33,0,2,120,92,23.004
John Pratt,Retired,https://www.transfermarkt.us/john-pratt/profil/spieler/243952,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Pratt,Unknown,England,unknown,Tottenham Hotspur,"Hackney, London",John Arthur Pratt,Midfield - Defensive Midfield,"1,70 m",06.02.1948,360,39,2,2,5,0,0,30,24,30.151
Darren Anderton,Retired,https://www.transfermarkt.us/darren-anderton/profil/spieler/3277,https://img.a.transfermarkt.technology/portrait/small/3277-1598621801.jpg?lm=1,Anderton,14,England,unknown,Tottenham Hotspur,Southampton,Darren Robert Anderton,Midfield - Right Midfield,"1,85 m",03.03.1972,356,49,65,0,32,1,0,27,67,28.921
Ben Davies,Tottenham Hotspur,https://www.transfermarkt.us/ben-davies/profil/spieler/192765,https://img.a.transfermarkt.technology/portrait/small/192765-1668520095.jpg?lm=1,Davies,-,Wales,unknown,Tottenham Hotspur,Neath,Benjamin Thomas Davies,Defender - Centre-Back,"1,81 m",24.04.1993,350,9,23,2,45,0,0,54,31,26.959
