name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Jamie Vardy,Leicester City,https://www.transfermarkt.us/jamie-vardy/profil/spieler/197838,https://img.a.transfermarkt.technology/portrait/small/197838-1683031278.jpg?lm=1,Vardy,11,England,unknown,Leicester City,Sheffield,Jamie Richard Vardy,Attack - Centre-Forward,"1,79 m",11.01.1987,492,198,69,1,48,1,2,85,158,36.083
Kasper Schmeichel,Celtic FC,https://www.transfermarkt.us/kasper-schmeichel/profil/spieler/16911,https://img.a.transfermarkt.technology/portrait/small/16911-1659600543.jpg?lm=1,Schmeichel,-,Denmark,dk,Leicester City,Kopenhagen,Kasper Peter Schmeichel,Goalkeeper,"1,89 m",05.11.1986,479,0,3,3,17,1,0,0,2,43.093
Graham Cross,Retired,https://www.transfermarkt.us/graham-cross/profil/spieler/595896,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Cross,-,England,unknown,Leicester City,Leicester,Graham Frederick Cross,Defender - Centre-Back,Unknown,15.11.1943,462,28,0,2,2,0,0,3,8,41.280
Andy King,Retired,https://www.transfermarkt.us/andy-king/profil/spieler/56872,https://img.a.transfermarkt.technology/portrait/small/56872-1456318846.jpg?lm=1,King,8,Wales,unknown,Leicester City,Barnstaple,Andrew Philip King,Midfield - Central Midfield,"1,84 m",29.10.1988,379,62,24,1,19,0,0,80,40,27.934
Richie Norman,Retired,https://www.transfermarkt.us/richie-norman/profil/spieler/595894,https://img.a.transfermarkt.technology/portrait/small/595894-1636982379.jpg?lm=1,Norman,Unknown,England,unknown,Leicester City,Newcastle-upon-Tyne,Richard Norman,Defender,"1,78 m",05.09.1935,324,3,0,1,1,0,0,0,0,29.160
Wes Morgan,Retired,https://www.transfermarkt.us/wes-morgan/profil/spieler/10003,https://img.a.transfermarkt.technology/portrait/small/10003-1405438663.jpg?lm=1,Morgan,4,Jamaica,jm,Leicester City,Nottingham,Westley Nathan Morgan,Defender - Centre-Back,"1,85 m",21.01.1984,323,14,4,2,24,2,2,17,9,27.469
Gordon Banks,---,https://www.transfermarkt.us/gordon-banks/profil/spieler/200627,https://img.a.transfermarkt.technology/portrait/small/200627-1549987833.jpg?lm=1,Banks,1,England,unknown,Leicester City,Sheffield,Unknown,Goalkeeper,"1,85 m",30.12.1937,316,0,0,0,0,0,0,0,0,28.440
Mike Stringfellow,Retired,https://www.transfermarkt.us/mike-stringfellow/profil/spieler/621016,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Stringfellow,Unknown,England,unknown,Leicester City,Kirkby-in-Ashfield,Unknown,Midfield - Left Midfield,Unknown,27.01.1943,315,86,2,0,0,0,0,19,8,27.197
Stephen Whitworth,Retired,https://www.transfermarkt.us/stephen-whitworth/profil/spieler/297541,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Whitworth,-,England,unknown,Leicester City,Coalville,Unknown,Defender,"1,83 m",20.03.1952,313,1,0,0,0,0,0,1,0,28.215
Marc Albrighton,Retired,https://www.transfermarkt.us/marc-albrighton/profil/spieler/61560,https://img.a.transfermarkt.technology/portrait/small/61560-1520608424.jpg?lm=1,Albrighton,-,England,unknown,Leicester City,Tamworth,Marc Kevin Albrighton,Midfield - Right Midfield,"1,75 m",18.11.1989,313,19,48,0,35,0,1,101,101,19.377
