rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Mario Costas,Mario Alejandro Costas,66,34,0,5.667,N/A,Costas,Unknown,5,0,Persela Lamongan,Attack - Right Winger,"1,79 m",Argentina,ar,https://www.transfermarkt.us/mario-costas/profil/spieler/321283,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,24.04.1981,Santiago del Estero,Retired
2,Samsul Arif,Samsul Arif Munip,78,32,4,5.043,N/A,Samsul Arif,9,6,0,Persela Lamongan,Attack - Centre-Forward,"1,63 m",Indonesia,id,https://www.transfermarkt.us/samsul-arif/profil/spieler/207084,https://img.a.transfermarkt.technology/portrait/small/207084-1617851330.jpg?lm=1,N/A,14.01.1985,Bojonegoro,Persela Lamongan
3,Zainal Arifin,Zainal Babe Zay Arifin,112,17,1,5.855,N/A,Arifin,Unknown,10,0,Persela Lamongan,Attack - Centre-Forward,"1,68 m",Indonesia,id,https://www.transfermarkt.us/zainal-arifin/profil/spieler/506300,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,01.04.1982,Jakarta,Without Club
4,Alex Gonçalves,Unknown,29,17,5,2.528,N/A,Alex Gonçalves,Unknown,4,1,Persela Lamongan,Attack - Centre-Forward,"1,82 m",Brazil,br,https://www.transfermarkt.us/alex-goncalves/profil/spieler/85312,https://img.a.transfermarkt.technology/portrait/small/85312-1421247491.jpg?lm=1,N/A,20.05.1990,Porto Alegre,Santa Catarina Clube (SC)
5,Loris Arnaud,Unknown,29,15,7,2.601,N/A,Arnaud,Unknown,5,1,Persela Lamongan,Attack - Centre-Forward,"1,82 m",France,fr,https://www.transfermarkt.us/loris-arnaud/profil/spieler/55292,https://img.a.transfermarkt.technology/portrait/small/55292-1648589014.jpg?lm=1,N/A,16.04.1987,Saint-Germain-en-Laye,AS Chatou
6,Ezechiel Ndouasel,"Ezechiel Aliadjim Ndouasel, إيزيكييل ندواسل",18,14,2,1.584,N/A,Ndouasel,11,6,0,Persela Lamongan,Attack - Centre-Forward,"1,86 m",Chad,td,https://www.transfermarkt.us/ezechiel-ndouasel/profil/spieler/82364,https://img.a.transfermarkt.technology/portrait/small/82364-1631973120.png?lm=1,N/A,22.04.1988,N'Djamena,Persela Lamongan
7,Ivan Carlos,Unknown,28,12,1,2.287,N/A,Ivan Carlos,Unknown,13,1,Persela Lamongan,Attack - Centre-Forward,"1,85 m",Brazil,br,https://www.transfermarkt.us/ivan-carlos/profil/spieler/477527,https://img.a.transfermarkt.technology/portrait/small/477527-1634104251.jpg?lm=1,N/A,06.12.1989,Unknown,Club Eagles
8,Gustavo López,Gustavo Fabián López,58,12,0,4.901,N/A,López,Unknown,10,0,Persela Lamongan,Midfield - Attacking Midfield,"1,80 m",Argentina,ar,https://www.transfermarkt.us/gustavo-lopez/profil/spieler/68796,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,28.06.1986,Isidro Casanova,Retired
9,Rafinha,Unknown,35,11,1,2.992,N/A,Rafinha,Unknown,5,0,Persela Lamongan,Attack - Left Winger,"1,78 m",Brazil,br,https://www.transfermarkt.us/rafinha/profil/spieler/213727,https://img.a.transfermarkt.technology/portrait/small/s_213727_585_2010_1.jpg?lm=1,N/A,26.04.1990,São Paulo,Without Club
10,Dendy Sulistyawan,Unknown,27,11,5,1.916,N/A,Sulistyawan,22,1,0,Persela Lamongan,Attack - Centre-Forward,"1,76 m",Indonesia,id,https://www.transfermarkt.us/dendy-sulistyawan/profil/spieler/506339,https://img.a.transfermarkt.technology/portrait/small/506339-1705465934.png?lm=1,N/A,12.10.1996,Lamongan,Bhayangkara Presisi FC
