rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Asir,Unknown,35,7,7,2.469,N/A,Asir,Unknown,3,0,PSPS Pekanbaru,Attack - Right Winger,"1,68 m",Indonesia,id,https://www.transfermarkt.us/asir/profil/spieler/1156695,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,07.04.2003,Makassar,PSPS Pekanbaru
2,Yudhi Adytia,Yudhi Adytia Pratama,42,3,5,2.476,N/A,Adytia,Unknown,11,0,PSPS Pekanbaru,Midfield - Central Midfield,"1,62 m",Indonesia,id,https://www.transfermarkt.us/yudhi-adytia/profil/spieler/724694,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,09.07.1995,Kampar,PSPS Pekanbaru
3,Omid Popalzay,Unknown,22,7,4,1.749,N/A,Unknown,Unknown,2,0,PSPS Pekanbaru,Unknown,Unknown,Afghanistan,af,https://www.transfermarkt.us/omid-popalzay/profil/spieler/275309,https://img.a.transfermarkt.technology/portrait/small/275309-1732715497.jpeg?lm=1,N/A,25.01.1996,Unknown,PSIM Yogyakarta
4,Jhon Mena,Jhon Edy Mena Pérez,18,6,4,1.523,N/A,Mena,Unknown,6,1,PSPS Pekanbaru,Attack - Right Winger,"1,81 m",Colombia,co,https://www.transfermarkt.us/jhon-mena/profil/spieler/589016,https://img.a.transfermarkt.technology/portrait/small/589016-1661664665.png?lm=1,N/A,06.06.1997,Quibdó,PSPS Pekanbaru
5,Fitra Ridwan,Unknown,21,2,2,813.000,N/A,Ridwan,Unknown,1,0,PSPS Pekanbaru,Midfield - Central Midfield,"1,69 m",Indonesia,id,https://www.transfermarkt.us/fitra-ridwan/profil/spieler/506521,https://img.a.transfermarkt.technology/portrait/small/506521-1702285075.jpeg?lm=1,N/A,16.03.1994,Banda Aceh,PSPS Pekanbaru
6,Fardan Harahap,Muhammad Fardan Azmi Harahap,17,0,1,1.329,N/A,Harahap,Unknown,3,0,PSPS Pekanbaru,Defender - Left-Back,"1,68 m",Indonesia,id,https://www.transfermarkt.us/fardan-harahap/profil/spieler/1017336,https://img.a.transfermarkt.technology/portrait/small/1017336-1704115849.jpeg?lm=1,N/A,05.03.2000,Serdang Bedagai,PSPS Pekanbaru
7,Tegar Pangestu,Tegar Hening Pangestu,9,0,1,456.000,N/A,Pangestu,Unknown,2,0,PSPS Pekanbaru,Midfield - Defensive Midfield,"1,74 m",Indonesia,id,https://www.transfermarkt.us/tegar-pangestu/profil/spieler/721796,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,12.06.1993,Bangka,FC Bekasi City
8,Faris Adit,Faris Adit Saputra,21,0,1,1.481,N/A,Faris Adit,Unknown,8,0,PSPS Pekanbaru,Midfield - Defensive Midfield,"1,68 m",Indonesia,id,https://www.transfermarkt.us/faris-adit/profil/spieler/1297744,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,24.09.2004,Grobogan,PSPS Pekanbaru
9,Syahrizal,Unknown,9,0,1,691.000,N/A,Syahrizal,-,1,0,PSPS Pekanbaru,Defender - Centre-Back,"1,80 m",Indonesia,id,https://www.transfermarkt.us/syahrizal/profil/spieler/605467,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,02.10.1993,Bireuen,PSAB Aceh Besar
10,Firman Septian,Unknown,10,2,1,366.000,N/A,Septian,Unknown,0,0,PSPS Pekanbaru,Attack - Left Winger,"1,73 m",Indonesia,id,https://www.transfermarkt.us/firman-septian/profil/spieler/691066,https://img.a.transfermarkt.technology/portrait/small/691066-1639196878.jpeg?lm=1,N/A,23.09.1988,Jakarta,Without Club
11,Lerby,Lerby Eliandry Pong Babu,6,1,1,287.000,N/A,Lerby,12,2,0,PSPS Pekanbaru,Attack - Centre-Forward,"1,80 m",Indonesia,id,https://www.transfermarkt.us/lerby/profil/spieler/473380,https://img.a.transfermarkt.technology/portrait/small/473380-1627639121.png?lm=1,N/A,21.11.1991,Samarinda,PSPS Pekanbaru
12,Fadau,Unknown,23,1,1,1.548,N/A,Fadau,Unknown,3,0,PSPS Pekanbaru,Midfield - Central Midfield,"1,71 m",Indonesia,id,https://www.transfermarkt.us/fadau/profil/spieler/724648,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,09.06.1995,Muntok,Sriwijaya FC
13,Ilham Syafri,Ilham Syafri Noer,17,0,1,816.000,N/A,Ilham Syafri,Unknown,2,0,PSPS Pekanbaru,Defender - Left-Back,"1,65 m",Indonesia,id,https://www.transfermarkt.us/ilham-syafri/profil/spieler/904487,https://img.a.transfermarkt.technology/portrait/small/904487-1632375212.jpg?lm=1,N/A,25.05.2000,Pekanbaru,PSPS Pekanbaru
14,Dilivio Mamuka,Dilivio Ricard Mamuka,4,0,1,206.000,N/A,Mamuka,Unknown,0,0,PSPS Pekanbaru,Midfield - Attacking Midfield,"1,74 m",Indonesia,id,https://www.transfermarkt.us/dilivio-mamuka/profil/spieler/904486,https://img.a.transfermarkt.technology/portrait/small/904486-1632375710.jpg?lm=1,N/A,19.06.1999,Lembean,PS Mojokerto Putra
15,Hari Habrian,Unknown,15,0,1,1.202,N/A,Habrian,Unknown,4,0,PSPS Pekanbaru,Midfield - Attacking Midfield,"1,68 m",Indonesia,id,https://www.transfermarkt.us/hari-habrian/profil/spieler/720578,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,28.04.1992,Serang,Perserang Serang
16,Kevin Yulian,Kevin Dwi Yulian Putra,15,0,1,1.024,N/A,Yulian,Unknown,0,0,PSPS Pekanbaru,Attack - Right Winger,"1,73 m",Indonesia,id,https://www.transfermarkt.us/kevin-yulian/profil/spieler/724644,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,20.07.1995,Unknown,Without Club
17,Rendi Saputra,Unknown,13,1,1,836.000,N/A,Saputra,Unknown,1,0,PSPS Pekanbaru,Attack - Right Winger,"1,60 m",Indonesia,id,https://www.transfermarkt.us/rendi-saputra/profil/spieler/724293,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,01.01.1996,Pekanbaru,Without Club
18,Bruno Silva,Unknown,10,4,1,852.000,N/A,Bruno Silva,Unknown,5,0,PSPS Pekanbaru,Attack - Centre-Forward,"1,88 m",Brazil,br,https://www.transfermarkt.us/bruno-silva/profil/spieler/575910,https://img.a.transfermarkt.technology/portrait/small/575910-1615955266.jpg?lm=1,N/A,14.04.1991,Poá,Royal Pari Fútbol Club
19,Dama Indriyana,Unknown,20,2,1,870.000,N/A,Indriyana,Unknown,2,0,PSPS Pekanbaru,Attack - Centre-Forward,"1,69 m",Indonesia,id,https://www.transfermarkt.us/dama-indriyana/profil/spieler/1029089,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,14.12.1996,Unknown,Persiba Bantul
20,Riki Dwi Saputro,Riki Dwi Saputro,14,0,1,804.000,N/A,Dwi Saputro,Unknown,0,0,PSPS Pekanbaru,Attack - Centre-Forward,"1,75 m",Indonesia,id,https://www.transfermarkt.us/riki-dwi-saputro/profil/spieler/724699,https://img.a.transfermarkt.technology/portrait/small/724699-1645079204.jpg?lm=1,N/A,20.02.1995,Siak,Persekat Tegal
21,Susilo Irwandoyo,Unknown,1,0,1,58.000,N/A,Irwandoyo,Unknown,1,0,PSPS Pekanbaru,Attack - Centre-Forward,"1,72 m",Indonesia,id,https://www.transfermarkt.us/susilo-irwandoyo/profil/spieler/728183,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,13.05.1994,Unknown,Without Club
22,Rio Hardiawan,Unknown,6,2,1,540.000,N/A,Hardiawan,Unknown,2,0,PSPS Pekanbaru,Midfield - Central Midfield,"1,70 m",Indonesia,id,https://www.transfermarkt.us/rio-hardiawan/profil/spieler/719106,https://img.a.transfermarkt.technology/portrait/small/719106-1737730103.png?lm=1,N/A,29.12.1996,Pangkal Pinang,PSIM Yogyakarta
23,Muhammad Sadewa,Unknown,8,0,1,464.000,N/A,Sadewa,Unknown,1,0,PSPS Pekanbaru,Attack - Centre-Forward,"1,67 m",Indonesia,id,https://www.transfermarkt.us/muhammad-sadewa/profil/spieler/1297745,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,30.05.2006,Jakarta,PSPS Pekanbaru
24,Dani Namangge,Dani Marvelous Namangge,5,1,1,450.000,N/A,Namangge,Unknown,0,0,PSPS Pekanbaru,Attack - Centre-Forward,"1,75 m",Indonesia,id,https://www.transfermarkt.us/dani-namangge/profil/spieler/721612,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,08.03.1987,Belitung,Retired
25,Ilham Fathoni,Unknown,25,9,1,1.616,N/A,Fathoni,Unknown,3,0,PSPS Pekanbaru,Midfield - Attacking Midfield,"1,73 m",Indonesia,id,https://www.transfermarkt.us/ilham-fathoni/profil/spieler/724326,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,31.12.1997,Batu Bersurat,PSPS Pekanbaru
26,Victor Pae,Fiktor Pae,4,0,0,148.000,N/A,Pae,-,0,0,PSPS Pekanbaru,Defender - Right-Back,"1,72 m",Indonesia,id,https://www.transfermarkt.us/victor-pae/profil/spieler/306334,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,07.02.1985,Jayapura,Persipal Palu FC
27,Bayu Nugroho,Unknown,6,0,0,284.000,N/A,Nugroho,Unknown,0,0,PSPS Pekanbaru,Midfield - Central Midfield,"1,74 m",Indonesia,id,https://www.transfermarkt.us/bayu-nugroho/profil/spieler/559291,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,11.03.1992,Surakarta,Persikab Bandung
28,Ari Hermawan,Unknown,4,1,0,170.000,N/A,Hermawan,Unknown,0,0,PSPS Pekanbaru,Attack - Centre-Forward,"1,76 m",Indonesia,id,https://www.transfermarkt.us/ari-hermawan/profil/spieler/723949,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,10.11.1996,Pekanbaru,Without Club
29,Mursal Zulfikar,Muhammad Zulfikar,4,0,0,179.000,N/A,Zulfikar,Unknown,2,0,PSPS Pekanbaru,Attack - Right Winger,"1,77 m",Indonesia,id,https://www.transfermarkt.us/mursal-zulfikar/profil/spieler/724647,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,14.08.1990,Banda Aceh,Without Club
30,Donny Monim,Donny Haroid Monim,4,0,0,281.000,N/A,Monim,Unknown,1,0,PSPS Pekanbaru,Defender - Centre-Back,"1,85 m",Indonesia,id,https://www.transfermarkt.us/donny-monim/profil/spieler/576403,https://img.a.transfermarkt.technology/portrait/small/576403-1643696016.jpg?lm=1,N/A,03.05.1993,Serui,PSPS Pekanbaru
31,Ramadhani,Unknown,4,0,0,144.000,N/A,Ramadhani,Unknown,0,0,PSPS Pekanbaru,Defender - Left-Back,Unknown,Indonesia,id,https://www.transfermarkt.us/ramadhani/profil/spieler/918662,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,13.03.1999,Rokan Hilu,Without Club
32,Hasbullah Bustan,Unknown,6,0,0,259.000,N/A,Bustan,Unknown,0,0,PSPS Pekanbaru,Midfield,Unknown,Indonesia,id,https://www.transfermarkt.us/hasbullah-bustan/profil/spieler/1252947,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,25.10.1987,Unknown,Retired
33,Phopon Amanda,Unknown,4,0,0,138.000,N/A,Amanda,Unknown,1,0,PSPS Pekanbaru,Defender - Left-Back,Unknown,Indonesia,id,https://www.transfermarkt.us/phopon-amanda/profil/spieler/914457,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,06.04.1997,Unknown,Without Club
34,Dendi Sembiring,Unknown,5,0,0,450.000,N/A,Sembiring,Unknown,1,0,PSPS Pekanbaru,Defender - Right-Back,"1,77 m",Indonesia,id,https://www.transfermarkt.us/dendi-sembiring/profil/spieler/721639,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,28.08.1991,Medan,Without Club
35,Wazir Kahfi,Unknown,4,0,0,223.000,N/A,Kahfi,Unknown,0,0,PSPS Pekanbaru,Attack - Centre-Forward,"1,65 m",Indonesia,id,https://www.transfermarkt.us/wazir-kahfi/profil/spieler/728867,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,28.06.1993,Unknown,Without Club
36,Arif Darmawan,Arif Budi Darmawan,4,0,0,238.000,N/A,Darmawan,Unknown,0,0,PSPS Pekanbaru,Defender,Unknown,Indonesia,id,https://www.transfermarkt.us/arif-darmawan/profil/spieler/724695,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,23.03.1994,Unknown,Without Club
37,Sandi Septian,Unknown,4,1,0,243.000,N/A,Septian,-,1,0,PSPS Pekanbaru,Attack - Right Winger,Unknown,Indonesia,id,https://www.transfermarkt.us/sandi-septian/profil/spieler/506313,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,02.09.1995,Bandung,Tornado FC
38,Yohanes Kandaimu,Unknown,4,0,0,257.000,N/A,Kandaimu,Unknown,0,0,PSPS Pekanbaru,Defender - Centre-Back,"1,89 m",Indonesia,id,https://www.transfermarkt.us/yohanes-kandaimu/profil/spieler/904297,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,12.08.1995,Mappi,PSBS Biak
39,Yoga Pratama,Yoga Pratama Hadi Kuswendi,4,0,0,198.000,N/A,Pratama,Unknown,2,0,PSPS Pekanbaru,Defender - Centre-Back,"1,84 m",Indonesia,id,https://www.transfermarkt.us/yoga-pratama/profil/spieler/724649,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,16.05.1998,Jakarta,Without Club
40,Janneth Kamare,Janneth Silvester Kamare,5,0,0,196.000,N/A,Kamare,Unknown,0,0,PSPS Pekanbaru,Midfield - Attacking Midfield,"1,74 m",Indonesia,id,https://www.transfermarkt.us/janneth-kamare/profil/spieler/674067,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,20.09.1996,Serui,Karketu Dili FC
