rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Dwiki Mardiyanto,Unknown,37,6,7,2.472,N/A,Mardiyanto,Unknown,3,0,Deltras FC,Attack - Right Winger,"1,63 m",Indonesia,id,https://www.transfermarkt.us/dwiki-mardiyanto/profil/spieler/1007955,https://img.a.transfermarkt.technology/portrait/small/1007955-1740032515.png?lm=1,N/A,21.03.2000,Surabaya,Deltras FC
2,Thaufan Hidayat,Unknown,27,5,3,1.168,N/A,Hidayat,Unknown,2,0,Deltras FC,Attack - Right Winger,"1,65 m",Indonesia,id,https://www.transfermarkt.us/thaufan-hidayat/profil/spieler/720305,https://img.a.transfermarkt.technology/portrait/small/720305-1740032618.png?lm=1,N/A,23.11.1993,Gresik,Deltras FC
3,Rosalvo,Unknown,10,4,3,853.000,N/A,Rosalvo,Unknown,4,0,Deltras FC,Attack - Centre-Forward,"1,90 m",Brazil,br,https://www.transfermarkt.us/rosalvo/profil/spieler/756040,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,28.12.1991,Unknown,Persijap Jepara
4,Crah Angger,Crah Eka Angger Iswanto,16,1,3,1.305,N/A,Crah Angger,Unknown,3,0,Deltras FC,Defender - Left-Back,"1,62 m",Indonesia,id,https://www.transfermarkt.us/crah-angger/profil/spieler/722682,https://img.a.transfermarkt.technology/portrait/small/722682-1738385311.JPG?lm=1,N/A,09.01.1993,Bojonegoro,Persiku Kudus
5,Raka Cahyana,Raka Cahyana Rizky,18,0,2,1.413,N/A,Cahyana,14,2,0,Deltras FC,Defender - Right-Back,"1,68 m",Indonesia,id,https://www.transfermarkt.us/raka-cahyana/profil/spieler/875193,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,24.02.2004,Banyumas,Persija Jakarta
6,Sekou Sylla,Unknown,7,2,2,472.000,N/A,Sylla,Unknown,2,0,Deltras FC,Attack - Centre-Forward,"1,80 m",Guinea,gn,https://www.transfermarkt.us/sekou-sylla/profil/spieler/480905,https://img.a.transfermarkt.technology/portrait/small/480905-1649398864.jpg?lm=1,N/A,01.01.1992,Unknown,Deltras FC
7,Safitra Udu,Safitra Ramadan Udu,15,3,2,974.000,N/A,Udu,Unknown,0,0,Deltras FC,Attack - Right Winger,"1,71 m",Indonesia,id,https://www.transfermarkt.us/safitra-udu/profil/spieler/1310955,https://img.a.transfermarkt.technology/portrait/small/1310955-1740032854.png?lm=1,N/A,05.01.2000,Unknown,Deltras FC
8,Emerson Carioca,Unknown,17,6,2,1.137,N/A,Emerson Carioca,Unknown,2,0,Deltras FC,Attack - Right Winger,"1,73 m",Brazil,br,https://www.transfermarkt.us/emerson-carioca/profil/spieler/681508,https://img.a.transfermarkt.technology/portrait/small/681508-1740032721.png?lm=1,N/A,07.12.1995,Nova Iguaçu,Deltras FC
9,Nixon Guylherme,Nixon Guylherme Rocha Brizolara,2,0,1,147.000,N/A,Guylherme,Unknown,0,0,Deltras FC,Attack - Centre-Forward,"1,84 m",Brazil,br,https://www.transfermarkt.us/nixon-guylherme/profil/spieler/593921,https://img.a.transfermarkt.technology/portrait/small/593921-1622610725.jpg?lm=1,N/A,26.12.1995,Feira de Santana,Santa Ana FC
10,Denny Agus,Unknown,3,0,1,115.000,N/A,Denny Agus,Unknown,0,0,Deltras FC,Attack - Right Winger,"1,69 m",Indonesia,id,https://www.transfermarkt.us/denny-agus/profil/spieler/1007608,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,11.08.2000,Surabaya,Without Club
