rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Osas Saha,Osas Marvelous Ikpefua,20,13,2,1.661,N/A,Osas Saha,11,2,0,Persibo Bojonegoro,Attack - Centre-Forward,"1,80 m",Indonesia,id,https://www.transfermarkt.us/osas-saha/profil/spieler/595635,https://img.a.transfermarkt.technology/portrait/small/595635-1658899012.jpg?lm=1,N/A,08.10.1986,Warri,Persibo Bojonegoro
2,Enzo Célestine,Enzo Nicolas Jacques Célestine,20,9,8,1.646,N/A,Célestine,Unknown,4,1,Persibo Bojonegoro,Attack - Centre-Forward,"1,91 m",France,fr,https://www.transfermarkt.us/enzo-celestine/profil/spieler/654352,https://img.a.transfermarkt.technology/portrait/small/654352-1663148989.JPG?lm=1,N/A,24.07.1997,Paris,Persibo Bojonegoro
3,Taher Jahanbakhsh,جهانبخش ذبيحی طاهر,19,5,1,1.687,N/A,Taher Jahanbakhsh,Unknown,3,0,Persibo Bojonegoro,Defender - Centre-Back,"1,87 m",Iran,ir,https://www.transfermarkt.us/taher-jahanbakhsh/profil/spieler/309098,https://img.a.transfermarkt.technology/portrait/small/309098-1549308068.jpg?lm=1,N/A,31.01.1990,"Eslamshahr, Tehran",Persibo Bojonegoro
4,Barata,Unknown,17,4,6,1.313,N/A,Barata,Unknown,2,0,Persibo Bojonegoro,Midfield - Attacking Midfield,"1,79 m",Portugal,pt,https://www.transfermarkt.us/barata/profil/spieler/345800,https://img.a.transfermarkt.technology/portrait/small/345800-1446565731.jpg?lm=1,N/A,03.03.1996,Funchal,Persibo Bojonegoro
5,Otávio Dutra,Unknown,20,2,3,1.800,N/A,Dutra,5,2,1,Persibo Bojonegoro,Defender - Centre-Back,"1,90 m",Indonesia,id,https://www.transfermarkt.us/otavio-dutra/profil/spieler/47415,https://img.a.transfermarkt.technology/portrait/small/47415-1645079365.jpg?lm=1,N/A,22.11.1983,Fortaleza,Persibo Bojonegoro
6,Julio César Alcorse,Unknown,2,2,0,135.000,N/A,Alcorse,Unknown,0,0,Persibo Bojonegoro,Attack - Centre-Forward,"1,90 m",Argentina,ar,https://www.transfermarkt.us/julio-cesar-alcorse/profil/spieler/97083,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,17.09.1981,Santa Fe,Retired
7,Yohanes Pahabol,Yohanes Ferinando Pahabol,18,2,2,578.000,N/A,Pahabol,Unknown,2,0,Persibo Bojonegoro,Attack - Left Winger,"1,63 m",Indonesia,id,https://www.transfermarkt.us/yohanes-pahabol/profil/spieler/505915,https://img.a.transfermarkt.technology/portrait/small/505915-1702285137.jpeg?lm=1,N/A,16.01.1992,Yahukimo,Persibo Bojonegoro
8,Diandra Diaz,Diandra Diaz Dewari,17,1,0,1.168,N/A,Diaz,Unknown,4,0,Persibo Bojonegoro,Midfield - Defensive Midfield,"1,68 m",Indonesia,id,https://www.transfermarkt.us/diandra-diaz/profil/spieler/982611,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,01.02.2004,Bandung,Persibo Bojonegoro
9,Hadi Ardiansyah,Unknown,8,1,0,552.000,N/A,Ardiansyah,Unknown,2,0,Persibo Bojonegoro,Defender - Centre-Back,Unknown,Indonesia,id,https://www.transfermarkt.us/hadi-ardiansyah/profil/spieler/929311,https://img.a.transfermarkt.technology/portrait/small/929311-1700312888.jpg?lm=1,N/A,01.12.2000,Bandung,Persibo Bojonegoro
10,Bijahil Chalwa,Unknown,6,1,0,422.000,N/A,Chalwa,Unknown,1,0,Persibo Bojonegoro,Attack - Centre-Forward,"1,72 m",Indonesia,id,https://www.transfermarkt.us/bijahil-chalwa/profil/spieler/506562,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,30.11.1990,Bojonegoro,Retired
