rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Mikel Oyarzabal,Mikel Oyarzabal Ugarte,386,108,60,28.135,N/A,Oyarzabal,11,27,2,Real Sociedad,Attack - Centre-Forward,"1,81 m",Spain,es,https://www.transfermarkt.us/mikel-oyarzabal/profil/spieler/351478,https://img.a.transfermarkt.technology/portrait/small/351478-1599987229.jpg?lm=1,N/A,21.04.1997,Eibar,Real Sociedad
2,Xabi Prieto,Xabier Prieto Argarate,531,74,52,39.619,N/A,Prieto,-,54,0,Real Sociedad,Midfield - Attacking Midfield,"1,87 m",Spain,es,https://www.transfermarkt.us/xabi-prieto/profil/spieler/15693,https://img.a.transfermarkt.technology/portrait/small/15693-1447314323.jpg?lm=1,N/A,29.08.1983,Donostia-San Sebastián,Retired
3,Carlos Vela,Carlos Alberto Vela Garrido,250,73,43,17.960,N/A,Vela,-,40,0,Real Sociedad,Attack - Right Winger,"1,77 m",Mexico,mx,https://www.transfermarkt.us/carlos-vela/profil/spieler/35773,https://img.a.transfermarkt.technology/portrait/small/35773-1678027254.jpg?lm=1,N/A,01.03.1989,Cancún,Without Club
4,Javi de Pedro,Francisco Javier de Pedro Falque,323,52,35,22.929,N/A,de Pedro,11,52,2,Real Sociedad,Midfield - Left Midfield,"1,80 m",Spain,es,https://www.transfermarkt.us/javi-de-pedro/profil/spieler/7348,https://img.a.transfermarkt.technology/portrait/small/7348-1660846182.jpg?lm=1,N/A,04.08.1973,Logroño,Retired
5,Rubén Pardo,Rubén Pardo Gutiérrez,194,7,34,10.790,N/A,Pardo,6,27,1,Real Sociedad,Midfield - Central Midfield,"1,82 m",Spain,es,https://www.transfermarkt.us/ruben-pardo/profil/spieler/99352,https://img.a.transfermarkt.technology/portrait/small/99352-1447314345.jpg?lm=1,N/A,22.10.1992,Logroño,Aris Thessaloniki
6,Mikel Merino,Mikel Merino Zazón,242,27,30,19.449,N/A,Merino,8,55,1,Real Sociedad,Midfield - Central Midfield,"1,89 m",Spain,es,https://www.transfermarkt.us/mikel-merino/profil/spieler/338424,https://img.a.transfermarkt.technology/portrait/small/338424-1716803831.jpg?lm=1,N/A,22.06.1996,Pamplona,Arsenal FC
7,Aitor López Rekarte,Aitor López Rekarte,336,4,28,27.855,N/A,López Rekarte,-,60,1,Real Sociedad,Defender - Right-Back,"1,73 m",Spain,es,https://www.transfermarkt.us/aitor-lopez-rekarte/profil/spieler/7464,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,18.08.1975,Arrasate,Retired
8,Darko Kovačević,Дарко Ковачевић,283,107,22,22.485,N/A,Kovačević,-,43,1,Real Sociedad,Attack - Centre-Forward,"1,88 m",Serbia,rs,https://www.transfermarkt.us/darko-kovacevic/profil/spieler/7479,https://img.a.transfermarkt.technology/portrait/small/7479-1490866731.jpg?lm=1,N/A,18.11.1973,Kovin,Retired
9,Adnan Januzaj,Unknown,168,23,22,8.783,N/A,Januzaj,18,19,0,Real Sociedad,Attack - Right Winger,"1,86 m",Belgium,be,https://www.transfermarkt.us/adnan-januzaj/profil/spieler/177847,https://img.a.transfermarkt.technology/portrait/small/177847-1685115304.png?lm=1,N/A,05.02.1995,Brussel,UD Las Palmas
10,Sergio Canales,Sergio Canales Madrazo,161,13,22,8.980,N/A,Canales,11,17,0,Real Sociedad,Midfield - Attacking Midfield,"1,78 m",Spain,es,https://www.transfermarkt.us/sergio-canales/profil/spieler/66106,https://img.a.transfermarkt.technology/portrait/small/66106-1653039158.jpg?lm=1,N/A,16.02.1991,Santander,CF Monterrey
11,David Zurutuza,David Zurutuza Veillet,303,22,22,20.303,N/A,Zurutuza,Unknown,38,0,Real Sociedad,Midfield - Central Midfield,"1,86 m",Spain,es,https://www.transfermarkt.us/david-zurutuza/profil/spieler/59375,https://img.a.transfermarkt.technology/portrait/small/59375-1447314438.jpg?lm=1,N/A,19.07.1986,Rochefort,Retired
