rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Víctor Fernández,Víctor Manuel Fernández Gutiérrez,264,74,10,19.875,N/A,Fernández,-,34,2,Real Valladolid CF,Attack - Centre-Forward,"1,66 m",Spain,es,https://www.transfermarkt.us/victor-fernandez/profil/spieler/7846,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,17.04.1974,Mérida,Retired
2,Javi Guerra,Javier Guerra Rodríguez,155,73,11,12.040,N/A,Guerra,Unknown,31,1,Real Valladolid CF,Attack - Centre-Forward,"1,78 m",Spain,es,https://www.transfermarkt.us/javi-guerra/profil/spieler/46215,https://img.a.transfermarkt.technology/portrait/small/46215-1447238261.jpg?lm=1,N/A,15.03.1982,Vélez-Málaga,Retired
3,Óscar González,Óscar Javier González Marcos,284,70,39,20.383,N/A,González,-,35,1,Real Valladolid CF,Midfield - Attacking Midfield,"1,75 m",Spain,es,https://www.transfermarkt.us/oscar-gonzalez/profil/spieler/7818,https://img.a.transfermarkt.technology/portrait/small/s_7818_366_2013_10_17_1.jpg?lm=1,N/A,12.11.1982,Salamanca,Retired
4,Alen Peternac,Unknown,166,58,1,11.934,N/A,Peternac,-,23,1,Real Valladolid CF,Attack - Centre-Forward,"1,85 m",Croatia,hr,https://www.transfermarkt.us/alen-peternac/profil/spieler/7981,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,16.01.1972,Zagreb,Retired
5,Gerardo Coque,Gerardo Coque Benavente,136,55,1,12.225,N/A,Coque,-,0,1,Real Valladolid CF,Midfield,"1,78 m",Spain,es,https://www.transfermarkt.us/gerardo-coque/profil/spieler/309304,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,09.03.1928,Valladolid,---
6,Alberto López Moreno,Unknown,248,52,1,14.692,N/A,López Moreno,-,27,1,Real Valladolid CF,Attack - Centre-Forward,"1,83 m",Spain,es,https://www.transfermarkt.us/alberto-lopez-moreno/profil/spieler/187835,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,25.02.1967,Madrid,Retired
7,Jorge Alonso,Jorge Enrique Alonso Mantilla,232,51,3,18.647,N/A,Alonso,-,20,2,Real Valladolid CF,Midfield - Attacking Midfield,"1,80 m",Spain,es,https://www.transfermarkt.us/jorge-alonso/profil/spieler/277025,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,25.09.1960,Puente Castro,Retired
8,Jesus Domingo,Jesús Domingo Gavín,105,49,0,9.442,N/A,Domingo,Unknown,0,0,Real Valladolid CF,Attack,Unknown,Spain,es,https://www.transfermarkt.us/jesus-domingo/profil/spieler/309257,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,08.11.1930,Zaragoza,---
9,Goyo Fonseca,Gregorio Fonseca Recio,185,49,0,13.072,N/A,Fonseca,-,8,0,Real Valladolid CF,Attack,"1,80 m",Spain,es,https://www.transfermarkt.us/goyo-fonseca/profil/spieler/273632,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,26.11.1965,La Seca,Retired
10,Delio Morollón,Emilio Morollón Estébanez,117,45,0,10.512,N/A,Morollón,-,0,2,Real Valladolid CF,Attack,"1,72 m",Spain,es,https://www.transfermarkt.us/delio-morollon/profil/spieler/309260,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,23.07.1937,Madrid,---
11,Joaquín Murillo,Joaquín Murillo Pascual,82,43,0,7.348,N/A,Murillo,Unknown,0,1,Real Valladolid CF,Attack,Unknown,Spain,es,https://www.transfermarkt.us/joaquin-murillo/profil/spieler/308793,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,27.02.1932,Barcelona,---
12,Jaime Mata,Jaime Mata Arnaiz,76,41,9,5.511,N/A,Mata,17,17,1,Real Valladolid CF,Attack - Centre-Forward,"1,86 m",Spain,es,https://www.transfermarkt.us/jaime-mata/profil/spieler/227961,https://img.a.transfermarkt.technology/portrait/small/227961-1530601381.jpg?lm=1,N/A,24.10.1988,Madrid,UD Las Palmas
13,Joseba Llorente,Joseba Llorente Etxarri,77,34,7,5.910,N/A,Llorente,Unknown,18,0,Real Valladolid CF,Attack - Centre-Forward,"1,85 m",Spain,es,https://www.transfermarkt.us/joseba-llorente/profil/spieler/7480,https://img.a.transfermarkt.technology/portrait/small/s_7480_331_2012_3.jpg?lm=1,N/A,24.11.1979,Hondarribia,Retired
14,Shon Weissman,שון וייסמן,92,30,6,6.336,N/A,Weissman,9,6,1,Real Valladolid CF,Attack - Centre-Forward,"1,74 m",Israel,il,https://www.transfermarkt.us/shon-weissman/profil/spieler/247652,https://img.a.transfermarkt.technology/portrait/small/247652-1565095360.jpg?lm=1,N/A,14.02.1996,Haifa,Granada CF
15,Jorge da Silva,Jorge Orosmán da Silva Echeverrito,74,29,0,6.473,N/A,da Silva,9,15,0,Real Valladolid CF,Attack - Centre-Forward,"1,82 m",Uruguay,uy,https://www.transfermarkt.us/jorge-da-silva/profil/spieler/116082,https://img.a.transfermarkt.technology/portrait/small/116082-1529411694.jpg?lm=1,N/A,11.12.1961,Montevideo,Retired
16,Óscar Plano,Óscar Plano Pedreño,229,27,31,15.983,N/A,Plano,Unknown,28,2,Real Valladolid CF,Attack - Right Winger,"1,79 m",Spain,es,https://www.transfermarkt.us/oscar-plano/profil/spieler/221309,https://img.a.transfermarkt.technology/portrait/small/221309-1541147650.jpg?lm=1,N/A,11.02.1991,Móstoles,Elche CF
17,Nauzet Alemán,Nauzet Alemán Viera,100,27,14,7.334,N/A,Alemán,Unknown,27,0,Real Valladolid CF,Attack - Right Winger,"1,81 m",Spain,es,https://www.transfermarkt.us/nauzet-aleman/profil/spieler/45775,https://img.a.transfermarkt.technology/portrait/small/45775-1447321275.jpg?lm=1,N/A,25.02.1985,Las Palmas de Gran Canaria,Retired
18,Mami Quevedo,José María Quevedo García,123,26,1,8.629,N/A,Quevedo,Unknown,16,1,Real Valladolid CF,Midfield - Central Midfield,"1,81 m",Spain,es,https://www.transfermarkt.us/mami-quevedo/profil/spieler/172351,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,01.06.1969,Cádiz,Retired
19,Manuel Peña,Manuel Peña Escontela,157,25,0,10.009,N/A,Peña,-,1,0,Real Valladolid CF,Attack,"1,80 m",Spain,es,https://www.transfermarkt.us/manuel-pena/profil/spieler/257780,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,18.12.1965,Lugo,---
20,Luis Minguela,Luis Mariano Minguela Muñoz,364,25,0,28.547,N/A,Minguela,-,47,7,Real Valladolid CF,Midfield - Central Midfield,"1,76 m",Spain,es,https://www.transfermarkt.us/luis-minguela/profil/spieler/273634,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,05.01.1960,Frumales,Retired
21,Juan Villar,Juan Villar Vázquez,72,25,10,4.928,N/A,Villar,Unknown,12,0,Real Valladolid CF,Attack - Right Winger,"1,82 m",Spain,es,https://www.transfermarkt.us/juan-villar/profil/spieler/85500,https://img.a.transfermarkt.technology/portrait/small/85500-1662973495.png?lm=1,N/A,19.05.1988,Aroche,Retired
22,Pepe Moré,Josep Moré Bonet,250,24,0,19.463,N/A,Moré,Unknown,16,3,Real Valladolid CF,Midfield - Central Midfield,Unknown,Spain,es,https://www.transfermarkt.us/pepe-more/profil/spieler/310965,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,29.01.1953,L'Ametlla del Vallès,Retired
