name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Giorgio Ferrini,---,https://www.transfermarkt.us/giorgio-ferrini/profil/spieler/215895,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Ferrini,-,Italy,it,Torino FC,Trieste,Unknown,Midfield - Central Midfield,"1,76 m",18.08.1939,556,54,0,1,6,0,1,14,9,49.124
Paolo Pulici,Retired,https://www.transfermarkt.us/paolo-pulici/profil/spieler/135790,https://img.a.transfermarkt.technology/portrait/small/135790-1487854713.jpg?lm=1,Pulici,-,Italy,it,Torino FC,Roncello,Unknown,Attack - Centre-Forward,"1,77 m",27.04.1950,431,170,7,1,4,0,1,12,61,36.772
Renato Zaccarelli,Retired,https://www.transfermarkt.us/renato-zaccarelli/profil/spieler/135793,https://img.a.transfermarkt.technology/portrait/small/135793-1483633275.jpg?lm=1,Zaccarelli,-,Italy,it,Torino FC,Ancona,Unknown,Midfield - Central Midfield,N/A,18.01.1951,411,21,3,1,3,0,2,4,38,35.762
Claudio Sala,Retired,https://www.transfermarkt.us/claudio-sala/profil/spieler/135791,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Sala,-,Italy,it,Torino FC,Macherio,Unknown,Attack - Right Winger,N/A,08.09.1947,366,33,18,1,1,0,3,3,18,32.088
Lido Vieri,Retired,https://www.transfermarkt.us/lido-vieri/profil/spieler/224034,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Vieri,-,Italy,it,Torino FC,Piombino,Unknown,Goalkeeper,N/A,16.07.1939,344,0,0,0,0,0,1,3,4,30.914
Luigi Danova,Retired,https://www.transfermarkt.us/luigi-danova/profil/spieler/255308,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Danova,-,Italy,it,Torino FC,Sant'Angelo Lodigiano,Unknown,Defender,N/A,05.06.1952,338,0,0,4,2,0,0,3,10,30.297
Cesare Martin,---,https://www.transfermarkt.us/cesare-martin/profil/spieler/429075,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Martin,-,Italy,it,Torino FC,Ronco Canavese,Unknown,Defender,Unknown,14.05.1901,333,3,0,2,0,0,0,0,0,29.970
Natalino Fossati,Retired,https://www.transfermarkt.us/natalino-fossati/profil/spieler/466399,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Fossati,Unknown,Italy,it,Torino FC,Mandrogne,Unknown,Defender - Left-Back,N/A,23.06.1944,332,15,1,0,0,0,0,1,14,29.457
Giorgio Puia,Retired,https://www.transfermarkt.us/giorgio-puia/profil/spieler/291580,https://img.a.transfermarkt.technology/portrait/small/291580-1609859371.jpg?lm=1,Puia,-,Italy,it,Torino FC,Gorizia,Unknown,Defender - Centre-Back,"1,86 m",08.03.1938,325,15,0,2,2,0,1,1,2,29.146
Antonio Janni,---,https://www.transfermarkt.us/antonio-janni/profil/spieler/318623,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Janni,-,Italy,it,Torino FC,Santena,Unknown,Midfield - Central Midfield,Unknown,19.09.1904,322,45,1,0,0,0,3,0,0,28.801
