name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Marek Hamsik,RSC Hamsik Academy,https://www.transfermarkt.us/marek-hamsik/profil/spieler/38593,https://tmssl.akamaized.net//images/portrait/small/38593-1630526043.png?lm=1630526083,Hamsik,17,Slovakia,sk,SSC Napoli,Banská Bystrica,Marek Hamšík,Midfield - Central Midfield,"1,83 m",27.07.1987,520,121,104,0,31,0,2,59,235,39.196
Giuseppe Bruscolotti,Retired,https://www.transfermarkt.us/giuseppe-bruscolotti/profil/spieler/216655,https://tmssl.akamaized.net//images/portrait/small/default.jpg?lm=1455618221,Bruscolotti,Unknown,Italy,it,SSC Napoli,Sassano,Unknown,Defender - Right-Back,"1,81 m",01.06.1951,508,10,0,1,2,0,1,14,37,43.785
Antonio Juliano,---,https://www.transfermarkt.us/antonio-juliano/profil/spieler/145371,https://tmssl.akamaized.net//images/portrait/small/default.jpg?lm=1455618221,Juliano,-,Italy,it,SSC Napoli,Napoli,Unknown,Midfield - Central Midfield,"1,76 m",01.01.1943,500,38,5,1,4,0,0,1,14,44.486
Lorenzo Insigne,Toronto FC,https://www.transfermarkt.us/lorenzo-insigne/profil/spieler/133964,https://tmssl.akamaized.net//images/portrait/small/133964-1740819475.jpg?lm=1740819568,Insigne,10,Italy,it,SSC Napoli,Napoli,Unknown,Attack - Left Winger,"1,63 m",04.06.1991,434,122,95,0,36,0,2,83,176,30.284
Dries Mertens,Galatasaray,https://www.transfermarkt.us/dries-mertens/profil/spieler/56416,https://tmssl.akamaized.net//images/portrait/small/56416-1671109411.png?lm=1671109438,Mertens,14,Belgium,be,SSC Napoli,Leuven,Unknown,Attack - Second Striker,"1,69 m",06.05.1987,397,148,90,1,45,1,1,148,136,23.637
Moreno Ferrario,Retired,https://www.transfermarkt.us/moreno-ferrario/profil/spieler/216654,https://tmssl.akamaized.net//images/portrait/small/default.jpg?lm=1455618221,Ferrario,-,Italy,it,SSC Napoli,Lainate,Moreno Luigi Ferrario,Defender - Centre-Back,"1,78 m",20.03.1959,396,11,2,4,1,0,0,4,32,34.464
Piotr Zieliński,Inter Milan,https://www.transfermarkt.us/piotr-zielinski/profil/spieler/181136,https://tmssl.akamaized.net//images/portrait/small/181136-1692962961.jpg?lm=1692962984,Zieliński,9,Poland,pl,SSC Napoli,Ząbkowice Śląskie,Piotr Sebastian Zieliński,Midfield - Central Midfield,"1,80 m",20.05.1994,364,51,46,0,33,0,0,98,163,23.609
José Callejón,Marbella FC,https://www.transfermarkt.us/jose-callejon/profil/spieler/61253,https://tmssl.akamaized.net//images/portrait/small/61253-1602070711.jpg?lm=1602070741,Callejón,19,Spain,es,SSC Napoli,Motril,José María Callejón Bueno,Attack - Right Winger,"1,78 m",11.02.1987,349,82,79,0,29,0,1,42,114,26.798
Ciro Ferrara,Retired,https://www.transfermarkt.us/ciro-ferrara/profil/spieler/5749,https://tmssl.akamaized.net//images/portrait/small/5749-1519400744.jpg?lm=1519400754,Ferrara,-,Italy,it,SSC Napoli,Napoli,Unknown,Defender - Centre-Back,N/A,11.02.1967,319,15,6,4,34,1,4,16,17,27.242
Kalidou Koulibaly,Al-Hilal SFC,https://www.transfermarkt.us/kalidou-koulibaly/profil/spieler/93128,https://tmssl.akamaized.net//images/portrait/small/93128-1697050549.png?lm=1697050587,Koulibaly,-,Senegal,sn,SSC Napoli,Saint-Dié-des-Vosges,Kalidou Koulibaly,Defender - Centre-Back,"1,86 m",20.06.1991,317,14,8,2,81,2,4,4,10,27.853
Christian Maggio,Retired,https://www.transfermarkt.us/christian-maggio/profil/spieler/21151,https://tmssl.akamaized.net//images/portrait/small/21151-1455552087.jpg?lm=1455552126,Maggio,2,Italy,it,SSC Napoli,Montecchio Maggiore,Christian Maggio,Defender - Right-Back,"1,84 m",11.02.1982,308,23,30,1,37,4,0,32,39,24.625
Paolo Cannavaro,Retired,https://www.transfermarkt.us/paolo-cannavaro/profil/spieler/5858,https://tmssl.akamaized.net//images/portrait/small/5858-1449059381.jpg?lm=1449059399,Cannavaro,-,Italy,it,SSC Napoli,Napoli,Unknown,Defender - Centre-Back,"1,85 m",26.06.1981,278,9,4,3,80,2,3,9,16,24.019
Bruno Gramaglia,---,https://www.transfermarkt.us/bruno-gramaglia/profil/spieler/516137,https://tmssl.akamaized.net//images/portrait/small/default.jpg?lm=1455618221,Gramaglia,Unknown,Italy,it,SSC Napoli,Genova,Unknown,Midfield - Defensive Midfield,Unknown,23.04.1919,275,5,1,3,1,0,0,0,0,24.750
Attila Sallustro,---,https://www.transfermarkt.us/attila-sallustro/profil/spieler/205726,https://tmssl.akamaized.net//images/portrait/small/default.jpg?lm=1455618221,Sallustro,-,Italy,it,SSC Napoli,Asunción,Unknown,Attack - Centre-Forward,N/A,15.12.1908,269,108,2,0,0,0,1,0,1,24.075
Carlo Buscaglia,---,https://www.transfermarkt.us/carlo-buscaglia/profil/spieler/422207,https://tmssl.akamaized.net//images/portrait/small/default.jpg?lm=1455618221,Buscaglia,Unknown,Italy,it,SSC Napoli,Balocco,Unknown,Midfield - Central Midfield,Unknown,09.02.1909,268,42,0,1,0,0,0,0,0,24.150
