name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Gennaro Ruotolo,Retired,https://www.transfermarkt.us/gennaro-ruotolo/profil/spieler/21236,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Ruotolo,-,Italy,it,Genoa CFC,Santa Maria a Vico,Unknown,Midfield - Central Midfield,"1,76 m",20.03.1967,502,38,6,3,47,3,3,17,60,43.013
Vincenzo Torrente,Retired,https://www.transfermarkt.us/vincenzo-torrente/profil/spieler/223492,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Torrente,Unknown,Italy,it,Genoa CFC,Cetara,Unknown,Defender - Right-Back,"1,80 m",12.02.1966,455,6,0,2,44,2,7,27,31,38.061
Fosco Becattini,---,https://www.transfermarkt.us/fosco-becattini/profil/spieler/302979,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Becattini,-,Italy,it,Genoa CFC,Sestri Levante,Unknown,Defender - Centre-Back,"1,68 m",16.03.1925,435,1,0,0,0,0,0,1,1,39.090
Amedeo Cattani,---,https://www.transfermarkt.us/amedeo-cattani/profil/spieler/471824,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Cattani,Unknown,Italy,it,Genoa CFC,Parma,Unknown,Defender - Centre-Back,Unknown,17.04.1924,311,5,1,1,0,0,1,0,0,27.900
Marco Rossi,Retired,https://www.transfermarkt.us/marco-rossi/profil/spieler/21955,https://img.a.transfermarkt.technology/portrait/small/s_21955_252_2012_1.jpg?lm=1,Rossi,-,Italy,it,Genoa CFC,Seravezza,Unknown,Midfield - Right Midfield,"1,79 m",01.04.1978,298,32,13,0,41,0,4,36,87,23.036
Domenico Criscito,Retired,https://www.transfermarkt.us/domenico-criscito/profil/spieler/44136,https://img.a.transfermarkt.technology/portrait/small/44136-1666428037.jpg?lm=1,Criscito,4,Italy,it,Genoa CFC,Cercola,Unknown,Defender - Left-Back,"1,83 m",30.12.1986,291,31,13,1,65,0,3,19,24,24.140
Mario Bortolazzi,Retired,https://www.transfermarkt.us/mario-bortolazzi/profil/spieler/223005,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Bortolazzi,Unknown,Italy,it,Genoa CFC,Verona,Unknown,Midfield - Central Midfield,"1,77 m",10.01.1965,290,18,2,0,29,2,2,15,32,24.478
Franco Rivara,Retired,https://www.transfermarkt.us/franco-rivara/profil/spieler/490667,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Rivara,Unknown,Italy,it,Genoa CFC,Ronco Scrivia,Unknown,Midfield - Defensive Midfield,"1,80 m",17.10.1938,263,12,0,2,0,0,0,4,4,23.408
Nicola Caricola,Retired,https://www.transfermarkt.us/nicola-caricola/profil/spieler/217801,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Caricola,-,Italy,it,Genoa CFC,Bari,Unknown,Defender - Centre-Back,"1,80 m",13.02.1963,261,8,1,1,31,3,7,2,10,22.940
Claudio Onofri,Retired,https://www.transfermarkt.us/claudio-onofri/profil/spieler/336134,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Onofri,Unknown,Italy,it,Genoa CFC,Roma,Unknown,Defender - Sweeper,N/A,24.07.1952,252,3,1,3,0,0,1,0,19,21.978
