rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Paul Van Himst,Unknown,445,257,0,39.495,N/A,Van Himst,10,3,0,RSC Anderlecht,Attack - Centre-Forward,,Belgium,be,https://www.transfermarkt.us/paul-van-himst/profil/spieler/101754,https://img.a.transfermarkt.technology/portrait/small/s_101754_123_2014_03_05_1.jpg?lm=1,N/A,02.10.1943,Sint-Pieters-Leeuw,Retired
2,Rob Rensenbrink,Pieter-Robert Rensenbrink,352,202,8,31.060,N/A,Rensenbrink,-,6,0,RSC Anderlecht,Attack - Left Winger,"1,78 m",Netherlands,nl,https://www.transfermarkt.us/rob-rensenbrink/profil/spieler/135644,https://img.a.transfermarkt.technology/portrait/small/135644-1633014546.png?lm=1,N/A,03.07.1947,Amsterdam,---
3,Luc Nilis,Luc Gilbert Cyrille Nilis,321,175,4,26.075,N/A,Nilis,10,23,1,RSC Anderlecht,Attack - Centre-Forward,"1,83 m",Belgium,be,https://www.transfermarkt.us/luc-nilis/profil/spieler/27656,https://img.a.transfermarkt.technology/portrait/small/27656-1598533292.jpg?lm=1,N/A,25.05.1967,Hasselt,Retired
4,Jan Mulder,Unknown,170,128,0,14.826,N/A,Mulder,-,2,0,RSC Anderlecht,Attack - Centre-Forward,"1,82 m",Netherlands,nl,https://www.transfermarkt.us/jan-mulder/profil/spieler/153051,https://img.a.transfermarkt.technology/portrait/small/s_153051_123_2012_1.jpg?lm=1,N/A,04.05.1945,Bellingwolde,Retired
5,François Van der Elst,Unknown,333,121,2,28.965,N/A,Van der Elst,9,6,1,RSC Anderlecht,Attack - Right Winger,"1,72 m",Belgium,be,https://www.transfermarkt.us/francois-van-der-elst/profil/spieler/148720,https://img.a.transfermarkt.technology/portrait/small/148720-1623155476.jpg?lm=1,N/A,01.12.1954,Opwijk,---
6,Erwin Vandenbergh,Unknown,162,112,1,13.691,N/A,Vandenbergh,9,0,0,RSC Anderlecht,Attack - Centre-Forward,,Belgium,be,https://www.transfermarkt.us/erwin-vandenbergh/profil/spieler/118167,https://img.a.transfermarkt.technology/portrait/small/118167-1526395131.jpg?lm=1,N/A,26.01.1959,Ramsel,Retired
7,Frank Vercauteren,François Vercauteren,487,111,3,42.855,N/A,Vercauteren,6,25,0,RSC Anderlecht,Midfield - Left Midfield,"1,75 m",Belgium,be,https://www.transfermarkt.us/frank-vercauteren/profil/spieler/118168,https://img.a.transfermarkt.technology/portrait/small/118168-1632318851.jpg?lm=1,N/A,28.10.1956,Sint-Jans-Molenbeek,Retired
8,Pär Zetterberg,Unknown,379,90,56,30.228,N/A,Zetterberg,-,3,0,RSC Anderlecht,Midfield - Attacking Midfield,"1,74 m",Sweden,se,https://www.transfermarkt.us/par-zetterberg/profil/spieler/3096,https://img.a.transfermarkt.technology/portrait/small/s_3096_123_2013_10_09_1.jpg?lm=1,N/A,14.10.1970,Falkenberg,Retired
9,Marc Degryse,Marc Gabriel Degryse,231,88,7,20.135,N/A,Degryse,9,13,1,RSC Anderlecht,Attack - Centre-Forward,"1,72 m",Belgium,be,https://www.transfermarkt.us/marc-degryse/profil/spieler/101751,https://img.a.transfermarkt.technology/portrait/small/101751-1537869743.jpg?lm=1,N/A,04.09.1965,Roeselare,Retired
10,John Bosman,Jakobus Johannes Bosman,203,87,2,14.186,N/A,Bosman,-,16,1,RSC Anderlecht,Attack - Centre-Forward,"1,88 m",Netherlands,nl,https://www.transfermarkt.us/john-bosman/profil/spieler/22449,https://img.a.transfermarkt.technology/portrait/small/s_22449_123_2012_1.jpg?lm=1,N/A,01.02.1965,Bovenkerk,Retired
