rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Xavier Mercier,Xavier Jacques Mercier,99,18,39,8.158,N/A,Mercier,Unknown,6,1,Oud-Heverlee Leuven,Midfield - Attacking Midfield,"1,74 m",France,fr,https://www.transfermarkt.us/xavier-mercier/profil/spieler/190146,https://img.a.transfermarkt.technology/portrait/small/190146-1709884494.png?lm=1,N/A,25.07.1989,Alès,Gallia Club d'Uchaud
2,Jordan Remacle,Unknown,97,35,32,8.325,N/A,Remacle,17,14,1,Oud-Heverlee Leuven,Attack - Right Winger,"1,75 m",Belgium,be,https://www.transfermarkt.us/jordan-remacle/profil/spieler/30671,https://img.a.transfermarkt.technology/portrait/small/30671-1487768431.jpg?lm=1,N/A,14.02.1987,Verviers,Retired
3,Bjorn Ruytinx,Unknown,248,77,22,16.901,N/A,Ruytinx,Unknown,69,1,Oud-Heverlee Leuven,Attack - Centre-Forward,"1,85 m",Belgium,be,https://www.transfermarkt.us/bjorn-ruytinx/profil/spieler/33130,https://img.a.transfermarkt.technology/portrait/small/33130-1617091108.jpg?lm=1,N/A,18.08.1980,Herk-de-Stad,Retired
4,Mathieu Maertens,Unknown,216,47,20,16.383,N/A,Maertens,Unknown,40,1,Oud-Heverlee Leuven,Midfield - Attacking Midfield,"1,85 m",Belgium,be,https://www.transfermarkt.us/mathieu-maertens/profil/spieler/310131,https://img.a.transfermarkt.technology/portrait/small/310131-1713337167.png?lm=1,N/A,27.03.1995,Unknown,Oud-Heverlee Leuven
5,Yanick Aguemon,Yanick Sélim Aguemon,87,18,19,5.700,N/A,Aguemon,7,10,1,Oud-Heverlee Leuven,Attack - Left Winger,"1,78 m",Benin,bj,https://www.transfermarkt.us/yanick-aguemon/profil/spieler/170485,https://img.a.transfermarkt.technology/portrait/small/170485-1626770547.jpg?lm=1,N/A,11.02.1992,Cotonou,US Créteil-Lusitanos
6,Siebe Schrijvers,Unknown,136,17,13,9.894,N/A,Schrijvers,10,26,0,Oud-Heverlee Leuven,Midfield - Central Midfield,"1,79 m",Belgium,be,https://www.transfermarkt.us/siebe-schrijvers/profil/spieler/208552,https://img.a.transfermarkt.technology/portrait/small/208552-1713336899.png?lm=1,N/A,18.07.1996,Peer,Oud-Heverlee Leuven
7,Casper De Norre,Unknown,95,9,12,8.359,N/A,De Norre,5,9,0,Oud-Heverlee Leuven,Midfield - Central Midfield,"1,75 m",Belgium,be,https://www.transfermarkt.us/casper-de-norre/profil/spieler/292806,https://img.a.transfermarkt.technology/portrait/small/292806-1611942504.jpg?lm=1,N/A,07.02.1997,Hasselt,Millwall FC
8,Thomas Henry,Unknown,79,45,12,6.792,N/A,Henry,Unknown,13,0,Oud-Heverlee Leuven,Attack - Centre-Forward,"1,91 m",France,fr,https://www.transfermarkt.us/thomas-henry/profil/spieler/412513,https://img.a.transfermarkt.technology/portrait/small/412513-1663671645.jpg?lm=1,N/A,20.09.1994,Argenteuil,Palermo FC
9,Ibou,Unknown,54,21,12,4.288,N/A,Ibou,-,3,0,Oud-Heverlee Leuven,Attack - Left Winger,"1,82 m",The Gambia,unknown,https://www.transfermarkt.us/ibou/profil/spieler/29855,https://img.a.transfermarkt.technology/portrait/small/29855-1487691778.jpg?lm=1,N/A,07.09.1986,Serekunda,Retired
10,Thomas Azevedo,Thomas Azevedo Guimarâes,170,19,12,7.963,N/A,Azevedo,-,13,0,Oud-Heverlee Leuven,Attack - Left Winger,"1,71 m",Belgium,be,https://www.transfermarkt.us/thomas-azevedo/profil/spieler/100101,https://img.a.transfermarkt.technology/portrait/small/100101-1487697132.jpg?lm=1,N/A,31.08.1991,Peer,Bocholt VV
11,Jón Dagur Thorsteinsson,Jón Dagur Þorsteinsson,76,20,11,4.966,N/A,Thorsteinsson,11,17,0,Oud-Heverlee Leuven,Attack - Left Winger,"1,77 m",Iceland,is,https://www.transfermarkt.us/jon-dagur-thorsteinsson/profil/spieler/331739,https://img.a.transfermarkt.technology/portrait/small/331739-1713338601.png?lm=1,N/A,26.11.1998,Reykjavík,Hertha BSC
12,Nikola Storm,Unknown,49,12,11,3.669,N/A,Storm,17,3,0,Oud-Heverlee Leuven,Attack - Left Winger,"1,78 m",Belgium,be,https://www.transfermarkt.us/nikola-storm/profil/spieler/183120,https://img.a.transfermarkt.technology/portrait/small/183120-1705503875.jpg?lm=1,N/A,30.09.1994,Knokke,KV Mechelen
13,Youssef Maziz,Unknown,69,12,11,4.127,N/A,Maziz,-,9,0,Oud-Heverlee Leuven,Midfield - Attacking Midfield,"1,75 m",France,fr,https://www.transfermarkt.us/youssef-maziz/profil/spieler/481116,https://img.a.transfermarkt.technology/portrait/small/481116-1713337283.png?lm=1,N/A,24.06.1998,Thionville,Oud-Heverlee Leuven
14,Maxime Annys,Unknown,89,7,11,6.624,N/A,Annys,14,27,0,Oud-Heverlee Leuven,Midfield - Defensive Midfield,"1,85 m",Belgium,be,https://www.transfermarkt.us/maxime-annys/profil/spieler/19892,https://img.a.transfermarkt.technology/portrait/small/19892-1487775668.jpg?lm=1,N/A,24.07.1986,Oostende,Retired
15,Kamal Sowah,Unknown,72,13,10,5.489,N/A,Sowah,24,4,0,Oud-Heverlee Leuven,Attack - Right Winger,"1,79 m",Ghana,gh,https://www.transfermarkt.us/kamal-sowah/profil/spieler/564489,https://img.a.transfermarkt.technology/portrait/small/564489-1704982385.jpg?lm=1,N/A,09.01.2000,Sabon Zango,NAC Breda
16,Louis Patris,Unknown,43,2,9,3.603,N/A,Patris,13,9,0,Oud-Heverlee Leuven,Defender - Right-Back,"1,87 m",Belgium,be,https://www.transfermarkt.us/louis-patris/profil/spieler/502247,https://img.a.transfermarkt.technology/portrait/small/502247-1705582175.jpg?lm=1,N/A,07.06.2001,Unknown,Sint-Truidense VV
17,Wouter Scheelen,Unknown,31,7,9,2.482,N/A,Scheelen,Unknown,1,0,Oud-Heverlee Leuven,Attack - Right Winger,"1,72 m",Belgium,be,https://www.transfermarkt.us/wouter-scheelen/profil/spieler/30973,https://img.a.transfermarkt.technology/portrait/small/30973-1487697902.jpg?lm=1,N/A,16.10.1985,Hasselt,Retired
18,Hamdi Harbaoui,حمدي الحرباوي,33,25,9,2.942,N/A,Harbaoui,9,8,0,Oud-Heverlee Leuven,Attack - Centre-Forward,"1,86 m",Tunisia,tn,https://www.transfermarkt.us/hamdi-harbaoui/profil/spieler/49841,https://img.a.transfermarkt.technology/portrait/small/49841-1459236252.jpg?lm=1,N/A,05.01.1985,Bizerte,Retired
19,Hamza Mendyl,حمزة منديل,71,3,9,4.797,N/A,Mendyl,3,18,2,Oud-Heverlee Leuven,Defender - Left-Back,"1,79 m",Morocco,ma,https://www.transfermarkt.us/hamza-mendyl/profil/spieler/447221,https://img.a.transfermarkt.technology/portrait/small/447221-1713279317.png?lm=1,N/A,21.10.1997,Casablanca,Aris Thessaloniki
20,Mousa Tamari,"Mousa Mohammad Mousa Sulaiman Tamari, موسى محمد موسى سليمان",91,10,9,6.504,N/A,Tamari,10,7,0,Oud-Heverlee Leuven,Attack - Right Winger,"1,78 m",Jordan,jo,https://www.transfermarkt.us/mousa-tamari/profil/spieler/551505,https://img.a.transfermarkt.technology/portrait/small/551505-1702663087.JPG?lm=1,N/A,10.06.1997,Amman,Stade Rennais FC
21,Karel Geraerts,Unknown,90,13,9,7.856,N/A,Geraerts,22,12,2,Oud-Heverlee Leuven,Midfield - Central Midfield,"1,86 m",Belgium,be,https://www.transfermarkt.us/karel-geraerts/profil/spieler/9643,https://img.a.transfermarkt.technology/portrait/small/9643-1537870495.jpg?lm=1,N/A,05.01.1982,Genk,Retired
22,Olivier Myny,Olivier Gerrit Myny,43,1,8,1.530,N/A,Myny,Unknown,5,0,Oud-Heverlee Leuven,Attack - Right Winger,"1,78 m",Belgium,be,https://www.transfermarkt.us/olivier-myny/profil/spieler/316406,https://img.a.transfermarkt.technology/portrait/small/316406-1628502433.jpg?lm=1,N/A,10.11.1994,Zwevegem,KSC Lokeren-Temse
23,Samy Kehli,Samy Loïs Kehli,48,4,8,2.515,N/A,Kehli,Unknown,0,0,Oud-Heverlee Leuven,Midfield - Attacking Midfield,"1,91 m",France,fr,https://www.transfermarkt.us/samy-kehli/profil/spieler/176026,https://img.a.transfermarkt.technology/portrait/small/176026-1487692170.jpg?lm=1,N/A,27.01.1991,Saint-Avold,APM Metz
24,Mohamed Messoudi,محمد مسعودي,31,5,7,2.377,N/A,Messoudi,11,6,0,Oud-Heverlee Leuven,Midfield - Attacking Midfield,"1,77 m",Belgium,be,https://www.transfermarkt.us/mohamed-messoudi/profil/spieler/13073,https://img.a.transfermarkt.technology/portrait/small/13073-1485424040.jpg?lm=1,N/A,07.01.1984,Wilrijk,Retired
25,Leandro Trossard,Unknown,31,9,7,2.130,N/A,Trossard,19,3,0,Oud-Heverlee Leuven,Attack - Left Winger,"1,72 m",Belgium,be,https://www.transfermarkt.us/leandro-trossard/profil/spieler/144028,https://img.a.transfermarkt.technology/portrait/small/144028-1702412939.jpg?lm=1,N/A,04.12.1994,Waterschei,Arsenal FC
