rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Francis Severeyns,Unknown,262,118,5,20.867,"1984-1988, 1992-1997",Severeyns,16,22,0,Royal Antwerp FC,Attack - Centre-Forward,"1,78 m",Belgium,be,https://www.transfermarkt.us/francis-severeyns/profil/spieler/108351,https://img.a.transfermarkt.technology/portrait/small/108351-1556185401.jpg?lm=1,,08.01.1968,Westmalle,Retired
2,Karl Kodat,Unknown,186,91,1,16.244,1971-1977,Kodat,-,15,2,Royal Antwerp FC,Attack - Centre-Forward,"1,74 m",Austria,at,https://www.transfermarkt.us/karl-kodat/profil/spieler/179125,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,10.02.1943,Wien,---
3,Marc Van Der Linden,Marc Angéle Vanderlinden,230,90,1,19.676,1981-1989,Van Der Linden,10,20,1,Royal Antwerp FC,Attack - Centre-Forward,"1,77 m",Belgium,be,https://www.transfermarkt.us/marc-van-der-linden/profil/spieler/196473,https://img.a.transfermarkt.technology/portrait/small/196473-1636045581.jpg?lm=1,,04.02.1964,Merksem,Retired
4,Harry Cnops,Unknown,267,84,0,19.347,1979-1988,Cnops,Unknown,11,0,Royal Antwerp FC,Attack,"1,82 m",Belgium,be,https://www.transfermarkt.us/harry-cnops/profil/spieler/191363,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,25.03.1960,Leuven,Retired
5,Alex Czerniatynski,Alexandre Czerniatyński,186,83,2,14.818,"1981-1982, 1989-1993",Czerniatynski,11,23,0,Royal Antwerp FC,Attack - Centre-Forward,,Belgium,be,https://www.transfermarkt.us/alex-czerniatynski/profil/spieler/101752,https://img.a.transfermarkt.technology/portrait/small/101752-1546423744.jpg?lm=1,,28.07.1960,Charleroi,Retired
6,Hans-Peter Lehnhoff,Unknown,277,71,4,24.556,1987-1994,Lehnhoff,-,12,1,Royal Antwerp FC,Midfield - Right Midfield,"1,77 m",Germany,de,https://www.transfermarkt.us/hans-peter-lehnhoff/profil/spieler/84553,https://img.a.transfermarkt.technology/portrait/small/s_84553_123_2013_04_25_1.jpg?lm=1,,12.07.1963,Mariadorf,Retired
7,Willy Geurts,Unknown,126,65,0,11.0,1976-1980,Geurts,16,9,0,Royal Antwerp FC,Attack - Centre-Forward,Unknown,Belgium,be,https://www.transfermarkt.us/willy-geurts/profil/spieler/280653,https://img.a.transfermarkt.technology/portrait/small/280653-1635959177.jpg?lm=1,,30.01.1954,Hasselt,Retired
8,Patrick Goots,Unknown,139,60,27,9.946,1999-2004,Goots,Unknown,20,1,Royal Antwerp FC,Attack - Centre-Forward,"1,83 m",Belgium,be,https://www.transfermarkt.us/patrick-goots/profil/spieler/13900,https://img.a.transfermarkt.technology/portrait/small/13900-1556185373.jpg?lm=1,,10.04.1966,Mol,Retired
9,Darko Pivaljević,Дарко Пиваљевић,171,54,9,12.133,"1997-2000, 2003-2004, 2007-2011",Pivaljević,Unknown,30,2,Royal Antwerp FC,Attack - Centre-Forward,,Serbia,rs,https://www.transfermarkt.us/darko-pivaljevic/profil/spieler/46,https://img.a.transfermarkt.technology/portrait/small/46-1617088524.jpg?lm=1,,18.02.1975,Valjevo,Retired
10,Nico Claesen,Nicolaas Pieter Claesen,185,54,2,12.719,"1988-1992, 1993-1994",Claesen,16,16,1,Royal Antwerp FC,Attack - Centre-Forward,,Belgium,be,https://www.transfermarkt.us/nico-claesen/profil/spieler/97099,https://img.a.transfermarkt.technology/portrait/small/97099-1530953555.jpg?lm=1,,01.10.1962,Leut,Retired
11,Dieumerci Mbokani,Dieudonné Mbokani Bezua,105,52,20,8.933,2018-2021,Mbokani,9,27,0,Royal Antwerp FC,Attack - Centre-Forward,"1,85 m",DR Congo,unknown,https://www.transfermarkt.us/dieumerci-mbokani/profil/spieler/44624,https://img.a.transfermarkt.technology/portrait/small/44624-1604911161.jpg?lm=1,,22.11.1985,Kinshasa,Without Club
12,László Fazekas,Unknown,137,52,1,11.634,1980-1984,Fazekas,7,2,0,Royal Antwerp FC,Attack,,Hungary,hu,https://www.transfermarkt.us/laszlo-fazekas/profil/spieler/135696,https://img.a.transfermarkt.technology/portrait/small/135696-1667750216.jpg?lm=1,,15.10.1947,Budapest,Retired
13,Vincent Janssen,Vincent Petrus Anna Sebastiaan Janssen,127,50,19,10.148,2022-2025,Janssen,18,31,1,Royal Antwerp FC,Attack - Centre-Forward,"1,85 m",Netherlands,nl,https://www.transfermarkt.us/vincent-janssen/profil/spieler/207015,https://img.a.transfermarkt.technology/portrait/small/207015-1659086968.jpg?lm=1,,15.06.1994,Heesch,Royal Antwerp FC
14,Frans van Rooij,Frans van Rooij,173,50,2,15.331,1986-1991,van Rooij,Unknown,10,1,Royal Antwerp FC,Midfield - Left Midfield,"1,77 m",Netherlands,nl,https://www.transfermarkt.us/frans-van-rooij/profil/spieler/150923,https://img.a.transfermarkt.technology/portrait/small/s_150923_123_2012_1.jpg?lm=1,,03.07.1963,Woensel,Retired
15,William Owusu,William Owusu Acheampong,139,42,6,10.224,"2014-2016, 2016-2019",Owusu,10,14,0,Royal Antwerp FC,Attack - Centre-Forward,"1,86 m",Ghana,gh,https://www.transfermarkt.us/william-owusu/profil/spieler/45347,https://img.a.transfermarkt.technology/portrait/small/45347-1486462853.jpg?lm=1,,13.09.1989,Accra,SK Londerzeel
16,Florent Bohez,Unknown,162,41,0,14.351,1959-1973,Bohez,3,0,1,Royal Antwerp FC,Defender - Left-Back,Unknown,Belgium,be,https://www.transfermarkt.us/florent-bohez/profil/spieler/296907,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,19.01.1941,Unknown,Retired
17,Alfred Riedl,Unknown,66,41,0,5.897,1974-1976,Riedl,-,2,0,Royal Antwerp FC,Attack - Centre-Forward,,Austria,at,https://www.transfermarkt.us/alfred-riedl/profil/spieler/129633,https://img.a.transfermarkt.technology/portrait/small/129633-1673787775.jpg?lm=1,,02.11.1949,Wien,---
18,Kevin Oris,Kevin Julienne Henricus Oris,82,38,11,6.736,2009-2012,Oris,Unknown,12,0,Royal Antwerp FC,Attack - Centre-Forward,"1,90 m",Belgium,be,https://www.transfermarkt.us/kevin-oris/profil/spieler/41393,https://img.a.transfermarkt.technology/portrait/small/s_41393_6502_2013_03_23_1.jpg?lm=1,,06.12.1984,Turnhout,Retired
19,Lior Refaelov,ליאור רפאלוב,112,38,21,8.318,"2018-2019, 2019-2021",Refaelov,9,10,0,Royal Antwerp FC,Midfield - Attacking Midfield,"1,73 m",Israel,il,https://www.transfermarkt.us/lior-refaelov/profil/spieler/24484,https://img.a.transfermarkt.technology/portrait/small/24484-1582283722.jpg?lm=1,,26.04.1986,Or Akiva,Maccabi Haifa
20,Fangzhuo Dong,董方卓,60,36,3,4.083,2004-2007,Dong,21,8,1,Royal Antwerp FC,Attack - Centre-Forward,"1,85 m",China,cn,https://www.transfermarkt.us/fangzhuo-dong/profil/spieler/15832,https://img.a.transfermarkt.technology/portrait/small/15832-1704205429.jpg?lm=1,,23.01.1985,"Dalian, Liaoning",Retired
21,Karel Beyers,Karel Eduardus Beyers,156,34,0,12.892,1961-1974,Beyers,8,0,0,Royal Antwerp FC,Attack - Right Winger,Unknown,Belgium,be,https://www.transfermarkt.us/karel-beyers/profil/spieler/546395,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,12.03.1943,Brasschaat,---
22,Michael Frey,Unknown,69,33,4,4.347,"2021-2023, 2023-2024",Frey,-,7,0,Royal Antwerp FC,Attack - Centre-Forward,"1,88 m",Switzerland,ch,https://www.transfermarkt.us/michael-frey/profil/spieler/147043,https://img.a.transfermarkt.technology/portrait/small/147043-1626766393.jpg?lm=1,,19.07.1994,Münsingen,Queens Park Rangers
23,Theo van de Velde,Unknown,148,32,0,13.292,,van de Velde,Unknown,0,0,Royal Antwerp FC,Midfield,Unknown,Belgium,be,https://www.transfermarkt.us/theo-van-de-velde/profil/spieler/835332,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,27.06.1940,Unknown,---
24,Leo Van der Elst,Unknown,184,32,0,15.748,1979-1984,Van der Elst,15,24,0,Royal Antwerp FC,Midfield - Right Midfield,,Belgium,be,https://www.transfermarkt.us/leo-van-der-elst/profil/spieler/118166,https://img.a.transfermarkt.technology/portrait/small/118166-1639152456.jpg?lm=1,,07.01.1962,Opwijk,Retired
25,Ove Eklund,Ove Roland Eklund,102,32,0,8.845,1971-1974,Eklund,-,7,0,Royal Antwerp FC,Attack,Unknown,Sweden,se,https://www.transfermarkt.us/ove-eklund/profil/spieler/288045,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,30.01.1946,Köping,Retired
26,Alexandre Di Gregorio,Unknown,108,30,3,9.168,"2004-2007, 2010-2011",Di Gregorio,Unknown,13,0,Royal Antwerp FC,Attack - Right Winger,Unknown,Belgium,be,https://www.transfermarkt.us/alexandre-di-gregorio/profil/spieler/12920,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,12.02.1980,Lüttich,Retired
27,Peter Utaka,Maduabuchi Peter Utaka,58,28,0,4.293,2007-2008,Utaka,-,3,0,Royal Antwerp FC,Attack - Centre-Forward,"1,79 m",Nigeria,ng,https://www.transfermarkt.us/peter-utaka/profil/spieler/20360,https://img.a.transfermarkt.technology/portrait/small/20360-1606136815.jpg?lm=1,,12.02.1984,Enugu,Tochigi City
28,Emmanuel Kenmogne,Unknown,83,28,4,5.757,2007-2010,Kenmogne,Unknown,3,0,Royal Antwerp FC,Attack - Centre-Forward,"1,74 m",Cameroon,cm,https://www.transfermarkt.us/emmanuel-kenmogne/profil/spieler/12948,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,02.09.1980,Bafoussam,Retired
29,Wim Kiekens,Unknown,315,26,1,27.06,1989-1998,Kiekens,-,40,2,Royal Antwerp FC,Defender - Right-Back,"1,83 m",Belgium,be,https://www.transfermarkt.us/wim-kiekens/profil/spieler/186507,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,26.02.1968,Aalst,Retired
30,Luciano Olguín,Luciano Esteban Olguín,82,25,0,5.227,2005-2008,Olguín,Unknown,18,0,Royal Antwerp FC,Attack - Centre-Forward,"1,88 m",Argentina,ar,https://www.transfermarkt.us/luciano-olguin/profil/spieler/33199,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,09.03.1982,Coronel Vidal,Retired
31,Michel-Ange Balikwisha,Unknown,130,25,14,9.112,2021-2025,Balikwisha,10,8,0,Royal Antwerp FC,Attack - Left Winger,"1,78 m",Belgium,be,https://www.transfermarkt.us/michel-ange-balikwisha/profil/spieler/502239,https://img.a.transfermarkt.technology/portrait/small/502239-1671480373.jpg?lm=1,,10.05.2001,Gent,Royal Antwerp FC
32,Flemming Lund,Unknown,153,24,2,13.662,1972-1976,Lund,-,6,0,Royal Antwerp FC,Midfield - Attacking Midfield,,Denmark,dk,https://www.transfermarkt.us/flemming-lund/profil/spieler/115178,https://img.a.transfermarkt.technology/portrait/small/115178-1673615455.jpg?lm=1,,06.10.1952,Unknown,Retired
33,Emrullah Güvenc,Emrullah Güvenç,62,23,0,3.893,2013-2015,Güvenc,Unknown,6,0,Royal Antwerp FC,Attack - Left Winger,"1,65 m",Belgium,be,https://www.transfermarkt.us/emrullah-guvenc/profil/spieler/32746,https://img.a.transfermarkt.technology/portrait/small/32746-1627654083.jpg?lm=1,,27.01.1987,Genk,Retired
34,Fraizer Campbell,Fraizer Lee Campbell,36,22,0,3.045,2006-2007,Campbell,-,9,0,Royal Antwerp FC,Attack - Centre-Forward,"1,72 m",England,unknown,https://www.transfermarkt.us/fraizer-campbell/profil/spieler/42411,https://img.a.transfermarkt.technology/portrait/small/s_42411_603_2013_10_18_1.jpg?lm=1,,13.09.1987,Huddersfield,Retired
35,Roger Van Gool,Unknown,146,21,0,11.82,"1967-1974, 1981-1982",Van Gool,8,3,0,Royal Antwerp FC,Attack - Right Winger,Unknown,Belgium,be,https://www.transfermarkt.us/roger-van-gool/profil/spieler/96211,https://img.a.transfermarkt.technology/portrait/small/96211-1444739953.jpg?lm=1,,01.06.1950,Nieuwmoer,Retired
36,Didier Lamkel Zé,Unknown,88,21,11,6.548,"2018-2021, 2022-2022, 2022-2022, 2022-2022",Unknown,Unknown,22,1,Royal Antwerp FC,Unknown,Unknown,Cameroon,cm,https://www.transfermarkt.us/didier-lamkel-ze/profil/spieler/442320,https://img.a.transfermarkt.technology/portrait/small/442320-1696432768.png?lm=1,,17.09.1996,Unknown,Sint-Truidense VV
37,Joeri Dequevy,Unknown,72,21,5,5.066,2015-2018,Dequevy,16,9,0,Royal Antwerp FC,Attack - Right Winger,"1,74 m",Belgium,be,https://www.transfermarkt.us/joeri-dequevy/profil/spieler/61865,https://img.a.transfermarkt.technology/portrait/small/61865-1628172273.jpg?lm=1,,27.04.1988,Brussel,Career break
38,Ganiyu Owolabi,Unknown,58,20,1,3.88,"1995-1997, 1997-2000",Owolabi,Unknown,4,0,Royal Antwerp FC,Attack,"1,80 m",Nigeria,ng,https://www.transfermarkt.us/ganiyu-owolabi/profil/spieler/144273,https://img.a.transfermarkt.technology/portrait/small/144273-1637335829.jpg?lm=1,,10.05.1973,Ilorih,Retired
39,Tony Sergeant,Unknown,116,20,11,9.719,2000-2004,Sergeant,Unknown,10,0,Royal Antwerp FC,Midfield - Central Midfield,"1,83 m",Belgium,be,https://www.transfermarkt.us/tony-sergeant/profil/spieler/13909,https://img.a.transfermarkt.technology/portrait/small/13909-1618409451.jpg?lm=1,,06.06.1977,Deinze,Retired
40,Krist Porte,Unknown,117,18,0,10.316,1993-1996,Porte,-,8,0,Royal Antwerp FC,Midfield - Right Midfield,Unknown,Belgium,be,https://www.transfermarkt.us/krist-porte/profil/spieler/266492,https://img.a.transfermarkt.technology/portrait/small/s_266492_123_2013_09_17_1.jpg?lm=1,,07.09.1968,Gent,Retired
41,Gyrano Kerk,Unknown,99,17,11,5.491,"2023-2024, 2024-2025",Unknown,Unknown,13,0,Royal Antwerp FC,Unknown,Unknown,Suriname,sr,https://www.transfermarkt.us/gyrano-kerk/profil/spieler/268112,https://img.a.transfermarkt.technology/portrait/small/268112-1658227780.png?lm=1,,02.12.1995,Unknown,Royal Antwerp FC
42,Pétur Pétursson,Unknown,64,17,0,5.273,1982-1984,Pétursson,-,8,0,Royal Antwerp FC,Attack - Left Winger,Unknown,Iceland,is,https://www.transfermarkt.us/petur-petursson/profil/spieler/145619,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,27.06.1959,Akranes,Retired
43,Jef Van Gool,Unknown,71,16,1,6.39,1954-1966,Van Gool,Unknown,0,0,Royal Antwerp FC,Attack - Centre-Forward,Unknown,Belgium,be,https://www.transfermarkt.us/jef-van-gool/profil/spieler/126827,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,27.01.1935,Unknown,---
44,Stallone Limbombe,Stallone Limbombe Ekango,94,16,9,5.515,2014-2018,Limbombe,Unknown,8,0,Royal Antwerp FC,Attack - Right Winger,"1,69 m",Belgium,be,https://www.transfermarkt.us/stallone-limbombe/profil/spieler/292615,https://img.a.transfermarkt.technology/portrait/small/292615-1626773599.jpg?lm=1,,26.03.1991,Mechelen,Royal Cappellen FC
45,Omar Mussa,Omar Mbanza Mussa Rukundo,75,15,8,4.569,2001-2004,Mussa,-,8,1,Royal Antwerp FC,Attack - Centre-Forward,"1,83 m",Burundi,bi,https://www.transfermarkt.us/omar-mussa/profil/spieler/15361,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,18.11.1980,Bujumbura,Retired
46,Emmanuel Godfroid,Unknown,123,15,6,9.905,1994-1998,Godfroid,-,17,1,Royal Antwerp FC,Midfield - Left Midfield,Unknown,Belgium,be,https://www.transfermarkt.us/emmanuel-godfroid/profil/spieler/143594,https://img.a.transfermarkt.technology/portrait/small/143594-1696427364.jpg?lm=1,,16.08.1972,Huy,Retired
47,Rudi Smidts,Unknown,474,15,1,42.04,1984-1997,Smidts,5,30,0,Royal Antwerp FC,Defender - Left-Back,"1,78 m",Belgium,be,https://www.transfermarkt.us/rudi-smidts/profil/spieler/101747,https://img.a.transfermarkt.technology/portrait/small/s_101747_123_2012_1.jpg?lm=1,,12.08.1963,Deurne,Retired
48,Tibor Tisza,Unknown,30,15,8,2.351,2009-2010,Tisza,-,6,0,Royal Antwerp FC,Attack - Centre-Forward,"1,74 m",Hungary,hu,https://www.transfermarkt.us/tibor-tisza/profil/spieler/49117,https://img.a.transfermarkt.technology/portrait/small/49117-1501481426.jpg?lm=1,,10.11.1984,Debrecen,Retired
49,Patrick Ipermans,Unknown,255,15,0,22.44,1979-1986,Ipermans,-,28,1,Royal Antwerp FC,Midfield,Unknown,Belgium,be,https://www.transfermarkt.us/patrick-ipermans/profil/spieler/638240,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,20.11.1959,Merksem,Retired
50,Xavier Caers,Unknown,237,15,0,20.639,1967-1978,Caers,5,7,0,Royal Antwerp FC,Defender,Unknown,Belgium,be,https://www.transfermarkt.us/xavier-caers/profil/spieler/295609,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,05.02.1950,Unknown,Retired
51,Tjaronn Chery,Tjaronn Inteff Chefren Chery,34,15,9,2.783,2024-2025,Chery,10,2,0,Royal Antwerp FC,Midfield - Attacking Midfield,"1,71 m",Suriname,sr,https://www.transfermarkt.us/tjaronn-chery/profil/spieler/76326,https://img.a.transfermarkt.technology/portrait/small/76326-1663189247.jpg?lm=1,,04.06.1988,Den Haag,Royal Antwerp FC
52,Toby Alderweireld,Tobias Albertine Maurits Alderweireld,132,14,9,11.834,2022-2025,Alderweireld,2,20,0,Royal Antwerp FC,Defender - Centre-Back,"1,87 m",Belgium,be,https://www.transfermarkt.us/toby-alderweireld/profil/spieler/42710,https://img.a.transfermarkt.technology/portrait/small/42710-1664349412.jpg?lm=1,,02.03.1989,Wilrijk,Royal Antwerp FC
53,Emmerik De Vriese,Unknown,85,14,13,6.075,2008-2011,De Vriese,Unknown,12,0,Royal Antwerp FC,Midfield,"1,81 m",Belgium,be,https://www.transfermarkt.us/emmerik-de-vriese/profil/spieler/13723,https://img.a.transfermarkt.technology/portrait/small/13723-1664780345.png?lm=1,,14.02.1985,Knokke,KV Hooikt
54,Jos Heyligen,Jozef Heyligen,104,14,0,8.531,1974-1977,Heyligen,-,5,0,Royal Antwerp FC,Defender,Unknown,Belgium,be,https://www.transfermarkt.us/jos-heyligen/profil/spieler/215594,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,30.06.1947,Oostham,Retired
55,George Ilenikhena,George Osrzehmen Ilenikhena,50,14,1,2.013,2023-2024,Ilenikhena,Unknown,2,0,Royal Antwerp FC,Attack - Centre-Forward,"1,85 m",Nigeria,ng,https://www.transfermarkt.us/george-ilenikhena/profil/spieler/1004834,https://img.a.transfermarkt.technology/portrait/small/1004834-1702545922.jpg?lm=1,,16.08.2006,Lagos,AS Monaco
56,Darko Lukanovic,Unknown,65,14,0,2.675,"2005-2007, 2008-2009",Lukanovic,Unknown,4,0,Royal Antwerp FC,Attack - Centre-Forward,"1,88 m",Sweden,se,https://www.transfermarkt.us/darko-lukanovic/profil/spieler/18784,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,01.06.1984,Tuzla,Retired
57,Geoffry Hairemans,Unknown,138,13,12,9.53,"2009-2010, 2015-2019",Hairemans,-,18,0,Royal Antwerp FC,Attack - Right Winger,"1,83 m",Belgium,be,https://www.transfermarkt.us/geoffry-hairemans/profil/spieler/110292,https://img.a.transfermarkt.technology/portrait/small/110292-1705503703.jpg?lm=1,,21.10.1991,Wilrijk,KV Mechelen
58,John De Schrijver,Jim John De Schrijver,134,13,0,11.669,1974-1978,De Schrijver,Unknown,5,0,Royal Antwerp FC,Defender - Right-Back,Unknown,Belgium,be,https://www.transfermarkt.us/john-de-schrijver/profil/spieler/378508,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,07.07.1945,Aalst,Retired
59,Thierry Pister,Unknown,98,13,0,8.095,1986-1989,Pister,Unknown,8,0,Royal Antwerp FC,Midfield - Left Midfield,Unknown,Belgium,be,https://www.transfermarkt.us/thierry-pister/profil/spieler/186567,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,02.09.1965,Gent,Retired
