rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Désiré M'Bonabucya,Unknown,158,63,29,11.901,N/A,M'Bonabucya,15,4,2,Sint-Truidense VV,Attack - Centre-Forward,"1,77 m",Rwanda,rw,https://www.transfermarkt.us/desire-mbonabucya/profil/spieler/15502,https://img.a.transfermarkt.technology/portrait/small/15502-1616774937.jpg?lm=1,N/A,25.02.1977,Kigali,Retired
2,Odilon Polleunis,Unknown,223,61,0,19.894,N/A,Polleunis,8,11,2,Sint-Truidense VV,Attack - Centre-Forward,,Belgium,be,https://www.transfermarkt.us/odilon-polleunis/profil/spieler/215682,https://img.a.transfermarkt.technology/portrait/small/215682-1677069118.jpg?lm=1,N/A,01.05.1943,Sint Truiden,---
3,Eddy Koens,Unknown,122,59,0,10.875,N/A,Koens,-,4,0,Sint-Truidense VV,Attack - Right Winger,Unknown,Netherlands,nl,https://www.transfermarkt.us/eddy-koens/profil/spieler/188702,https://img.a.transfermarkt.technology/portrait/small/188702-1681380637.jpg?lm=1,N/A,12.03.1946,Unknown,Retired
4,Yohan Boli,Unknown,128,43,9,8.530,N/A,Boli,28,25,0,Sint-Truidense VV,Attack - Centre-Forward,"1,81 m",Cote d'Ivoire,unknown,https://www.transfermarkt.us/yohan-boli/profil/spieler/280700,https://img.a.transfermarkt.technology/portrait/small/280700-1738111059.png?lm=1,N/A,17.11.1993,Arras,Al-Gharafa SC
5,Filip Fiers,Unknown,111,43,7,8.500,N/A,Fiers,Unknown,13,0,Sint-Truidense VV,Attack - Centre-Forward,"1,8 m",Belgium,be,https://www.transfermarkt.us/filip-fiers/profil/spieler/143592,https://img.a.transfermarkt.technology/portrait/small/143592-1620467114.jpg?lm=1,N/A,26.05.1969,Unknown,Retired
6,Ibrahima Sidibé,Unknown,118,43,7,9.598,N/A,Sidibé,-,14,0,Sint-Truidense VV,Attack - Centre-Forward,"1,93 m",Senegal,sn,https://www.transfermarkt.us/ibrahima-sidibe/profil/spieler/2808,https://img.a.transfermarkt.technology/portrait/small/2808-1617090015.jpg?lm=1,N/A,10.08.1980,Nguidile,Nyírbéltek KSE
7,Alfred Riedl,Unknown,62,38,0,5.531,N/A,Riedl,-,0,0,Sint-Truidense VV,Attack - Centre-Forward,,Austria,at,https://www.transfermarkt.us/alfred-riedl/profil/spieler/129633,https://img.a.transfermarkt.technology/portrait/small/129633-1673787775.jpg?lm=1,N/A,02.11.1949,Wien,---
8,Roger Maes,Unknown,99,34,0,8.718,N/A,Maes,Unknown,1,0,Sint-Truidense VV,Attack,Unknown,Belgium,be,https://www.transfermarkt.us/roger-maes/profil/spieler/1059024,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,05.09.1933,Unknown,---
9,Danny Boffin,Daniel Edouward Boffin,123,33,39,10.823,N/A,Boffin,13,3,0,Sint-Truidense VV,Midfield - Left Midfield,"1,73 m",Belgium,be,https://www.transfermarkt.us/danny-boffin/profil/spieler/13272,https://img.a.transfermarkt.technology/portrait/small/s_13272_123_2012_1.jpg?lm=1,N/A,10.07.1965,Sint-Truiden,Retired
10,Kris Buvens,Unknown,226,32,23,13.117,N/A,Buvens,Unknown,21,0,Sint-Truidense VV,Midfield - Right Midfield,"1,78 m",Belgium,be,https://www.transfermarkt.us/kris-buvens/profil/spieler/13279,https://img.a.transfermarkt.technology/portrait/small/13279-1617013677.jpg?lm=1,N/A,30.12.1979,Hoegaarden,Retired
