rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Mateas Delic,Mateas Delić,302,41,30,20.279,N/A,Delic,-,30,0,Slaven Belupo Koprivnica,Attack - Second Striker,"1,76 m",Croatia,hr,https://www.transfermarkt.us/mateas-delic/profil/spieler/40636,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,17.06.1988,Sanski Most,NK Koprivnica
2,Srebrenko Posavec,Unknown,115,19,20,8.132,N/A,Posavec,-,19,0,Slaven Belupo Koprivnica,Midfield - Attacking Midfield,,Croatia,hr,https://www.transfermarkt.us/srebrenko-posavec/profil/spieler/27916,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,19.03.1980,Murska Sobota,Retired
3,Vedran Puric,Vedran Purić,287,2,17,23.042,N/A,Puric,Unknown,43,0,Slaven Belupo Koprivnica,Defender - Right-Back,"1,71 m",Croatia,hr,https://www.transfermarkt.us/vedran-puric/profil/spieler/41075,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,16.03.1986,Koprivnica,NK Granicar Kotoriba
4,Filip Ozobic,Filip Ozobiç,86,14,17,6.123,N/A,Ozobic,19,13,1,Slaven Belupo Koprivnica,Midfield - Attacking Midfield,"1,75 m",Azerbaijan,az,https://www.transfermarkt.us/filip-ozobic/profil/spieler/46612,https://img.a.transfermarkt.technology/portrait/small/46612-1734753321.png?lm=1,N/A,08.04.1991,Bjelovar,Neftchi PFK
5,Antonio Bosec,Unknown,128,1,15,9.821,N/A,Bosec,-,30,0,Slaven Belupo Koprivnica,Defender - Right-Back,"1,78 m",Croatia,hr,https://www.transfermarkt.us/antonio-bosec/profil/spieler/450290,https://img.a.transfermarkt.technology/portrait/small/450290-1585117565.png?lm=1,N/A,28.08.1997,Zagreb,Slaven Belupo Koprivnica
6,Bojan Vrucina,Bojan Vručina,116,44,14,8.779,N/A,Vrucina,11,18,0,Slaven Belupo Koprivnica,Attack - Centre-Forward,"1,82 m",Croatia,hr,https://www.transfermarkt.us/bojan-vrucina/profil/spieler/27951,https://img.a.transfermarkt.technology/portrait/small/27951-1470408462.jpg?lm=1,N/A,08.11.1984,Varaždin,NK Novakovec
7,Mario Juric,Mario Jurić,83,11,14,5.339,N/A,Juric,24,9,0,Slaven Belupo Koprivnica,Attack - Right Winger,"1,83 m",Bosnia-Herzegovina,unknown,https://www.transfermarkt.us/mario-juric/profil/spieler/19066,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,07.08.1976,Gradacac,Retired
8,Kristijan Caval,Kristijan Čaval,65,7,12,4.962,N/A,Caval,Unknown,11,0,Slaven Belupo Koprivnica,Defender - Left-Back,"1,79 m",Croatia,hr,https://www.transfermarkt.us/kristijan-caval/profil/spieler/27837,https://img.a.transfermarkt.technology/portrait/small/s_27837_144_2012_1.jpg?lm=1,N/A,11.10.1978,Rijeka,Retired
9,Nemanja Glavcic,Немања Главчић,96,6,11,7.641,N/A,Glavcic,-,12,0,Slaven Belupo Koprivnica,Midfield - Central Midfield,"1,70 m",Serbia,rs,https://www.transfermarkt.us/nemanja-glavcic/profil/spieler/257468,https://img.a.transfermarkt.technology/portrait/small/257468-1645184638.png?lm=1,N/A,19.02.1997,Kraljevo,AEL Limassol
10,Bruno Bogojevic,Bruno Bogojević,142,9,11,9.473,N/A,Bogojevic,16,27,0,Slaven Belupo Koprivnica,Attack - Right Winger,"1,79 m",Croatia,hr,https://www.transfermarkt.us/bruno-bogojevic/profil/spieler/464604,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,29.06.1998,Koprivnica,HNK Rijeka
