name,club,periods
Mauricio Ferradas,CS Independiente Rivadavia,
Matías Quiroga,CS Independiente Rivadavia,
Lucas Ambrogio,CS Independiente Rivadavia,
Diego Caballero,CS Independiente Rivadavia,
Daniel Imperiale,CS Independiente Rivadavia,
Mauricio Asenjo,CS Independiente Rivadavia,
Victorio Ramis,CS Independiente Rivadavia,
Alejandro Rébola,CS Independiente Rivadavia,
Franco Negri,CS Independiente Rivadavia,
Pablo Palacio,CS Independiente Rivadavia,
Sebastián Navarro,CS Independiente Rivadavia,
Ezequiel Ham,CS Independiente Rivadavia,
Mauro Maidana,CS Independiente Rivadavia,
Abel Peralta,CS Independiente Rivadavia,
Luciano Abecasis,CS Independiente Rivadavia,
Matías Reali,CS Independiente Rivadavia,
Gabriel Solís,CS Independiente Rivadavia,
Franco Romero,CS Independiente Rivadavia,
Luciano Sánchez,CS Independiente Rivadavia,
Diego Tonetto,CS Independiente Rivadavia,
Josué Ayala,CS Independiente Rivadavia,
Judelín Aveska,CS Independiente Rivadavia,
Santiago Úbeda,CS Independiente Rivadavia,
Juan Pablo Freytes,CS Independiente Rivadavia,
Cristian Aracena,CS Independiente Rivadavia,
