name,club,periods
Martín Palermo,CA Boca Juniors,"1997-2001, 2004-2011"
Carlos Tevez,CA Boca Juniors,"2002-2005, 2015-2017, 2018-2021"
Rodrigo Palacio,CA Boca Juniors,2005-2009
Juan Román Riquelme,CA Boca Juniors,"1996-2002, 2007-2007, 2008-2012, 2013-2014"
Darío Benedetto,CA Boca Juniors,"2016-2019, 2022-2024"
Guillermo Barros Schelotto,CA Boca Juniors,1997-2007
Marcelo Delgado,CA Boca Juniors,"2000-2003, 2005-2007"
Miguel Merentiel,CA Boca Juniors,"2023-2023, 2024-2025"
Antonio Barijho,CA Boca Juniors,"1998-2002, 2003-2004"
Ramón Ábila,CA Boca Juniors,"2017-2017, 2017-2021, 2021-2021, 2021-2022"
Cristian Pavón,CA Boca Juniors,"2014-2014, 2014-2019, 2020-2022"
Lucas Viatri,CA Boca Juniors,"2007-2007, 2008-2013, 2014-2014"
Sebastián Villa,CA Boca Juniors,2018-2023
Rolando Schiavi,CA Boca Juniors,"2001-2006, 2011-2013"
Neri Cardozo,CA Boca Juniors,2004-2009
Edinson Cavani,CA Boca Juniors,2023-2025
Sebastián Battaglia,CA Boca Juniors,"1999-2004, 2005-2013"
Jonathan Calleri,CA Boca Juniors,2014-2016
Emmanuel Gigliotti,CA Boca Juniors,"2013-2015, 2015-2015"
Mauro Zárate,CA Boca Juniors,2018-2021
Nicolás Blandi,CA Boca Juniors,"2010-2010, 2011-2014"
Eduardo Salvio,CA Boca Juniors,2019-2022
Santiago Silva,CA Boca Juniors,2012-2013
Pablo Mouche,CA Boca Juniors,"2005-2007, 2007-2012"
Edwin Cardona,CA Boca Juniors,"2017-2018, 2020-2021"
Alfredo Moreno,CA Boca Juniors,"1999-2000, 2000-2001, 2001-2002, 2002-2003, 2004-2004"
Andrés Chávez,CA Boca Juniors,"2014-2016, 2017-2017"
Pablo Ledesma,CA Boca Juniors,"2002-2008, 2012-2015"
Héctor Bracamonte,CA Boca Juniors,"1998-1998, 1999-1999, 2000-2000, 2002-2003"
Luis Vázquez,CA Boca Juniors,2020-2023
Federico Insúa,CA Boca Juniors,"2005-2006, 2009-2010"
Pablo Pérez,CA Boca Juniors,"2015-2015, 2015-2019"
Walter Gaitán,CA Boca Juniors,"2000-2002, 2003-2003"
Frank Fabra,CA Boca Juniors,2016-2025
Diego Cagna,CA Boca Juniors,"1996-2000, 2003-2006"
Daniel Alberto Díaz,CA Boca Juniors,"2005-2007, 2013-2016"
Ángel Rojas,CA Boca Juniors,1963-1972
Matías Donnet,CA Boca Juniors,2002-2006
Milton Giménez,CA Boca Juniors,2024-2025
Juan Manuel Martínez,CA Boca Juniors,2013-2015
Hugo Ibarra,CA Boca Juniors,"1998-2001, 2002-2003, 2005-2010"
Luca Langoni,CA Boca Juniors,2021-2024
Mauro Boselli,CA Boca Juniors,2006-2008
Exequiel Zeballos,CA Boca Juniors,2019-2025
Cristian Chávez,CA Boca Juniors,2005-2013
Andrés Guglielminpietro,CA Boca Juniors,2004-2005
Clemente Rodríguez,CA Boca Juniors,"2001-2005, 2007-2007, 2010-2013"
Nicolás Lodeiro,CA Boca Juniors,2015-2016
Franco Cángele,CA Boca Juniors,"2003-2005, 2005-2005, 2013-2014"
Alfredo Rojas,CA Boca Juniors,1964-1969
Juan Sánchez Miño,CA Boca Juniors,2008-2014
Walter Bou,CA Boca Juniors,"2016-2018, 2019-2019, 2019-2019, 2020-2020, 2021-2022"
Lisandro López,CA Boca Juniors,"2019-2019, 2020-2022"
Pol Fernández,CA Boca Juniors,"2011-2013, 2013-2014, 2015-2015, 2016-2016, 2020-2020, 2022-2025"
Cristian Medina,CA Boca Juniors,2019-2025
Jorge Bermúdez,CA Boca Juniors,1997-2001
Diego Latorre,CA Boca Juniors,"1986-1992, 1996-1998"
Jesús Dátolo,CA Boca Juniors,2006-2009
Javier Villarreal,CA Boca Juniors,"1998-1998, 1999-1999, 2000-2000, 2000-2004"
Walter Erviti,CA Boca Juniors,2011-2013
Nicolás Colazo,CA Boca Juniors,"2009-2013, 2013-2016, 2017-2017, 2018-2018, 2019-2019"
Marcos Rojo,CA Boca Juniors,2021-2025
Kevin Zenón,CA Boca Juniors,2024-2025
Ricardo Centurión,CA Boca Juniors,2016-2017
Ernesto Mastrángelo,CA Boca Juniors,1976-1982
Fernando Gago,CA Boca Juniors,"2005-2007, 2013-2019"
Leandro Gracián,CA Boca Juniors,"2007-2009, 2009-2010, 2011-2012, 2012-2012, 2013-2013"
Sebastián Palacios,CA Boca Juniors,"2013-2013, 2014-2014, 2014-2016"
Ariel Carreño,CA Boca Juniors,"1997-1999, 1999-1999, 2000-2002, 2003-2003, 2004-2005, 2005-2005"
Juan Manuel Insaurralde,CA Boca Juniors,"2010-2012, 2016-2018"
Luciano Figueroa,CA Boca Juniors,2008-2009
Christian Gimenez,CA Boca Juniors,"1998-2003, 2003-2003"
Daniel Osvaldo,CA Boca Juniors,"2015-2015, 2016-2016"
José Sanfilippo,CA Boca Juniors,1963-1964
Gary Medel,CA Boca Juniors,"2009-2011, 2024-2025"
Jorge Comas,CA Boca Juniors,1986-1989
Alfredo Graciani,CA Boca Juniors,"1985-1991, 1993-1994"
Facundo Roncaglia,CA Boca Juniors,"2007-2009, 2010-2010, 2011-2012, 2022-2024"
Carlos Izquierdoz,CA Boca Juniors,2018-2022
Federico Carrizo,CA Boca Juniors,"2014-2015, 2015-2017"
Rodolfo Arruabarrena,CA Boca Juniors,"1992-1996, 1996-2000"
Gustavo Barros Schelotto,CA Boca Juniors,"1997-1998, 1998-2001"
Nahitan Nández,CA Boca Juniors,2017-2019
Omar Pérez,CA Boca Juniors,2000-2003
Iarley,CA Boca Juniors,2003-2004
Gabriel Batistuta,CA Boca Juniors,1990-1991
Agustín Almendra,CA Boca Juniors,2017-2023
Luis Advíncula,CA Boca Juniors,2021-2025
Nicolás Burdisso,CA Boca Juniors,1999-2004
Matías Silvestre,CA Boca Juniors,2002-2008
Cristian Erbes,CA Boca Juniors,2009-2016
Emanuel Reynoso,CA Boca Juniors,2018-2020
Gonzalo Maroni,CA Boca Juniors,"2016-2018, 2019-2019, 2020-2021, 2022-2022, 2023-2024, 2024-2025, 2025-2025"
Juan Krupoviesa,CA Boca Juniors,"2005-2008, 2008-2010"
Fernando Pandolfi,CA Boca Juniors,2000-2001
Nicolás Figal,CA Boca Juniors,2022-2025
Franco Soldano,CA Boca Juniors,"2019-2020, 2020-2021"
