name,club,periods
José Sand,CA Lanús,
Lautaro Acosta,CA Lanús,
Diego Váleri,CA Lanús,
Víctor Ayala,CA Lanús,
Maximiliano Velázquez,CA Lanús,
Marcelino Moreno,CA Lanús,
Sebastián Blanco,CA Lanús,
Agustín Pelletieri,CA Lanús,
Tomás Belmonte,CA Lanús,
Diego González,CA Lanús,
Marcos Aguirre,CA Lanús,
Paolo Goltz,CA Lanús,
Santiago Hoyos,CA Lanús,
Diego Braghieri,CA Lanús,
Carlos Izquierdoz,CA Lanús,
Nicolás Pasquini,CA Lanús,
Matías Fritzler,CA Lanús,
Sebastián Salomón,CA Lanús,
Braian Aguirre,CA Lanús,
Carlos Araujo,CA Lanús,
Ezequiel Carboni,CA Lanús,
Eduardo Ledesma,CA Lanús,
Rodolfo Graieb,CA Lanús,
Carlos Bossio,CA Lanús,
Agustín Marchesín,CA Lanús,
