name,club,periods
Facundo Sava,Club de Gimnasia y Esgrima La Plata,1997-2002
Claudio Enría,Club de Gimnasia y Esgrima La Plata,"2000-2003, 2004-2005"
Gonzalo Vargas,Club de Gimnasia y Esgrima La Plata,"2005-2006, 2011-2012"
Lucas Licht,Club de Gimnasia y Esgrima La Plata,"2000-2006, 2012-2022"
Mariano Messera,Club de Gimnasia y Esgrima La Plata,"1997-2001, 2008-2010"
Eric Ramírez,Club de Gimnasia y Esgrima La Plata,2020-2024
Santiago Silva,Club de Gimnasia y Esgrima La Plata,"2006-2007, 2018-2019"
Diego Alonso,Club de Gimnasia y Esgrima La Plata,"1999-2000, 2008-2009"
Brahian Alemán,Club de Gimnasia y Esgrima La Plata,"2017-2018, 2019-2023"
Gonzalo Choy,Club de Gimnasia y Esgrima La Plata,"2001-2005, 2011-2013"
Cristian Tarragona,Club de Gimnasia y Esgrima La Plata,2022-2024
Facundo Pereyra,Club de Gimnasia y Esgrima La Plata,"2012-2014, 2018-2018"
Jorge San Esteban,Club de Gimnasia y Esgrima La Plata,"1992-2003, 2004-2009"
Nacho Fernández,Club de Gimnasia y Esgrima La Plata,"2011-2011, 2012-2016"
Lorenzo Faravelli,Club de Gimnasia y Esgrima La Plata,"2015-2016, 2016-2019"
Ariel Pereyra,Club de Gimnasia y Esgrima La Plata,1992-2002
Esteban González,Club de Gimnasia y Esgrima La Plata,"2001-2004, 2005-2007, 2008-2010"
Franco Niell,Club de Gimnasia y Esgrima La Plata,"2008-2009, 2013-2013, 2016-2018"
Nicolás Contin,Club de Gimnasia y Esgrima La Plata,"2018-2018, 2019-2023"
Lucas Lobos,Club de Gimnasia y Esgrima La Plata,"2001-2006, 2016-2017"
Nicolás Mazzola,Club de Gimnasia y Esgrima La Plata,"2015-2018, 2018-2019"
Maximiliano Meza,Club de Gimnasia y Esgrima La Plata,2012-2016
Johan Carbonero,Club de Gimnasia y Esgrima La Plata,"2020-2021, 2022-2022"
Rodrigo Castillo,Club de Gimnasia y Esgrima La Plata,2023-2025
Matías García,Club de Gimnasia y Esgrima La Plata,"2011-2016, 2019-2021"
Nicolás Colazo,Club de Gimnasia y Esgrima La Plata,"2017-2018, 2021-2025"
Marco Pérez,Club de Gimnasia y Esgrima La Plata,2009-2010
Osvaldo Barsottini,Club de Gimnasia y Esgrima La Plata,2012-2016
Ignacio Piatti,Club de Gimnasia y Esgrima La Plata,2007-2009
Benja Domínguez,Club de Gimnasia y Esgrima La Plata,2022-2024
Nicolás Ibáñez,Club de Gimnasia y Esgrima La Plata,"2016-2017, 2017-2018"
Leonardo Morales,Club de Gimnasia y Esgrima La Plata,2019-2025
Juan Cuevas,Club de Gimnasia y Esgrima La Plata,"2006-2010, 2012-2012"
Sebastián Romero,Club de Gimnasia y Esgrima La Plata,"1997-1999, 2008-2010, 2016-2017"
Luis Miguel Rodríguez,Club de Gimnasia y Esgrima La Plata,2021-2022
José Vizcarra,Club de Gimnasia y Esgrima La Plata,2009-2012
Pablo Vegetti,Club de Gimnasia y Esgrima La Plata,"2014-2014, 2015-2015, 2016-2017"
Luciano Leguizamón,Club de Gimnasia y Esgrima La Plata,2006-2008
Matías Escobar,Club de Gimnasia y Esgrima La Plata,2004-2008
Juan Neira,Club de Gimnasia y Esgrima La Plata,"2006-2011, 2012-2012, 2013-2013"
Maximiliano Coronel,Club de Gimnasia y Esgrima La Plata,2013-2022
Antonio Piergüidi,Club de Gimnasia y Esgrima La Plata,"2006-2008, 2009-2009"
Marcelo Goux,Club de Gimnasia y Esgrima La Plata,"2002-2008, 2011-2012"
Pablo de Blasis,Club de Gimnasia y Esgrima La Plata,"2008-2010, 2011-2012, 2023-2025"
Nicolás Cabrera,Club de Gimnasia y Esgrima La Plata,"2003-2007, 2011-2013"
Lucas Castro,Club de Gimnasia y Esgrima La Plata,"2009-2011, 2023-2025"
Federico Turienzo,Club de Gimnasia y Esgrima La Plata,
Walter Bou,Club de Gimnasia y Esgrima La Plata,2014-2016
Guillermo Sanguinetti,Club de Gimnasia y Esgrima La Plata,1991-2003
Nicolás Frutos,Club de Gimnasia y Esgrima La Plata,2004-2005
Federico Domínguez,Club de Gimnasia y Esgrima La Plata,2007-2008
Denis Stracqualursi,Club de Gimnasia y Esgrima La Plata,2008-2010
Germán Pablo Castillo,Club de Gimnasia y Esgrima La Plata,2001-2005
Diego Herner,Club de Gimnasia y Esgrima La Plata,2001-2007
Ramón Sosa,Club de Gimnasia y Esgrima La Plata,2022-2023
Jan Hurtado,Club de Gimnasia y Esgrima La Plata,"2018-2019, 2025-2025"
Maximiliano Comba,Club de Gimnasia y Esgrima La Plata,"2018-2019, 2019-2020, 2021-2021, 2022-2022, 2022-2023"
Jorge Rojas,Club de Gimnasia y Esgrima La Plata,2014-2016
Matías Abaldo,Club de Gimnasia y Esgrima La Plata,"2023-2024, 2024-2025, 2025-2025"
Roberto Sosa,Club de Gimnasia y Esgrima La Plata,"1995-1998, 2003-2003, 2008-2010"
Ariel Agüero,Club de Gimnasia y Esgrima La Plata,2008-2011
Ivo Mammini,Club de Gimnasia y Esgrima La Plata,2023-2025
Marcelo Gómez,Club de Gimnasia y Esgrima La Plata,2000-2001
Sergio Leal,Club de Gimnasia y Esgrima La Plata,2007-2008
Fabián Rinaudo,Club de Gimnasia y Esgrima La Plata,"2007-2011, 2015-2017, 2017-2018"
Álvaro Fernández,Club de Gimnasia y Esgrima La Plata,"2014-2014, 2014-2016"
Luis Enrique Rueda,Club de Gimnasia y Esgrima La Plata,2003-2004
Alan Lescano,Club de Gimnasia y Esgrima La Plata,2022-2023
Franco Soldano,Club de Gimnasia y Esgrima La Plata,2022-2024
Jorge Córdoba,Club de Gimnasia y Esgrima La Plata,2010-2011
Lucas Landa,Club de Gimnasia y Esgrima La Plata,"2006-2008, 2008-2010, 2010-2011"
Oscar Cornejo,Club de Gimnasia y Esgrima La Plata,2006-2007
Fabio Fernández,Club de Gimnasia y Esgrima La Plata,"1992-1996, 1998-2002"
José Correa,Club de Gimnasia y Esgrima La Plata,2013-2014
Leandro Cufré,Club de Gimnasia y Esgrima La Plata,"1996-2001, 2009-2009"
Rubén Maldonado,Club de Gimnasia y Esgrima La Plata,2008-2010
Antonio Medina,Club de Gimnasia y Esgrima La Plata,2014-2016
Federico Rasic,Club de Gimnasia y Esgrima La Plata,"2012-2014, 2014-2014, 2015-2017"
Claudio Graf,Club de Gimnasia y Esgrima La Plata,2010-2011
Javier Mendoza,Club de Gimnasia y Esgrima La Plata,"2014-2016, 2017-2017"
Franco Mendoza,Club de Gimnasia y Esgrima La Plata,2011-2012
Alejandro Capurro,Club de Gimnasia y Esgrima La Plata,"2010-2012, 2013-2013, 2014-2014"
Matías Pérez García,Club de Gimnasia y Esgrima La Plata,2020-2022
Martín Pautasso,Club de Gimnasia y Esgrima La Plata,2000-2005
Ezequiel Bonifacio,Club de Gimnasia y Esgrima La Plata,2015-2019
Diego Villar,Club de Gimnasia y Esgrima La Plata,2008-2010
Rodrigo Contreras,Club de Gimnasia y Esgrima La Plata,"2014-2014, 2015-2015"
Felipe Sánchez,Club de Gimnasia y Esgrima La Plata,2023-2024
Martín Cardetti,Club de Gimnasia y Esgrima La Plata,2006-2007
Alejandro Delorte,Club de Gimnasia y Esgrima La Plata,2005-2005
Fernando Gatti,Club de Gimnasia y Esgrima La Plata,1998-2003
Hernán Encina,Club de Gimnasia y Esgrima La Plata,2010-2011
Nelson Olveira,Club de Gimnasia y Esgrima La Plata,2003-2004
Néstor Martinena,Club de Gimnasia y Esgrima La Plata,"2008-2010, 2011-2012"
Horacio Tijanovich,Club de Gimnasia y Esgrima La Plata,2018-2021
Víctor Ayala,Club de Gimnasia y Esgrima La Plata,2018-2021
Cristian Gastón Castillo,Club de Gimnasia y Esgrima La Plata,2004-2005
