name,club,periods
Santiago García,CD Godoy Cruz Antonio Tomba,2016-2025
Rubén Ramírez,CD Godoy Cruz Antonio Tomba,"2011-2012, 2014-2015"
Martín Ojeda,CD Godoy Cruz Antonio Tomba,"2020-2021, 2022-2023"
Salomón Rodríguez,CD Godoy Cruz Antonio Tomba,2022-2025
Jaime Ayoví,CD Godoy Cruz Antonio Tomba,"2014-2014, 2015-2017, 2020-2020"
Juan Garro,CD Godoy Cruz Antonio Tomba,2011-2018
Tomás Badaloni,CD Godoy Cruz Antonio Tomba,"2019-2023, 2023-2024"
Leandro Caruso,CD Godoy Cruz Antonio Tomba,"2008-2009, 2011-2012, 2015-2015"
Ezequiel Bullaude,CD Godoy Cruz Antonio Tomba,2019-2022
Mauro Óbolo,CD Godoy Cruz Antonio Tomba,2012-2014
Javier Correa,CD Godoy Cruz Antonio Tomba,2015-2018
Leandro Fernández,CD Godoy Cruz Antonio Tomba,2014-2016
Ángel González,CD Godoy Cruz Antonio Tomba,2015-2019
Diego Villar,CD Godoy Cruz Antonio Tomba,"2005-2007, 2010-2011"
Tadeo Allende,CD Godoy Cruz Antonio Tomba,"2022-2022, 2023-2024"
David Ramírez,CD Godoy Cruz Antonio Tomba,"2007-2008, 2010-2011, 2012-2013, 2016-2016"
Jairo Castillo,CD Godoy Cruz Antonio Tomba,"2008-2009, 2010-2011"
Tomás Conechny,CD Godoy Cruz Antonio Tomba,2023-2024
Leonardo Sigali,CD Godoy Cruz Antonio Tomba,"2008-2010, 2010-2014"
Facundo Castillón,CD Godoy Cruz Antonio Tomba,2011-2014
Ariel Rojas,CD Godoy Cruz Antonio Tomba,"2008-2010, 2010-2012"
Rodrigo Salinas,CD Godoy Cruz Antonio Tomba,"2010-2011, 2012-2013, 2014-2014"
Federico Higuaín,CD Godoy Cruz Antonio Tomba,2009-2010
José Luis Fernández,CD Godoy Cruz Antonio Tomba,"2012-2012, 2013-2013, 2013-2015"
