name,club,periods
Matías Tissera,Club Atlético Platense,"2019-2021, 2021-2022"
Mateo Pellegrino,Club Atlético Platense,2023-2024
Ronaldo Martínez,Club Atlético Platense,2023-2025
Diego Ceballos,Club Atlético Platense,"1999-2000, 2009-2010"
Emiliano Romero,Club Atlético Platense,2009-2010
Cristian Tarragona,Club Atlético Platense,2018-2019
Vicente Taborda,Club Atlético Platense,"2022-2023, 2024-2025"
Joaquín Susvielles,Club Atlético Platense,2019-2021
Facundo Curuchet,Club Atlético Platense,2017-2022
Nicolás Servetto,Club Atlético Platense,2023-2023
Nicolás Morgantini,Club Atlético Platense,"2013-2020, 2022-2023"
Brian Mansilla,Club Atlético Platense,2021-2022
Nicolás Castro,Club Atlético Platense,2023-2024
Daniel Vega,Club Atlético Platense,"2002-2003, 2004-2004, 2005-2006, 2007-2008, 2008-2008, 2013-2016, 2017-2019, 2020-2021"
Mauro Bogado,Club Atlético Platense,2020-2023
Guido Mainero,Club Atlético Platense,2024-2025
Franco Baldassarra,Club Atlético Platense,"2019-2023, 2024-2025"
Diego Nadaya,Club Atlético Platense,2010-2010
Gastón Suso,Club Atlético Platense,"2019-2020, 2021-2025"
Iván Gómez,Club Atlético Platense,"2021-2022, 2024-2025, 2025-2025"
Gonzalo Bergessio,Club Atlético Platense,"2002-2005, 2022-2023"
Ignacio Schor,Club Atlético Platense,"2020-2023, 2024-2025"
Hernán Lamberti,Club Atlético Platense,2017-2022
Elías Borrego,Club Atlético Platense,2018-2020
Augusto Schott,Club Atlético Platense,2021-2022
Jorge Benítez,Club Atlético Platense,2022-2022
Marcelo Scatolaro,Club Atlético Platense,"2005-2007, 2007-2007, 2008-2010, 2011-2011"
Mauro Zárate,Club Atlético Platense,2022-2023
Horacio Tijanovich,Club Atlético Platense,2021-2023
Maximiliano Zalazar,Club Atlético Platense,2023-2023
Sasha Marcich,Club Atlético Platense,"2021-2021, 2021-2022, 2022-2022, 2022-2025"
Javier Rossi,Club Atlético Platense,2019-2020
Agustín Palavecino,Club Atlético Platense,2017-2019
Abel Luciatti,Club Atlético Platense,2018-2019
Manuel Capasso,Club Atlético Platense,2019-2020
Ezequiel Gallegos,Club Atlético Platense,2017-2019
Facundo Melivilo,Club Atlético Platense,"2009-2011, 2012-2014"
Gabriel Hachen,Club Atlético Platense,2024-2025
Alexis Sabella,Club Atlético Platense,2022-2023
Alfredo Ramírez,Club Atlético Platense,2019-2020
Rodrigo Contreras,Club Atlético Platense,2022-2023
Mauro Quiroga,Club Atlético Platense,2023-2024
Ayrton Costa,Club Atlético Platense,2022-2022
Leonardo Abálsamo,Club Atlético Platense,2009-2010
Walter Zunino,Club Atlético Platense,"2002-2003, 2008-2010"
Nahuel Iribarren,Club Atlético Platense,2018-2022
Jorge Pereyra Díaz,Club Atlético Platense,"2021-2021, 2022-2022"
Héctor Canteros,Club Atlético Platense,"2022-2022, 2022-2023"
Luciano Recalde,Club Atlético Platense,2019-2022
Juan Cruz Esquivel,Club Atlético Platense,2022-2023
Ignacio Vázquez,Club Atlético Platense,"2023-2023, 2024-2025"
Sebastián Matos,Club Atlético Platense,
Rodrigo Acosta,Club Atlético Platense,2012-2013
Gonzalo Valdivia,Club Atlético Platense,"2023-2025, 2025-2025"
Alexis Messidoro,Club Atlético Platense,2020-2021
Tomás Lanzini,Club Atlético Platense,2010-2011
Marcos Godoy,Club Atlético Platense,2012-2013
Marco Pellegrino,Club Atlético Platense,2023-2023
Nicolás Zalazar,Club Atlético Platense,2020-2021
Juan Manuel Olivares,Club Atlético Platense,"2011-2013, 2017-2018"
Ciro Rius,Club Atlético Platense,2023-2025
Emanuel Bocchino,Club Atlético Platense,2017-2019
Franco Minerva,Club Atlético Platense,2024-2025
Diego Tonetto,Club Atlético Platense,2017-2019
Pablo Rodríguez,Club Atlético Platense,2009-2010
Tomás Sandoval,Club Atlético Platense,2021-2022
Ariel Boldrini,Club Atlético Platense,1987-1990
Ramiro González,Club Atlético Platense,2022-2023
Kevin Lomónaco,Club Atlético Platense,2021-2021
Lucas Acevedo,Club Atlético Platense,2021-2022
Juan Amador Sánchez,Club Atlético Platense,1987-1990
Kevin Andrade,Club Atlético Platense,2022-2022
Juan Infante,Club Atlético Platense,"2014-2016, 2017-2024"
Cristian Amarilla,Club Atlético Platense,2018-2019
Gian Luca Pugliese,Club Atlético Platense,"2018-2021, 2021-2021, 2021-2022, 2022-2023, 2023-2024, 2024-2025"
Roberto Bochi,Club Atlético Platense,2019-2022
Nicolás Bertolo,Club Atlético Platense,2021-2022
Juan Ignacio Saborido,Club Atlético Platense,2024-2025
Leonel Pilipauskas,Club Atlético Platense,2009-2010
Nicolás Torres,Club Atlético Platense,2008-2011
Agustín Ocampo,Club Atlético Platense,"2023-2025, 2025-2025"
Luciano Ferreyra,Club Atlético Platense,2023-2024
Augusto Lotti,Club Atlético Platense,2024-2025
Roberto Fuente,Club Atlético Platense,"2005-2007, 2008-2011"
Tiago Palacios,Club Atlético Platense,"2020-2021, 2021-2021"
Franco Díaz,Club Atlético Platense,2023-2023
Jorge De Olivera,Club Atlético Platense,2017-2022
Braian Robert,Club Atlético Platense,2009-2011
Brandon Barbas,Club Atlético Platense,"2023-2023, 2024-2025"
Santiago Toloza,Club Atlético Platense,2025-2025
Adrián González,Club Atlético Platense,2012-2014
Emanuel Alegre,Club Atlético Platense,2013-2016
Guido Rutili,Club Atlético Platense,2011-2013
Gustavo Toranzo,Club Atlético Platense,2017-2019
Sebastián Navarro,Club Atlético Platense,2008-2010
Claudio Flores,Club Atlético Platense,2012-2015
Lucas Giménez,Club Atlético Platense,
Nahuel Casasola,Club Atlético Platense,2022-2022
Lucas Chieffo,Club Atlético Platense,
Maximiliano Ortiguera,Club Atlético Platense,2010-2010
