name,club,periods
Gabriel Hauche,AA Argentinos Juniors,"2006-2010, 2019-2021"
Gabriel Ávalos,AA Argentinos Juniors,2020-2024
Leonardo Pisculichi,AA Argentinos Juniors,"2002-2006, 2014-2014, 2017-2019"
Braian Romero,AA Argentinos Juniors,2016-2018
Franco Niell,AA Argentinos Juniors,"2004-2008, 2008-2008, 2009-2009, 2010-2011"
Leonel Núñez,AA Argentinos Juniors,"2003-2007, 2012-2013"
Nicolás Pavlovich,AA Argentinos Juniors,2008-2010
Néstor Ortigoza,AA Argentinos Juniors,"2004-2005, 2005-2011"
Damián Batallini,AA Argentinos Juniors,"2016-2021, 2021-2022, 2022-2023, 2023-2023, 2023-2024, 2025-2025"
Federico Insúa,AA Argentinos Juniors,"1999-2002, 2002-2003, 2016-2016"
Aldo Osorio,AA Argentinos Juniors,"1999-2000, 2005-2006"
Lautaro Rinaldi,AA Argentinos Juniors,2013-2016
Luciano Gondou,AA Argentinos Juniors,2023-2024
Kevin Mac Allister,AA Argentinos Juniors,"2017-2019, 2019-2023"
Alan Lescano,AA Argentinos Juniors,2023-2025
Francisco Fydriszewski,AA Argentinos Juniors,2016-2017
Gastón Verón,AA Argentinos Juniors,"2022-2025, 2025-2025"
Javier Cabrera,AA Argentinos Juniors,"2016-2018, 2021-2024"
Alexis Mac Allister,AA Argentinos Juniors,"2017-2019, 2019-2019"
Santiago Salcedo,AA Argentinos Juniors,2011-2011
Leonardo Heredia,AA Argentinos Juniors,"2023-2023, 2024-2025, 2025-2025"
Maximiliano Romero,AA Argentinos Juniors,2024-2025
Carlos Yaqué,AA Argentinos Juniors,2000-2002
Ismael Sosa,AA Argentinos Juniors,"2009-2010, 2025-2025"
Nico González,AA Argentinos Juniors,2016-2018
Álvaro Pereira,AA Argentinos Juniors,2007-2008
Silvio Carrario,AA Argentinos Juniors,2005-2006
Gustavo Oberman,AA Argentinos Juniors,"2003-2005, 2006-2007, 2008-2008, 2009-2013"
Pablo Barzola,AA Argentinos Juniors,"2001-2004, 2006-2008, 2011-2015"
Jonathan Sandoval,AA Argentinos Juniors,"2016-2022, 2022-2022, 2022-2023"
Fausto Vera,AA Argentinos Juniors,2019-2022
Rolando Schiavi,AA Argentinos Juniors,1996-2001
Diego Daniel Bustos,AA Argentinos Juniors,2000-2001
Alan Rodríguez,AA Argentinos Juniors,2022-2025
Gabriel Carabajal,AA Argentinos Juniors,"2021-2021, 2022-2022"
Alejandro Delorte,AA Argentinos Juniors,2007-2008
Carlos Daniel Cordone,AA Argentinos Juniors,2001-2002
Nicolás Reniero,AA Argentinos Juniors,2021-2022
Juan José Morales,AA Argentinos Juniors,2011-2012
Claudio Borghi,AA Argentinos Juniors,1982-1987
Eduardo Hurtado,AA Argentinos Juniors,2001-2001
Fernando Zagharian,AA Argentinos Juniors,1999-2002
Matías Córdoba,AA Argentinos Juniors,"2004-2007, 2008-2008, 2008-2009, 2010-2010, 2010-2010"
Reinaldo Lenis,AA Argentinos Juniors,2013-2016
Ciro Rius,AA Argentinos Juniors,"2009-2013, 2013-2013, 2014-2014, 2015-2016"
Mateo Coronel,AA Argentinos Juniors,"2020-2022, 2023-2024"
Francisco González Metilli,AA Argentinos Juniors,"2019-2019, 2021-2021, 2021-2022, 2022-2024"
Gabriel Peñalba,AA Argentinos Juniors,"2007-2009, 2012-2013"
Ignacio Canuto,AA Argentinos Juniors,2008-2010
Miguel Torrén,AA Argentinos Juniors,"2010-2011, 2011-2024"
Eduardo Bennett,AA Argentinos Juniors,"1995-2000, 2001-2001"
Elías Gómez,AA Argentinos Juniors,"2019-2019, 2020-2022"
Juan Mercier,AA Argentinos Juniors,2007-2011
Gonzalo Choy,AA Argentinos Juniors,2006-2007
Nicolás Blandi,AA Argentinos Juniors,2010-2011
José Herrera,AA Argentinos Juniors,2022-2025
Hernán Boyero,AA Argentinos Juniors,2013-2014
Gabriel Florentín,AA Argentinos Juniors,2019-2022
Sebastián Carrera,AA Argentinos Juniors,2006-2007
Juan Anangonó,AA Argentinos Juniors,2012-2013
Santiago Silva,AA Argentinos Juniors,2019-2021
Lucas Villalba,AA Argentinos Juniors,"2021-2024, 2024-2025"
Juan Ramírez,AA Argentinos Juniors,2012-2015
Gastón Machín,AA Argentinos Juniors,"2002-2006, 2016-2019"
Facundo Coria,AA Argentinos Juniors,"2009-2010, 2013-2015"
Juan Román Riquelme,AA Argentinos Juniors,2014-2015
Jorge Quinteros,AA Argentinos Juniors,"1993-1997, 1998-1999, 2003-2004, 2006-2007"
Pablo Hernández,AA Argentinos Juniors,2011-2013
Andrés Romero,AA Argentinos Juniors,2008-2012
Fabián Bordagaray,AA Argentinos Juniors,2011-2012
Gustavo Morínigo,AA Argentinos Juniors,2005-2005
Mario Videla,AA Argentinos Juniors,1982-1987
Gastón Liendo,AA Argentinos Juniors,2001-2002
Gonzalo Castillejos,AA Argentinos Juniors,2014-2015
Andrés Scotti,AA Argentinos Juniors,2007-2010
Cristian Zermatten,AA Argentinos Juniors,"1992-1998, 1999-1999"
Gonzalo Vargas,AA Argentinos Juniors,2010-2011
Matías Caruzzo,AA Argentinos Juniors,"2006-2010, 2014-2015, 2020-2021"
Gonzalo Prósperi,AA Argentinos Juniors,"2004-2005, 2006-2012"
Nicolás Freire,AA Argentinos Juniors,2012-2017
Lucas Barrios,AA Argentinos Juniors,2004-2018
Emilio Hernández,AA Argentinos Juniors,"2010-2011, 2011-2012"
Carlos Quintana,AA Argentinos Juniors,"2019-2022, 2022-2023"
Cristian Ledesma,AA Argentinos Juniors,"1998-1999, 2006-2007, 2014-2016"
Rodrigo Gómez,AA Argentinos Juniors,
Sebastián Pena,AA Argentinos Juniors,"1994-1996, 2000-2002"
Santiago Montiel,AA Argentinos Juniors,2023-2024
Luciano Cabral,AA Argentinos Juniors,"2014-2016, 2017-2017"
Thiago Nuss,AA Argentinos Juniors,"2022-2024, 2024-2024, 2025-2025"
José Antonio Castro,AA Argentinos Juniors,1983-1988
Roberto Battión,AA Argentinos Juniors,2007-2008
Daniel Villalva,AA Argentinos Juniors,2013-2013
Marcos Figueroa,AA Argentinos Juniors,2012-2013
Matías Romero,AA Argentinos Juniors,2018-2022
Leandro Desábato,AA Argentinos Juniors,2006-2007
Matías Martínez,AA Argentinos Juniors,"2013-2013, 2016-2016"
José Luis Calderón,AA Argentinos Juniors,2010-2010
Andrés Franzoia,AA Argentinos Juniors,2015-2016
Lucas Cano,AA Argentinos Juniors,"2015-2017, 2017-2018"
Diego Rivarola,AA Argentinos Juniors,2006-2006
