name,club,periods
Carlos Luna,Club Atlético Tigre,"2004-2005, 2008-2010, 2011-2012, 2014-2021"
Mateo Retegui,Club Atlético Tigre,"2022-2023, 2023-2023"
Pablo Magnin,Club Atlético Tigre,2020-2023
Diego Morales,Club Atlético Tigre,"2010-2012, 2016-2017, 2018-2021"
Federico González,Club Atlético Tigre,"2015-2017, 2017-2019"
Leandro Lazzaro,Club Atlético Tigre,"2007-2008, 2008-2010"
Martín Morel,Club Atlético Tigre,2006-2010
Denis Stracqualursi,Club Atlético Tigre,"2010-2011, 2012-2012, 2017-2018"
Lucas Menossi,Club Atlético Tigre,"2015-2019, 2021-2021, 2022-2024"
Matías Pérez García,Club Atlético Tigre,"2012-2014, 2017-2019"
Lucas Janson,Club Atlético Tigre,"2012-2018, 2018-2019"
Blas Armoa,Club Atlético Tigre,"2022-2022, 2023-2025"
Néstor Ayala,Club Atlético Tigre,2007-2010
Román Martínez,Club Atlético Tigre,"2006-2008, 2010-2011, 2011-2012, 2020-2021"
Alexis Castro,Club Atlético Tigre,"2015-2017, 2022-2024"
Sebastián Rincón,Club Atlético Tigre,2014-2017
Diego Castaño,Club Atlético Tigre,"2006-2014, 2016-2017"
Ezequiel Maggiolo,Club Atlético Tigre,"1996-1999, 2011-2013"
Rubén Botta,Club Atlético Tigre,2009-2013
Facundo Colidio,Club Atlético Tigre,2022-2023
Martín Galmarini,Club Atlético Tigre,"2002-2008, 2010-2013, 2014-2022"
Mariano Echeverría,Club Atlético Tigre,"2010-2013, 2015-2017"
Ijiel Protti,Club Atlético Tigre,2020-2025
Matías Giménez,Club Atlético Tigre,2003-2010
Gastón Díaz,Club Atlético Tigre,2010-2014
Walter Montillo,Club Atlético Tigre,2018-2020
Lucas Blondel,Club Atlético Tigre,2021-2023
Emanuel Dening,Club Atlético Tigre,2019-2020
Abel Luciatti,Club Atlético Tigre,2020-2024
Alejandro Donatti,Club Atlético Tigre,2012-2013
Facundo Sánchez,Club Atlético Tigre,2013-2016
Kevin Itabel,Club Atlético Tigre,"2015-2016, 2017-2017, 2018-2018"
Agustín Cardozo,Club Atlético Tigre,"2017-2017, 2017-2018, 2018-2022, 2022-2025"
Florián Monzón,Club Atlético Tigre,2024-2024
Gabriel Peñalba,Club Atlético Tigre,2013-2015
Diego Ftacla,Club Atlético Tigre,
Lucas Wilchez,Club Atlético Tigre,"2005-2007, 2013-2017"
Tomás Fernández,Club Atlético Tigre,2021-2021
Ignacio Russo,Club Atlético Tigre,2025-2025
Juan Cavallaro,Club Atlético Tigre,"2018-2019, 2020-2021"
Ezequiel Forclaz,Club Atlético Tigre,"2023-2025, 2025-2025"
Pablo Vitti,Club Atlético Tigre,2013-2015
Ramiro Leone,Club Atlético Tigre,2009-2014
Tomás Badaloni,Club Atlético Tigre,2023-2023
Juan Carlos Blengio,Club Atlético Tigre,"2000-2009, 2010-2012, 2014-2018"
Leandro Leguizamón,Club Atlético Tigre,"2011-2013, 2014-2015"
Marcelo Larrondo,Club Atlético Tigre,"2015-2015, 2020-2020"
Javier Carrasco,Club Atlético Tigre,2011-2014
Ignacio Canuto,Club Atlético Tigre,"2014-2014, 2018-2020"
Ramón Miérez,Club Atlético Tigre,"2016-2018, 2019-2019"
Hugo Silveira,Club Atlético Tigre,2018-2019
Érik Godoy,Club Atlético Tigre,"2012-2017, 2018-2018"
Sebastián Prieto,Club Atlético Tigre,2020-2024
