name,club,periods
Ignacio Pussetto,CA Huracán,"2016-2018, 2023-2024"
Franco Cristaldo,CA Huracán,"2020-2021, 2022-2023"
Javier Cámpora,CA Huracán,2011-2012
Andrés Chávez,CA Huracán,2018-2021
Sebastián Morquio,CA Huracán,1999-2003
Patricio Toranzo,CA Huracán,"2007-2009, 2009-2010, 2014-2019, 2020-2022"
Nicolás Cordero,CA Huracán,"2019-2021, 2021-2023, 2024-2024, 2025-2025, 2025-2025"
Walter Mazzantti,CA Huracán,"2023-2023, 2024-2025"
Federico Nieto,CA Huracán,"2007-2008, 2008-2009, 2010-2010"
Diego Mendoza,CA Huracán,"2016-2016, 2016-2019, 2019-2019, 2020-2021"
Cristian Espinoza,CA Huracán,2013-2016
Mauro Bogado,CA Huracán,"2015-2019, 2019-2020"
Eduardo Domínguez,CA Huracán,"2008-2008, 2009-2010, 2012-2013, 2013-2015"
Derlis Soto,CA Huracán,2000-2002
Emanuel Villa,CA Huracán,2001-2003
Mariano González,CA Huracán,2016-2018
Andrés Franzoia,CA Huracán,"2007-2008, 2010-2010"
Juan Carlos Padra,CA Huracán,"2000-2003, 2003-2011"
Kaku,CA Huracán,2013-2018
Norberto Briasco,CA Huracán,2016-2021
Lucas Gamba,CA Huracán,2018-2019
Santiago Hezze,CA Huracán,2020-2023
Paolo Goltz,CA Huracán,2002-2010
Jhonatan Candia,CA Huracán,2021-2022
Mauro Milano,CA Huracán,"2002-2005, 2005-2007, 2011-2014"
Lucho González,CA Huracán,1999-2002
Matías Defederico,CA Huracán,"2007-2009, 2012-2013, 2013-2014"
Juan Garro,CA Huracán,"2018-2021, 2022-2023, 2024-2024"
Eric Ramírez,CA Huracán,2024-2025
Gabriel Lobos,CA Huracán,2000-2003
Rolando Zárate,CA Huracán,2010-2011
Cristian Sánchez Prette,CA Huracán,"2003-2008, 2011-2014"
Franco Mendoza,CA Huracán,2007-2008
Gastón Machín,CA Huracán,2010-2012
Miguel Ángel Brindisi,CA Huracán,"1967-1976, 1978-1981"
Fernando Coniglio,CA Huracán,"2017-2018, 2018-2019, 2019-2021, 2021-2021, 2021-2022, 2022-2022, 2022-2023, 2023-2023"
Fernando Moner,CA Huracán,1998-2002
Williams Alarcón,CA Huracán,2023-2025
Héctor Fértoli,CA Huracán,2023-2024
César González,CA Huracán,2008-2009
Federico Mancinelli,CA Huracán,2012-2019
Leandro Caruso,CA Huracán,2013-2014
Alejandro Alonso,CA Huracán,2001-2005
Alberto Javier Godoy,CA Huracán,"1999-2001, 2002-2003"
Iván Gabrich,CA Huracán,"2000-2000, 2001-2001"
Mario Bolatti,CA Huracán,2009-2009
Rodrigo Cabral,CA Huracán,"2020-2023, 2023-2025"
Gabriel Gudiño,CA Huracán,2022-2023
Lucas Barrios,CA Huracán,2019-2020
Sergio Berti,CA Huracán,2001-2002
Rodrigo Battaglia,CA Huracán,2011-2013
Agustín Torassa,CA Huracán,2014-2016
Rodrigo Echeverría,CA Huracán,"2023-2024, 2024-2025"
Carlos Babington,CA Huracán,"1969-1974, 1978-1982"
Nicolás Silva,CA Huracán,"2017-2018, 2021-2021"
Fernando Tobio,CA Huracán,2022-2025
Andrés Roa,CA Huracán,"2018-2019, 2023-2024"
Rodrigo Gómez,CA Huracán,2019-2020
Leandro Díaz,CA Huracán,"2007-2010, 2016-2017"
Benjamín Garré,CA Huracán,2022-2023
Lucas Merolla,CA Huracán,2018-2023
Lucas Carrizo,CA Huracán,"2022-2023, 2024-2025"
Israel Damonte,CA Huracán,2018-2019
Alan Sánchez,CA Huracán,2007-2010
Diego Rodríguez,CA Huracán,2009-2011
Hernán de la Fuente,CA Huracán,2024-2025
Enrique Triverio,CA Huracán,2021-2022
Juan Ramón Fleita,CA Huracán,2002-2004
Hugo Barrientos,CA Huracán,"2006-2009, 2012-2013"
Gustavo Balvorín,CA Huracán,2010-2010
Carim Adippe,CA Huracán,2001-2002
Mauro Villegas,CA Huracán,2011-2012
Gastón Esmerado,CA Huracán,2008-2010
César Garipe,CA Huracán,1998-2003
Walter Coyette,CA Huracán,"2005-2006, 2007-2008"
Jonás Acevedo,CA Huracán,"2021-2022, 2022-2023, 2024-2025"
Carlos Auzqui,CA Huracán,2018-2019
Carlos Quintana,CA Huracán,2010-2011
Carlos Araujo,CA Huracán,"2008-2009, 2016-2020"
Hernán Barcos,CA Huracán,2008-2008
Gino Clara,CA Huracán,2010-2010
Matko Miljevic,CA Huracán,2025-2025
Jonathan Bustos,CA Huracán,2014-2015
Daniel Juárez,CA Huracán,"2000-2001, 2003-2004"
Gerardo Morales,CA Huracán,2001-2001
Daniel Vega,CA Huracán,2012-2013
Adrián Peralta,CA Huracán,2010-2010
Alejandro Quintana,CA Huracán,2014-2014
Nicolás Romat,CA Huracán,"2016-2017, 2018-2018, 2019-2020"
José Moya,CA Huracán,2021-2022
David Distéfano,CA Huracán,2014-2016
Alan Soñora,CA Huracán,2023-2025
Nahuel Oviedo,CA Huracán,
Rodrigo Díaz,CA Huracán,2009-2010
