name,club,periods
Lucas Gamba,CA Unión (Santa Fe),"2014-2018, 2024-2025"
Daniel Tilger,CA Unión (Santa Fe),"1992-1994, 1999-2002"
Franco Soldano,CA Unión (Santa Fe),2014-2019
Matías Donnet,CA Unión (Santa Fe),"1998-2001, 2002-2002, 2009-2011, 2012-2013"
Mauro Luna Diale,CA Unión (Santa Fe),"2020-2021, 2021-2024"
Andrés Silvera,CA Unión (Santa Fe),1999-2001
Ignacio Malcorra,CA Unión (Santa Fe),2014-2016
Juan Manuel García,CA Unión (Santa Fe),2020-2022
Matías Quiroga,CA Unión (Santa Fe),2010-2012
Franco Troyansky,CA Unión (Santa Fe),"2018-2021, 2021-2021, 2022-2022, 2023-2024, 2024-2025"
Franco Fragapane,CA Unión (Santa Fe),"2017-2019, 2025-2025"
Emanuel Brítez,CA Unión (Santa Fe),"2013-2018, 2019-2019, 2021-2022"
Paulo Rosales,CA Unión (Santa Fe),"2006-2008, 2008-2009, 2009-2012"
Nicolás Correa,CA Unión (Santa Fe),"2009-2014, 2014-2015"
Diego Zabala,CA Unión (Santa Fe),2017-2019
Imanol Machuca,CA Unión (Santa Fe),2021-2023
Enrique Triverio,CA Unión (Santa Fe),2014-2015
Pablo Islas,CA Unión (Santa Fe),2002-2003
Claudio Guerra,CA Unión (Santa Fe),"2008-2009, 2009-2010, 2014-2015"
Jorge Velázquez,CA Unión (Santa Fe),2010-2012
Claudio Riaño,CA Unión (Santa Fe),2015-2016
Rubén Capria,CA Unión (Santa Fe),2001-2003
Andrés Franzoia,CA Unión (Santa Fe),2012-2013
Gonzalo Morales,CA Unión (Santa Fe),2023-2024
Fausto Montero,CA Unión (Santa Fe),"2010-2013, 2014-2016"
Adrián Balboa,CA Unión (Santa Fe),2024-2025
Jerónimo Dómina,CA Unión (Santa Fe),2023-2025
Gastón González,CA Unión (Santa Fe),2020-2022
Diego Jara,CA Unión (Santa Fe),"2012-2014, 2014-2014"
Nicolás Frutos,CA Unión (Santa Fe),2000-2002
Gonzalo Saucedo,CA Unión (Santa Fe),2009-2010
Daniel Juárez,CA Unión (Santa Fe),"2020-2020, 2020-2024, 2024-2025, 2025-2025"
Mauro Pittón,CA Unión (Santa Fe),"2015-2019, 2021-2021, 2024-2025"
Pablo Magnin,CA Unión (Santa Fe),2010-2015
Norberto Fernández,CA Unión (Santa Fe),1998-2003
Juan Pablo Avendaño,CA Unión (Santa Fe),"2010-2013, 2014-2015"
Walter Bou,CA Unión (Santa Fe),2019-2020
Fernando Márquez,CA Unión (Santa Fe),"2008-2010, 2020-2022"
Cristian Domizi,CA Unión (Santa Fe),1999-2000
Kevin Zenón,CA Unión (Santa Fe),2020-2024
Nicolás Orsini,CA Unión (Santa Fe),2023-2024
Bruno Pittón,CA Unión (Santa Fe),"2015-2019, 2024-2025"
Héctor Weisheim,CA Unión (Santa Fe),2000-2015
Ezequiel Cañete,CA Unión (Santa Fe),"2020-2021, 2021-2023, 2024-2025"
Martín Zapata,CA Unión (Santa Fe),2006-2009
Jonatan Álvez,CA Unión (Santa Fe),2022-2023
Lucas Pratto,CA Unión (Santa Fe),2010-2010
Rodrigo Erramuspe,CA Unión (Santa Fe),"2011-2012, 2017-2017"
Germán Pablo Castillo,CA Unión (Santa Fe),"2000-2001, 2005-2005"
Leonardo Sánchez,CA Unión (Santa Fe),"2014-2014, 2014-2016, 2016-2018"
Martín Perezlindo,CA Unión (Santa Fe),"1993-1998, 1998-2001, 2001-2003"
Franco Calderón,CA Unión (Santa Fe),2020-2024
Gustavo Raggio,CA Unión (Santa Fe),"1998-1999, 2002-2003, 2003-2004"
Darío Cabrol,CA Unión (Santa Fe),"1990-1992, 1994-2000"
Yeimar Gómez Andrade,CA Unión (Santa Fe),2017-2020
Franco Pardo,CA Unión (Santa Fe),2023-2025
Guillermo Israilevich,CA Unión (Santa Fe),2000-2002
Nicolás Mazzola,CA Unión (Santa Fe),2019-2020
Martín Mazzoni,CA Unión (Santa Fe),"1997-2003, 2004-2005"
Roberto Silva,CA Unión (Santa Fe),2002-2003
Joaquín Mosqueira,CA Unión (Santa Fe),2023-2025
Bryan Castrillón,CA Unión (Santa Fe),2022-2023
Matías Gallegos,CA Unión (Santa Fe),"2018-2019, 2019-2019, 2020-2021, 2021-2023, 2023-2024"
Emanuel Ruiz,CA Unión (Santa Fe),2001-2002
Brahian Alemán,CA Unión (Santa Fe),"2012-2014, 2015-2015, 2015-2016"
Juan Cavallaro,CA Unión (Santa Fe),"2012-2013, 2019-2020"
Diego Godoy,CA Unión (Santa Fe),2016-2017
Ariel Cólzera,CA Unión (Santa Fe),2009-2010
Javier Cabrera,CA Unión (Santa Fe),2020-2020
Lionel Verde,CA Unión (Santa Fe),2024-2025
Cristian Ríos,CA Unión (Santa Fe),"2000-2001, 2002-2003"
Mariano Peralta,CA Unión (Santa Fe),2022-2022
Leandro Zárate,CA Unión (Santa Fe),"2007-2008, 2010-2011"
Luciano Leguizamón,CA Unión (Santa Fe),2003-2003
Christian Gimenez,CA Unión (Santa Fe),2003-2003
Ricardo Acosta,CA Unión (Santa Fe),"2009-2012, 2012-2014"
Pablo Pérez,CA Unión (Santa Fe),2010-2011
Gabriel Carabajal,CA Unión (Santa Fe),"2019-2021, 2021-2022"
Diego Barisone,CA Unión (Santa Fe),2009-2013
Claudio Corvalán,CA Unión (Santa Fe),2018-2025
Andrés San Martín,CA Unión (Santa Fe),1999-2002
Martín Valli,CA Unión (Santa Fe),"1998-2001, 2002-2004"
Mauricio Martínez,CA Unión (Santa Fe),"2015-2016, 2025-2025"
