name,club,periods
Daniel Jiménez,Instituto ACC,"1998-2002, 2004-2005, 2006-2008"
Adrián Martínez,Instituto ACC,2023-2024
Santiago Rodríguez,Instituto ACC,"2022-2022, 2023-2024"
Paulo Dybala,Instituto ACC,2011-2012
Gustavo Gotti,Instituto ACC,2016-2017
Gabriel Graciani,Instituto ACC,2022-2024
Pablo Vegetti,Instituto ACC,2018-2019
Pablo Magnin,Instituto ACC,"2015-2016, 2016-2017"
Silvio Romero,Instituto ACC,"2006-2010, 2024-2025"
Damián Arce,Instituto ACC,2019-2021
Damián Puebla,Instituto ACC,2023-2025
Christian Bernardi,Instituto ACC,2012-2016
Josemir Lujambio,Instituto ACC,2005-2005
Martín Zapata,Instituto ACC,2009-2011
Diego Lagos,Instituto ACC,2011-2012
Alejandro Gagliardi,Instituto ACC,2007-2012
Santiago Raymonda,Instituto ACC,2003-2005
Facundo Suárez,Instituto ACC,2024-2025
Rodrigo Garro,Instituto ACC,2018-2022
Javier Velázquez,Instituto ACC,2012-2015
Raúl Damiani,Instituto ACC,2010-2015
Mateo Klimowicz,Instituto ACC,2017-2019
Gregorio Rodríguez,Instituto ACC,2022-2025
Leandro Vella,Instituto ACC,"2016-2017, 2018-2019"
Gastón Caprari,Instituto ACC,
Pablo Soda,Instituto ACC,2016-2017
Pablo Burzio,Instituto ACC,"2013-2014, 2015-2016, 2016-2016"
Jonathan Bauman,Instituto ACC,2015-2016
Facundo Castelli,Instituto ACC,"2014-2019, 2020-2021"
Ignacio Russo,Instituto ACC,2024-2024
Joaquín Molina,Instituto ACC,2021-2023
Osvaldo Barsottini,Instituto ACC,2009-2012
Leandro Zárate,Instituto ACC,2009-2010
Gonzalo Bergessio,Instituto ACC,2005-2006
Claudio Sarría,Instituto ACC,"1994-2000, 2001-2002, 2002-2003"
Franco Watson,Instituto ACC,2019-2023
Leandro Lazzaro,Instituto ACC,2010-2011
Ramón Ábila,Instituto ACC,"2008-2011, 2012-2012, 2013-2014"
Mauro Javier Amato,Instituto ACC,2000-2002
Fernando Alarcón,Instituto ACC,2022-2025
Claudio Fileppi,Instituto ACC,2011-2012
Sebastián Arrieta,Instituto ACC,"2006-2006, 2010-2012"
Hernán Encina,Instituto ACC,2011-2012
Lucas Godoy,Instituto ACC,2009-2014
Diego Jara,Instituto ACC,2016-2017
Martín Vilallonga,Instituto ACC,2004-2005
Juan Martín,Instituto ACC,2013-2014
Ezequiel Lázaro,Instituto ACC,"2008-2010, 2010-2011, 2011-2011"
Nicolás Mazzola,Instituto ACC,"2014-2015, 2022-2023"
Pablo Corti,Instituto ACC,"1999-2000, 2001-2002"
Facundo Erpen,Instituto ACC,"2009-2012, 2019-2022"
Nicolás Castro,Instituto ACC,2004-2007
Martín Pino,Instituto ACC,"2018-2022, 2022-2023, 2023-2024"
Jonás Acevedo,Instituto ACC,"2023-2024, 2025-2025"
Deivis Barone,Instituto ACC,2004-2006
Leonardo Ferreyra,Instituto ACC,2020-2022
Marcos Aguirre,Instituto ACC,"2012-2013, 2014-2015"
Sergio Rodríguez,Instituto ACC,2015-2016
Román Díaz,Instituto ACC,2009-2010
Mariano Guerreiro,Instituto ACC,2015-2015
Facundo Agüero,Instituto ACC,2015-2020
Facundo Silva,Instituto ACC,2019-2020
Emiliano Endrizzi,Instituto ACC,2013-2022
Gastón Lodico,Instituto ACC,"2023-2023, 2024-2025"
Miguel Fernández,Instituto ACC,2011-2012
Mateo García,Instituto ACC,2014-2016
Iván Furios,Instituto ACC,"2007-2008, 2009-2011"
Lucas Landa,Instituto ACC,2020-2022
Rodrigo Mazur,Instituto ACC,2021-2022
Damián Batallini,Instituto ACC,2024-2025
Ignacio Huguenet,Instituto ACC,2021-2021
Alexis Cuello,Instituto ACC,2020-2021
Lucas Rimoldi,Instituto ACC,"1996-2002, 2015-2016"
Matías Godoy,Instituto ACC,"2021-2021, 2025-2025"
Juan Manuel Cobo,Instituto ACC,2004-2007
Pablo Brandán,Instituto ACC,2005-2006
Alex Luna,Instituto ACC,2025-2025
Javier Mendoza,Instituto ACC,"2018-2019, 2020-2020"
Patricio Cucchi,Instituto ACC,2022-2023
Germán Estigarribia,Instituto ACC,2019-2020
Hernán Buján,Instituto ACC,"1998-2000, 2007-2008"
Leandro Sapetti,Instituto ACC,2014-2015
Abel Masuero,Instituto ACC,2013-2015
Joaquin Mateo,Instituto ACC,2021-2023
Leandro Coronel,Instituto ACC,2011-2012
Nicolás Barrientos,Instituto ACC,2023-2024
Víctor López,Instituto ACC,2017-2019
Malcom Braida,Instituto ACC,"2017-2020, 2021-2022"
Guido Mainero,Instituto ACC,"2014-2018, 2024-2024"
Ricardo Blanco,Instituto ACC,2017-2018
Brahian Cuello,Instituto ACC,2023-2025
Damián Schmidt,Instituto ACC,2012-2016
Leonel Pilipauskas,Instituto ACC,2005-2008
Paulo Rosales,Instituto ACC,2016-2017
Jonathan Bay,Instituto ACC,2023-2025
Alejandro Rébola,Instituto ACC,"2006-2012, 2013-2013, 2014-2014"
