name,club,periods
Maxi Rodríguez,CA Newell's Old Boys,"2000-2002, 2012-2017, 2019-2022"
Ignacio Scocco,CA Newell's Old Boys,"2004-2006, 2012-2013, 2014-2017, 2020-2022"
Mauro Formica,CA Newell's Old Boys,"2008-2011, 2015-2016, 2016-2017, 2018-2021"
Mauro Rosales,CA Newell's Old Boys,1999-2004
Pablo Pérez,CA Newell's Old Boys,"2006-2009, 2010-2010, 2011-2014, 2020-2024"
Óscar Cardozo,CA Newell's Old Boys,2006-2007
Rolando Schiavi,CA Newell's Old Boys,"2007-2009, 2009-2011"
Fernando Belluschi,CA Newell's Old Boys,"2002-2006, 2021-2022"
Víctor Figueroa,CA Newell's Old Boys,"2011-2016, 2016-2019"
Luís Leal,CA Newell's Old Boys,2017-2020
Santiago Salcedo,CA Newell's Old Boys,"2006-2007, 2007-2008, 2009-2009"
Joaquín Boghossian,CA Newell's Old Boys,2009-2010
Germán Real,CA Newell's Old Boys,"1996-1997, 1998-2002"
Mauricio Sperduti,CA Newell's Old Boys,2008-2013
Julián Vásquez,CA Newell's Old Boys,2003-2004
Héctor Fértoli,CA Newell's Old Boys,2016-2019
Maximiliano Urruti,CA Newell's Old Boys,2011-2013
Guillermo Marino,CA Newell's Old Boys,2000-2005
Juan Manuel García,CA Newell's Old Boys,"2022-2023, 2024-2025"
Nicolás Pavlovich,CA Newell's Old Boys,"1998-1999, 1999-2002"
Damián Manso,CA Newell's Old Boys,"1996-2001, 2002-2003, 2004-2006, 2013-2015"
Ramiro Sordo,CA Newell's Old Boys,2021-2024
Ariel Ortega,CA Newell's Old Boys,2004-2006
Walter Silvani,CA Newell's Old Boys,2003-2004
Ignacio Ramírez,CA Newell's Old Boys,"2024-2025, 2025-2025"
Nicolás Spolli,CA Newell's Old Boys,2005-2009
Lisandro Sacripanti,CA Newell's Old Boys,
Juan Manuel Insaurralde,CA Newell's Old Boys,2008-2010
Alexis Rodríguez,CA Newell's Old Boys,"2018-2021, 2022-2023"
Fabián Muñoz,CA Newell's Old Boys,2011-2015
Leonardo Ponzio,CA Newell's Old Boys,2000-2003
Nicolás Castro,CA Newell's Old Boys,2020-2022
Juan Garro,CA Newell's Old Boys,2021-2022
Alejandro da Silva,CA Newell's Old Boys,2007-2010
Diego Quintana,CA Newell's Old Boys,1996-2001
Fabricio Fuentes,CA Newell's Old Boys,"1996-1997, 1997-2001, 2011-2012"
Cristian Lema,CA Newell's Old Boys,"2010-2011, 2019-2020, 2021-2023"
David Trezeguet,CA Newell's Old Boys,2013-2014
Martín Tonso,CA Newell's Old Boys,2011-2016
Fernando Crosa,CA Newell's Old Boys,1997-2003
Damián Steinert,CA Newell's Old Boys,2004-2009
Sebastián Palacios,CA Newell's Old Boys,2020-2021
Jorge Recalde,CA Newell's Old Boys,2023-2024
Jorge Achucarro,CA Newell's Old Boys,2009-2010
Iván Borghello,CA Newell's Old Boys,"2001-2006, 2010-2011"
Cristian Domizi,CA Newell's Old Boys,"1991-1992, 2002-2003"
Milton Casco,CA Newell's Old Boys,2012-2015
Lucas Bernardi,CA Newell's Old Boys,"1998-2001, 2009-2015"
Francisco González,CA Newell's Old Boys,2020-2025
Julio Saldaña,CA Newell's Old Boys,"1989-1993, 1996-2002"
Leonel Vangioni,CA Newell's Old Boys,"2006-2013, 2022-2025"
Jerónimo Cacciabue,CA Newell's Old Boys,"2018-2022, 2022-2023, 2023-2025"
Víctor Aquino,CA Newell's Old Boys,"2011-2012, 2013-2013, 2014-2014"
Rubén Gigena,CA Newell's Old Boys,1999-2002
Sebastián Cobelli,CA Newell's Old Boys,1997-2001
Gustavo Velázquez,CA Newell's Old Boys,2022-2025
Juan Sforza,CA Newell's Old Boys,2021-2024
Jairo Patiño,CA Newell's Old Boys,2003-2004
Mateo Silvetti,CA Newell's Old Boys,2024-2025
Diego Mateo,CA Newell's Old Boys,"1997-2000, 2009-2017"
Sebastián Cejas,CA Newell's Old Boys,1994-2001
Cristian Ferreira,CA Newell's Old Boys,2022-2023
Nicolás Castro,CA Newell's Old Boys,"2014-2015, 2015-2016, 2017-2017"
Cristian Fabbiani,CA Newell's Old Boys,2008-2008
Ezequiel Ponce,CA Newell's Old Boys,2014-2015
Cristian Núñez,CA Newell's Old Boys,2009-2010
Alfredo Mendoza,CA Newell's Old Boys,1991-1995
Juan José Rossi,CA Newell's Old Boys,"1983-1989, 1992-1993"
Brian Aguirre,CA Newell's Old Boys,2022-2024
Horacio Orzán,CA Newell's Old Boys,"2012-2015, 2016-2016"
Germán Ré,CA Newell's Old Boys,2002-2009
Luciano Vella,CA Newell's Old Boys,"2003-2006, 2010-2011"
Miguel Ángel Giachello,CA Newell's Old Boys,1975-1976
Mauricio Pochettino,CA Newell's Old Boys,1988-1994
Joaquín Torres,CA Newell's Old Boys,
Brian Sarmiento,CA Newell's Old Boys,2017-2019
Santiago Silva,CA Newell's Old Boys,2005-2006
Rinaldo Cruzado,CA Newell's Old Boys,2013-2014
Ariel Zapata,CA Newell's Old Boys,2004-2009
Julio Zamora,CA Newell's Old Boys,"1985-1987, 1990-1993, 1997-1999"
Adrián Lucero,CA Newell's Old Boys,2004-2008
Santiago Vergini,CA Newell's Old Boys,"2011-2012, 2012-2013"
Rubén Capria,CA Newell's Old Boys,2004-2005
Leandro Armani,CA Newell's Old Boys,2008-2009
Fabricio Fontanini,CA Newell's Old Boys,"2018-2018, 2019-2021"
Djorkaeff Reasco,CA Newell's Old Boys,2022-2023
Marcos Portillo,CA Newell's Old Boys,2022-2024
Éver Banega,CA Newell's Old Boys,"2014-2014, 2024-2025"
Julián Fernández,CA Newell's Old Boys,"2019-2023, 2023-2024, 2024-2025"
