name,club,periods
Milton Giménez,CA Central Córdoba (SdE),
Renzo López,CA Central Córdoba (SdE),
Javier Rossi,CA Central Córdoba (SdE),
Alejandro Martínez,CA Central Córdoba (SdE),
Leonardo Sequeira,CA Central Córdoba (SdE),
Lucas Gamba,CA Central Córdoba (SdE),
Rodrigo Atencio,CA Central Córdoba (SdE),
José Florentín,CA Central Córdoba (SdE),
Jonathan Herrera,CA Central Córdoba (SdE),
Cristian Vega,CA Central Córdoba (SdE),
Favio Cabral,CA Central Córdoba (SdE),
Francisco González Metilli,CA Central Córdoba (SdE),
Nahuel Luján,CA Central Córdoba (SdE),
Diego Jara,CA Central Córdoba (SdE),
Osvaldo Miranda,CA Central Córdoba (SdE),
Pablo Ortega,CA Central Córdoba (SdE),
Tomás Molina,CA Central Córdoba (SdE),
Lisandro Alzugaray,CA Central Córdoba (SdE),
Sebastián Ribas,CA Central Córdoba (SdE),
Mateo Sanabria,CA Central Córdoba (SdE),
Leandro Maciel,CA Central Córdoba (SdE),
Carlos Herrera,CA Central Córdoba (SdE),
Hernán López,CA Central Córdoba (SdE),
Luis Angulo,CA Central Córdoba (SdE),
Leonardo Heredia,CA Central Córdoba (SdE),
Martín Minadevino,CA Central Córdoba (SdE),
Jesús Soraire,CA Central Córdoba (SdE),
Facundo Melivilo,CA Central Córdoba (SdE),
Hugo Vera Oviedo,CA Central Córdoba (SdE),
Abel Argañaraz,CA Central Córdoba (SdE),
Jonathan Bay,CA Central Córdoba (SdE),
Lucas Besozzi,CA Central Córdoba (SdE),
Javier Ferreira,CA Central Córdoba (SdE),
Gonzalo Torres,CA Central Córdoba (SdE),
Lucas Melano,CA Central Córdoba (SdE),
Martín Zapata,CA Central Córdoba (SdE),
Lucas Varaldo,CA Central Córdoba (SdE),
Luis Miguel Rodríguez,CA Central Córdoba (SdE),
Gabriel Fernández,CA Central Córdoba (SdE),
Gervasio Núñez,CA Central Córdoba (SdE),
Diego Diellos,CA Central Córdoba (SdE),
Carlo Lattanzio,CA Central Córdoba (SdE),
Alfredo Ramírez,CA Central Córdoba (SdE),
Leandro Becerra,CA Central Córdoba (SdE),
Roberto Tucker,CA Central Córdoba (SdE),
Matías Godoy,CA Central Córdoba (SdE),
Santiago Rosales,CA Central Córdoba (SdE),
Andrés Meli,CA Central Córdoba (SdE),
Kevin Vázquez,CA Central Córdoba (SdE),
Gastón Verón,CA Central Córdoba (SdE),
Oscar Garrido,CA Central Córdoba (SdE),
Florián Monzón,CA Central Córdoba (SdE),
Enzo Kalinski,CA Central Córdoba (SdE),
Lautaro Rivero,CA Central Córdoba (SdE),
Brian Farioli,CA Central Córdoba (SdE),
Santiago Laquidaín,CA Central Córdoba (SdE),
Dardo Miloc,CA Central Córdoba (SdE),
Matías Benítez,CA Central Córdoba (SdE),
Rodrigo Mieres,CA Central Córdoba (SdE),
Facundo Castelli,CA Central Córdoba (SdE),
Hernán Lamberti,CA Central Córdoba (SdE),
Carlos Salvatierra,CA Central Córdoba (SdE),
Iván Gómez,CA Central Córdoba (SdE),
Nicolás Femia,CA Central Córdoba (SdE),
Nicolás Miracco,CA Central Córdoba (SdE),
Lucas Angelini,CA Central Córdoba (SdE),
Dany Cure,CA Central Córdoba (SdE),
Arnaldo González,CA Central Córdoba (SdE),
Héctor Desvaux,CA Central Córdoba (SdE),
Matías Pato,CA Central Córdoba (SdE),
Matías Zbrun,CA Central Córdoba (SdE),
Manuel Palavecino,CA Central Córdoba (SdE),
Matías Perelló,CA Central Córdoba (SdE),
Diego Barrera,CA Central Córdoba (SdE),
Rodolfo Albornoz,CA Central Córdoba (SdE),
Diego Suárez,CA Central Córdoba (SdE),
Emanuel Romero,CA Central Córdoba (SdE),
Pablo Vilchez,CA Central Córdoba (SdE),
Juan Vieyra,CA Central Córdoba (SdE),
Thiago Nuss,CA Central Córdoba (SdE),
Cristhian Ocampos,CA Central Córdoba (SdE),
Ramón Moreno,CA Central Córdoba (SdE),
Gabriel Zuvinikar,CA Central Córdoba (SdE),
Deian Verón,CA Central Córdoba (SdE),
Camilo Viganoni,CA Central Córdoba (SdE),
Lucas Brochero,CA Central Córdoba (SdE),
Marcelo Meli,CA Central Córdoba (SdE),
Renso Pérez,CA Central Córdoba (SdE),
Nicolás Linares,CA Central Córdoba (SdE),
Ciro Rius,CA Central Córdoba (SdE),
Gonzalo Goñi,CA Central Córdoba (SdE),
Rafael Barrios,CA Central Córdoba (SdE),
Nahuel Banegas,CA Central Córdoba (SdE),
Matías Nani,CA Central Córdoba (SdE),
Juan Galeano,CA Central Córdoba (SdE),
Oscar Salomón,CA Central Córdoba (SdE),
Cristian Díaz,CA Central Córdoba (SdE),
