name,club,periods
Iván Tapia,CA Barracas Central,
Bruno Sepúlveda,CA Barracas Central,
Carlos Valenzuela,CA Barracas Central,
Neri Bandiera,CA Barracas Central,
Alexis Domínguez,CA Barracas Central,
Dylan Glaby,CA Barracas Central,
Germán Estigarribia,CA Barracas Central,
Facundo Bruera,CA Barracas Central,
Carlos Arce,CA Barracas Central,
Lucas Colitto,CA Barracas Central,
Rodrigo Insúa,CA Barracas Central,
Juan Manuel Vázquez,CA Barracas Central,
Mauro Albertengo,CA Barracas Central,
Jhonatan Candia,CA Barracas Central,
Alan Cantero,CA Barracas Central,
Maximiliano Zalazar,CA Barracas Central,
Facundo Mater,CA Barracas Central,
Francisco Álvarez,CA Barracas Central,
Leonel Buter,CA Barracas Central,
Pablo Mouche,CA Barracas Central,
Facundo Castro,CA Barracas Central,
Cristian Colmán,CA Barracas Central,
Bruno Cabrera,CA Barracas Central,
Franco Niell,CA Barracas Central,
Facundo Stable,CA Barracas Central,
Nicolás Ferreyra,CA Barracas Central,
Mauro Matos,CA Barracas Central,
Lucas Brochero,CA Barracas Central,
Javier Ruiz,CA Barracas Central,
Juan Ignacio Díaz,CA Barracas Central,
Brian Calderara,CA Barracas Central,
Nicolás Capraro,CA Barracas Central,
Sebastián Matos,CA Barracas Central,
Nicolás Tolosa,CA Barracas Central,
Ramiro López,CA Barracas Central,
Gonzalo Paz,CA Barracas Central,
Marco Iacobellis,CA Barracas Central,
Nicolás Trecco,CA Barracas Central,
Alejandro Orsi,CA Barracas Central,
Manuel Duarte,CA Barracas Central,
Nicolás Demartini,CA Barracas Central,
Siro Rosané,CA Barracas Central,
Matías Acuña,CA Barracas Central,
Maximiliano Puig,CA Barracas Central,
Franco Frías,CA Barracas Central,
Junior Arias,CA Barracas Central,
Sebastián Rincón,CA Barracas Central,
Mauro Peinipil,CA Barracas Central,
Enzo Ybáñez,CA Barracas Central,
Gonzalo Morales,CA Barracas Central,
Alfredo Ábalos,CA Barracas Central,
Enzo Ortiz,CA Barracas Central,
Jorge Velázquez,CA Barracas Central,
Kevin Jappert,CA Barracas Central,
Luciano Romero,CA Barracas Central,
Fernando Tobio,CA Barracas Central,
Luciano Cipriani,CA Barracas Central,
Luciano Romero,CA Barracas Central,
Jorge González,CA Barracas Central,
Fernando González,CA Barracas Central,
Matías Tapia,CA Barracas Central,
Matías Laba,CA Barracas Central,
Emiliano Palacios,CA Barracas Central,
Federico Florentín,CA Barracas Central,
Juan Capurro,CA Barracas Central,
Jeremías James,CA Barracas Central,
Kevin Quejada,CA Barracas Central,
Bruno Mastronicola,CA Barracas Central,
Facundo Krüger,CA Barracas Central,
Fabián Santana,CA Barracas Central,
Gonzalo Peralta,CA Barracas Central,
Lucas Faggioli,CA Barracas Central,
Juan Salto,CA Barracas Central,
Lucas López,CA Barracas Central,
Norberto Fariña,CA Barracas Central,
Federico Mazur,CA Barracas Central,
Gustavo Pastor,CA Barracas Central,
Néstor López,CA Barracas Central,
Juan Pablo Serrizuela,CA Barracas Central,
Fernando Torres,CA Barracas Central,
Julián Viollaz,CA Barracas Central,
Juan Pablo Passaglia,CA Barracas Central,
Manuel Brondo,CA Barracas Central,
Víctor Píriz Álvez,CA Barracas Central,
Sebastián Riquelme,CA Barracas Central,
Germán Mandarino,CA Barracas Central,
Lucas Gomez,CA Barracas Central,
Ignacio Tapia,CA Barracas Central,
Raúl Estévez,CA Barracas Central,
Fabricio Pérez Espósito,CA Barracas Central,
Eduardo Berón,CA Barracas Central,
Thomás Gutiérrez,CA Barracas Central,
Gonzalo Córdoba,CA Barracas Central,
Diego Pavia,CA Barracas Central,
Mauro Boaglio,CA Barracas Central,
Joaquín Marcos,CA Barracas Central,
Juan Manuel Casini,CA Barracas Central,
Eduardo Talarico,CA Barracas Central,
Antonio Piergüidi,CA Barracas Central,
