name,club,periods
Francisco Palencia,CD Cruz Azul,"1992-2001, 2002-2003"
Christian Gimenez,CD Cruz Azul,2010-2018
Javier Orozco,CD Cruz Azul,2009-2013
César Delgado,CD Cruz Azul,2003-2008
César Villaluz,CD Cruz Azul,2007-2012
Ignacio Rivero,CD Cruz Azul,"2020-2021, 2021-2025"
Gerardo Torrado,CD Cruz Azul,2005-2016
Julio César Domínguez,CD Cruz Azul,2006-2023
Alejandro Vela,CD Cruz Azul,"2008-2013, 2014-2015"
Juan Escobar,CD Cruz Azul,"2019-2024, 2024-2025"
Juan Reynoso,CD Cruz Azul,1994-2002
Rogelio Chávez,CD Cruz Azul,"2004-2011, 2011-2012, 2012-2016"
Adrián Aldrete,CD Cruz Azul,2016-2022
Gerardo Flores,CD Cruz Azul,"2011-2016, 2016-2019"
Melvin Brown,CD Cruz Azul,"2001-2004, 2009-2010"
Rafael Baca,CD Cruz Azul,2014-2023
José Alberto Hernández,CD Cruz Azul,"1997-2005, 2006-2007, 2008-2008, 2009-2009"
Tomás Campos,CD Cruz Azul,"2001-2006, 2006-2007, 2007-2007, 2009-2009"
Alejandro Castro,CD Cruz Azul,"2008-2009, 2010-2012, 2012-2015, 2016-2016"
Omar Rodríguez,CD Cruz Azul,1996-2002
Fausto Pinto,CD Cruz Azul,"2009-2013, 2013-2016, 2016-2017"
Óscar Pérez,CD Cruz Azul,"1991-2008, 2009-2009, 2010-2010, 2011-2011, 2013-2013"
Jesús Corona,CD Cruz Azul,2009-2023
Ricardo Osorio,CD Cruz Azul,2002-2006
