name,club,periods
Rogelio Funes Mori,CF Monterrey,2015-2024
Humberto Suazo,CF Monterrey,"2007-2010, 2010-2015"
Dorlan Pabón,CF Monterrey,"2013-2013, 2014-2021"
Aldo de Nigris,CF Monterrey,"2009-2009, 2010-2013, 2015-2017"
Guillermo Franco,CF Monterrey,2002-2006
Luis Pérez,CF Monterrey,"2003-2007, 2007-2012, 2015-2017"
Germán Berterame,CF Monterrey,2022-2025
Jesús Arellano,CF Monterrey,"1992-1998, 2000-2011"
Neri Cardozo,CF Monterrey,"2010-2010, 2011-2016, 2017-2018"
Nicolás Sánchez,CF Monterrey,2017-2021
Edwin Cardona,CF Monterrey,"2015-2017, 2018-2019, 2019-2020"
Maximiliano Meza,CF Monterrey,2019-2024
Arturo González,CF Monterrey,"2016-2024, 2025-2025"
Abraham Carreño,CF Monterrey,2009-2013
Alex,CF Monterrey,"2003-2006, 2007-2008"
Avilés Hurtado,CF Monterrey,2017-2021
Jesús Gallardo,CF Monterrey,2018-2024
César Delgado,CF Monterrey,2011-2015
Vincent Janssen,CF Monterrey,2019-2022
Carlos Sánchez,CF Monterrey,2016-2018
Luis Guillermo Madrigal,CF Monterrey,"2013-2014, 2014-2015, 2016-2016, 2017-2017, 2018-2019, 2019-2020, 2020-2020"
Jesús Zavala,CF Monterrey,2008-2018
Walter Erviti,CF Monterrey,2002-2008
Osvaldo Martínez,CF Monterrey,2008-2011
Wálter Ayoví,CF Monterrey,"2009-2013, 2016-2017"
José María Basanta,CF Monterrey,"2008-2014, 2015-2016, 2016-2020"
Omar Avilán,CF Monterrey,2000-2004
César Montes,CF Monterrey,2015-2023
Sergio Santana,CF Monterrey,2009-2012
Paulo César Chávez,CF Monterrey,2000-2004
Jesús Corona,CF Monterrey,"2011-2013, 2023-2025"
Omar Gómez,CF Monterrey,"1998-2003, 2004-2004, 2005-2006, 2006-2007, 2008-2008, 2009-2009, 2009-2010"
Ismael Rodríguez,CF Monterrey,2001-2005
Jordi Cortizo,CF Monterrey,2023-2025
Stefan Medina,CF Monterrey,"2014-2016, 2017-2025"
Rodolfo Pizarro,CF Monterrey,"2018-2020, 2022-2022"
Felipe Baloy,CF Monterrey,"2005-2007, 2007-2010"
Gastón Obledo,CF Monterrey,1998-2002
Héctor Castro,CF Monterrey,"2000-2004, 2005-2006, 2006-2006, 2007-2007, 2008-2008, 2009-2009"
Carlos Rodríguez,CF Monterrey,2018-2022
Miguel Layún,CF Monterrey,2019-2021
Luis Romo,CF Monterrey,2022-2024
Miguel Morales,CF Monterrey,"2004-2004, 2005-2007, 2008-2013, 2014-2014, 2015-2015, 2016-2016"
Cándido Ramírez,CF Monterrey,"2014-2016, 2018-2018, 2018-2019, 2020-2020, 2021-2021"
Efraín Juárez,CF Monterrey,"2013-2014, 2014-2018"
Argemiro Veiga,CF Monterrey,"2000-2002, 2002-2003, 2004-2005"
Sebastián Vegas,CF Monterrey,"2020-2021, 2021-2025, 2025-2025"
Pablo Rotchen,CF Monterrey,"2002-2004, 2004-2005"
Jesús Molina,CF Monterrey,2017-2019
William Paredes,CF Monterrey,"2007-2012, 2012-2013, 2013-2013"
Leonel Vangioni,CF Monterrey,2017-2020
Celso Ortiz,CF Monterrey,2016-2023
Pierre Ibarra,CF Monterrey,"2004-2009, 2010-2011, 2012-2012, 2013-2013, 2014-2014, 2015-2015"
Hiram Mier,CF Monterrey,"2010-2017, 2017-2018"
Diego Ordaz,CF Monterrey,"2003-2010, 2010-2011, 2011-2012, 2012-2013, 2013-2013, 2014-2014"
José Joel González,CF Monterrey,"2005-2007, 2007-2009, 2009-2009"
Severo Meza,CF Monterrey,"2006-2016, 2016-2016"
Héctor Moreno,CF Monterrey,2021-2025
Sergio Pérez,CF Monterrey,2010-2013
Érick Aguirre,CF Monterrey,2021-2025
Flávio Rogério,CF Monterrey,"2000-2004, 2005-2006, 2007-2007, 2008-2008"
Matías Kranevitter,CF Monterrey,2020-2023
Víctor Guzmán,CF Monterrey,2023-2025
Jonathan González,CF Monterrey,"2017-2021, 2021-2022, 2022-2022, 2022-2024"
Édson Gutiérrez,CF Monterrey,2018-2025
Ricardo Osorio,CF Monterrey,"2010-2014, 2015-2016"
Dárvin Chávez,CF Monterrey,"2011-2015, 2016-2016"
Paulo Serafín,CF Monterrey,2004-2008
Jonathan Orozco,CF Monterrey,2006-2017
Esteban Andrada,CF Monterrey,2021-2025
Christian Martínez,CF Monterrey,"2004-2010, 2010-2010, 2011-2011"
Marcelo Barovero,CF Monterrey,2018-2020
Ricardo Martínez,CF Monterrey,1999-2004
Juan de Díos Ibarra,CF Monterrey,"1999-2005, 2010-2016, 2017-2017"
Hugo González,CF Monterrey,"2017-2018, 2020-2021, 2022-2022, 2023-2023"
