name,club,periods
Camilo Sanvezzo,Querétaro FC,"2014-2019, 2023-2024"
Mauro Gerk,Querétaro FC,"2005-2007, 2008-2009, 2009-2010, 2012-2012, 2012-2013"
Ángel Sepúlveda,Querétaro FC,"2014-2017, 2020-2021, 2022-2023"
Emanuel Villa,Querétaro FC,"2015-2015, 2016-2018, 2018-2018"
Roberto Nurse,Querétaro FC,"2004-2005, 2006-2008"
Isaac Romo,Querétaro FC,"2008-2009, 2009-2011, 2011-2011, 2011-2012, 2013-2014, 2014-2015, 2015-2015"
Jorge Collazo,Querétaro FC,"2004-2005, 2006-2007, 2007-2008"
Margarito González,Querétaro FC,"2002-2004, 2005-2007, 2008-2010, 2012-2013, 2014-2014"
Pablo Barrera,Querétaro FC,2021-2025
William,Querétaro FC,2014-2016
Emilio López,Querétaro FC,"2008-2009, 2009-2012, 2013-2013, 2014-2015"
Edgar Benítez,Querétaro FC,2015-2018
Yerson Candelo,Querétaro FC,2015-2018
Orbelín Pineda,Querétaro FC,2014-2016
Mario Osuna,Querétaro FC,"2013-2017, 2022-2023"
Yasser Corona,Querétaro FC,"2013-2014, 2014-2016"
Carlos Pinto,Querétaro FC,"2008-2011, 2011-2011, 2011-2012, 2013-2013"
Alexis Pérez,Querétaro FC,2017-2020
Federico Lértora,Querétaro FC,"2023-2024, 2024-2025"
Luis Noriega,Querétaro FC,"2015-2017, 2017-2018"
Amaury Escoto,Querétaro FC,"2010-2015, 2015-2016, 2016-2016, 2016-2017, 2018-2018, 2018-2019, 2019-2020"
Marcel Ruiz,Querétaro FC,2017-2020
Javier Güemez,Querétaro FC,2017-2020
Raúl Rico,Querétaro FC,"2002-2004, 2005-2007, 2007-2012, 2013-2013, 2014-2015"
Jaime Gómez,Querétaro FC,"2010-2014, 2014-2020, 2023-2025"
Kevin Escamilla,Querétaro FC,"2020-2021, 2021-2025"
Jordan Sierra,Querétaro FC,"2019-2019, 2023-2024"
Sinha,Querétaro FC,2014-2016
Jordi Cortizo,Querétaro FC,2015-2020
Luis Romo,Querétaro FC,"2012-2017, 2017-2020"
Miguel Martínez,Querétaro FC,"2013-2013, 2013-2018"
Dionicio Escalante,Querétaro FC,"2012-2013, 2013-2017"
Julio Nava,Querétaro FC,"2010-2011, 2013-2014, 2015-2015, 2020-2021"
Marco Jiménez,Querétaro FC,"2006-2010, 2010-2010, 2011-2018"
George Corral,Querétaro FC,2013-2020
Hiram Mier,Querétaro FC,"2017-2017, 2018-2019"
Jonathan Bornstein,Querétaro FC,"2014-2015, 2015-2018"
Paolo Yrízar,Querétaro FC,"2013-2020, 2023-2024"
Adrián Romero,Querétaro FC,"2009-2011, 2012-2012"
Danilinho,Querétaro FC,"2014-2015, 2015-2016, 2016-2016"
Alejandro Villalobos,Querétaro FC,"2002-2003, 2006-2007"
Juan de la Cruz,Querétaro FC,"2005-2005, 2006-2007"
Héctor Castro,Querétaro FC,"2008-2009, 2009-2010, 2011-2011"
Guadalupe Martínez,Querétaro FC,"2005-2005, 2008-2010"
Tiago Volpi,Querétaro FC,"2015-2019, 2019-2020"
Miguel Becerra,Querétaro FC,2005-2007
Edgar Hernández,Querétaro FC,2013-2017
Fabián Mares,Querétaro FC,"2005-2007, 2007-2010, 2010-2010, 2010-2011, 2011-2011, 2012-2012"
Omar Mendoza,Querétaro FC,2021-2025
Gil Alcalá,Querétaro FC,"2014-2021, 2023-2023"
