name,club,periods
Nicolás Ibáñez,Atlético de San Luis,"2018-2019, 2019-2021"
Léo Bonatini,Atlético de San Luis,2023-2025
Juan Castro,Atlético de San Luis,"2013-2016, 2017-2024"
Othoniel Arce,Atlético de San Luis,"2010-2012, 2015-2015"
Leandro Carrijó,Atlético de San Luis,2014-2015
Vitinho,Atlético de San Luis,2022-2025
Unai Bilbao,Atlético de San Luis,"2018-2020, 2021-2024"
Sébastien Salles-Lamonge,Atlético de San Luis,2023-2025
Ian González,Atlético de San Luis,"2018-2020, 2021-2021"
Abel Hernández,Atlético de San Luis,2022-2023
Leonardo Villagra,Atlético de San Luis,2015-2016
Diego Pineda,Atlético de San Luis,2017-2021
Jhon Murillo,Atlético de San Luis,"2022-2024, 2024-2025"
Edison Preciado,Atlético de San Luis,2013-2015
Mateo Klimowicz,Atlético de San Luis,"2023-2023, 2024-2025"
Matías Catalán,Atlético de San Luis,"2017-2017, 2017-2021"
Javier Güemez,Atlético de San Luis,"2021-2021, 2021-2025"
Juan Manuel Sanabria,Atlético de San Luis,"2021-2023, 2023-2025"
Ricardo Chávez,Atlético de San Luis,2021-2025
Diego Esqueda,Atlético de San Luis,"2015-2015, 2015-2016"
Juan Pablo Vigón,Atlético de San Luis,2014-2015
Ángel Zaldívar,Atlético de San Luis,2023-2023
Ramiro González,Atlético de San Luis,2020-2021
Orlando Pineda,Atlético de San Luis,2014-2016
Jorge Sánchez,Atlético de San Luis,"2013-2014, 2017-2021"
Rodrigo Dourado,Atlético de San Luis,2022-2025
Diéter Villalpando,Atlético de San Luis,2023-2024
Yan Phillipe,Atlético de San Luis,2024-2025
Óscar Macías,Atlético de San Luis,"2019-2020, 2024-2025"
Facundo Waller,Atlético de San Luis,"2021-2022, 2022-2023"
Néstor Olguín,Atlético de San Luis,2013-2014
Leonel Olmedo,Atlético de San Luis,"2002-2003, 2004-2010, 2011-2012, 2012-2012, 2012-2013, 2013-2013, 2014-2015, 2015-2016"
Benjamín Galdames,Atlético de San Luis,2023-2025
Fernando Madrigal,Atlético de San Luis,2018-2020
Alejandro Castillo,Atlético de San Luis,2013-2014
César Villaluz,Atlético de San Luis,"2012-2013, 2015-2016"
Kike Cadete,Atlético de San Luis,"2018-2019, 2020-2021"
Noé Maya,Atlético de San Luis,"2004-2006, 2007-2007, 2008-2011, 2012-2013, 2013-2013, 2018-2020"
César de la Peña,Atlético de San Luis,2014-2015
Diego Campos,Atlético de San Luis,2015-2016
Antonio Torres,Atlético de San Luis,2015-2017
Marco Vidal,Atlético de San Luis,2015-2016
Leandro Torres,Atlético de San Luis,"2018-2019, 2020-2021"
Yuto Ono,Atlético de San Luis,2013-2014
Marcos Astina,Atlético de San Luis,2017-2019
Pablo Metlich,Atlético de San Luis,2013-2015
Jorge Espericueta,Atlético de San Luis,2017-2018
Diego Cervantes,Atlético de San Luis,"2004-2005, 2008-2008, 2014-2016"
Julio César Domínguez,Atlético de San Luis,2023-2025
Omar Marrufo,Atlético de San Luis,2013-2014
Jürgen Damm,Atlético de San Luis,2023-2025
Kevin Lara,Atlético de San Luis,2018-2019
Fernando Piñuelas,Atlético de San Luis,2021-2023
Fernando León,Atlético de San Luis,"2020-2021, 2021-2023, 2023-2024"
Aldo Cruz,Atlético de San Luis,"2022-2023, 2024-2025"
Pablo Barrera,Atlético de San Luis,2020-2021
Alejandro Castro,Atlético de San Luis,2017-2018
Alejandro Palacios,Atlético de San Luis,2017-2018
Érik Vera,Atlético de San Luis,2017-2018
Jair Díaz,Atlético de San Luis,2021-2022
Rodrigo Vera,Atlético de San Luis,"2013-2014, 2015-2016"
Érick Sámano,Atlético de San Luis,2013-2016
Alfonso Blanco,Atlético de San Luis,2013-2014
Axel Werner,Atlético de San Luis,2019-2021
Jaime Toledo,Atlético de San Luis,2013-2014
Dionicio Escalante,Atlético de San Luis,2019-2021
Eduardo Águila,Atlético de San Luis,2022-2025
Camilo Mayada,Atlético de San Luis,2019-2021
Mario Abrante,Atlético de San Luis,2017-2020
Marcelo Barovero,Atlético de San Luis,2021-2023
Andrés Sánchez,Atlético de San Luis,2021-2025
Felipe Rodríguez,Atlético de San Luis,"2018-2019, 2019-2021"
Leonín Pineda,Atlético de San Luis,2015-2016
