name,club,periods
Raúl Enríquez,Club Tijuana,"2007-2013, 2013-2014, 2015-2016, 2016-2016"
Dayro Moreno,Club Tijuana,"2011-2012, 2012-2012, 2013-2013, 2014-2017, 2017-2017"
Fidel Martínez,Club Tijuana,"2012-2014, 2015-2015, 2021-2022"
Miler Bolaños,Club Tijuana,"2017-2018, 2018-2020"
Richard Ruiz,Club Tijuana,2009-2015
Joe Corona,Club Tijuana,"2010-2015, 2015-2016, 2016-2016, 2017-2018, 2018-2019, 2024-2025"
Christian Rivera,Club Tijuana,"2020-2020, 2021-2023, 2023-2025"
Cristian Pellerano,Club Tijuana,2012-2015
Lucas Rodríguez,Club Tijuana,2021-2024
Henry Martin,Club Tijuana,2014-2018
Paul Arriola,Club Tijuana,"2013-2014, 2015-2017"
Ignacio Malcorra,Club Tijuana,2016-2018
Javier Gandolfi,Club Tijuana,"2010-2011, 2011-2016"
Gastón Otreras,Club Tijuana,"2008-2011, 2011-2012"
Fernando Arce,Club Tijuana,2011-2014
Ignacio Rivero,Club Tijuana,"2018-2018, 2018-2020, 2021-2021"
Joshua Abrego,Club Tijuana,"2007-2013, 2016-2016"
Juan Carlos Núñez,Club Tijuana,"2008-2011, 2011-2018"
Edgar Castillo,Club Tijuana,2012-2014
Juan Carlos Valenzuela,Club Tijuana,"2016-2016, 2017-2019"
Kevin Balanta,Club Tijuana,"2019-2019, 2020-2021, 2023-2025, 2025-2025"
Adrián Zermeño,Club Tijuana,"2008-2012, 2012-2014, 2014-2015"
Cirilo Saucedo,Club Tijuana,"2011-2015, 2016-2016"
Gibrán Lajud,Club Tijuana,"2014-2015, 2015-2020"
