name,club,periods
Jared Borgetti,Santos Laguna,1996-2004
Matías Vuoso,Santos Laguna,"2003-2006, 2007-2010"
Oribe Peralta,Santos Laguna,"2006-2009, 2009-2014"
Darwin Quintero,Santos Laguna,2009-2015
Daniel Ludueña,Santos Laguna,2007-2013
Julio Furch,Santos Laguna,"2017-2021, 2023-2025"
Rodrigo Ruiz,Santos Laguna,"2000-2005, 2005-2007, 2010-2011"
Christian Benítez,Santos Laguna,"2007-2009, 2010-2011"
Djaniny,Santos Laguna,2014-2018
Juan Pablo Rodríguez,Santos Laguna,"2007-2015, 2015-2015, 2018-2018"
Hárold Preciado,Santos Laguna,2022-2025
Héctor Altamirano,Santos Laguna,1998-2005
Jonathan Rodríguez,Santos Laguna,2016-2019
Andrés Rentería,Santos Laguna,2013-2016
Javier Orozco,Santos Laguna,"2013-2016, 2016-2017, 2017-2017, 2018-2018"
Joahan Rodríguez,Santos Laguna,1999-2004
Brian Lozano,Santos Laguna,"2017-2018, 2018-2022, 2022-2023, 2023-2024"
Eduardo Aguirre,Santos Laguna,"2019-2023, 2024-2024"
Diego Valdés,Santos Laguna,2019-2022
Wálter Jiménez,Santos Laguna,"2006-2010, 2010-2011"
Gabriel Caballero,Santos Laguna,1995-1998
Eduardo Lillingston,Santos Laguna,"1998-1999, 2001-2003"
Hérculez Gómez,Santos Laguna,2012-2013
Gutto,Santos Laguna,1999-2003
Javier Correa,Santos Laguna,"2019-2019, 2021-2021, 2022-2024"
Juan Brunetta,Santos Laguna,"2022-2023, 2023-2024"
Carlos Izquierdoz,Santos Laguna,2014-2018
Fernando Gorriarán,Santos Laguna,2019-2023
José Noriega,Santos Laguna,"1997-1999, 2003-2004"
Néstor Calderón,Santos Laguna,"2013-2016, 2017-2017"
Matheus Dória,Santos Laguna,2018-2024
Alonso Escoboza,Santos Laguna,2013-2016
Christian Suárez,Santos Laguna,2011-2013
Fernando Arce,Santos Laguna,2008-2011
Luis Romero,Santos Laguna,2000-2003
Félix Torres,Santos Laguna,2019-2024
Diego González,Santos Laguna,2015-2016
Hugo Ovelar,Santos Laguna,1998-2001
Jorge Iván Estrada,Santos Laguna,2007-2013
Octavio Rivero,Santos Laguna,2019-2021
Joaquín Reyes,Santos Laguna,"1998-2004, 2006-2007, 2008-2009, 2009-2009, 2009-2010, 2010-2010, 2011-2011, 2011-2012"
Elgabry Rangel,Santos Laguna,"2002-2007, 2009-2009"
Osvaldo Martínez,Santos Laguna,2017-2019
Rafael Figueroa,Santos Laguna,2005-2015
Ayrton Preciado,Santos Laguna,2018-2023
Carlos Ochoa,Santos Laguna,"2009-2010, 2010-2011, 2011-2012, 2013-2013, 2014-2014, 2014-2015, 2015-2015, 2015-2016"
Agustín Herrera,Santos Laguna,"2006-2010, 2010-2011, 2011-2011"
Rodolfo Salinas,Santos Laguna,"2010-2015, 2017-2017, 2018-2018"
Francisco Torres,Santos Laguna,"2006-2011, 2011-2011, 2012-2012, 2013-2013, 2013-2014, 2017-2017"
Nicolás Ramírez,Santos Laguna,
Martín Bravo,Santos Laguna,2016-2016
Leo Suárez,Santos Laguna,2022-2022
Néstor Araújo,Santos Laguna,"2013-2014, 2014-2018"
Héctor López,Santos Laguna,"2000-2002, 2002-2004"
Antônio Carlos,Santos Laguna,1998-1999
Denis Caniza,Santos Laguna,2001-2005
Ulises Dávila,Santos Laguna,2016-2018
Diego Medina,Santos Laguna,2022-2025
Gerardo Espinoza,Santos Laguna,"2005-2007, 2008-2008, 2009-2009"
Diego de Buen,Santos Laguna,"2016-2020, 2020-2021"
Eduardo Herrera,Santos Laguna,"2013-2014, 2018-2018"
Hugo Castillo,Santos Laguna,2004-2006
Santiago Muñoz,Santos Laguna,"2021-2021, 2022-2025"
Martín Boasso,Santos Laguna,1999-2000
Hugo Rodríguez,Santos Laguna,2019-2025
Bryan Rabello,Santos Laguna,"2015-2017, 2017-2018, 2019-2019"
Sergio Verdirame,Santos Laguna,1997-1998
Benjamín Galindo,Santos Laguna,1994-1997
Carlos Morales,Santos Laguna,2010-2012
José Abella,Santos Laguna,"2013-2020, 2021-2021, 2025-2025"
Choco Lozano,Santos Laguna,2024-2025
